	Gene ID	Gene Name_grp_1v2	Test statistic (Real)_grp_1v2	Test statistic (Real)_grp_1v2_raw	Adj P-value (Real)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Test statistic (Real)_grp_1v4	Test statistic (Real)_grp_1v4_raw	Adj P-value (Real)_grp_1v4	Mean test statistic (simulated)_grp_1v4	Std deviation (simulated)_grp_1v4	Median adj p-value (simulated)_grp_1v4	Z score_grp_1v2	Z score_grp_1v4	max Z score
874	PA2959		0.464500000000003	0.464500000000003	0.506576640552534	0.2951799999999997	0.15005574519713244	0.7377250842643559	0.111500000000001	0.111500000000001	0.872066870493771	0.07510000000000012	0.06637472536038612	0.929139260614198	1.1283806546531283	0.5484015158234488	1.1283806546531283
875	PA0265	davD	0.464	-0.464	0.494416602014341	0.18400000000000005	0.12313212754327466	0.919960849478527	0.5855	-0.5855	0.130013695819886	0.11357999999999993	0.09773120876499286	0.942003875103156	2.2739800374325068	4.828754355579412	4.828754355579412
876	PA1551		0.4635	-0.4635	0.6593236093517739	0.3268199999999999	0.17218394234074225	0.7356141334722399	0.0869999999999997	-0.0869999999999997	0.927765606424135	0.15677999999999995	0.0792298975555737	0.909855872236594	0.7938022450985479	-0.8807281361313753	0.7938022450985479
877	PA5531	tonB1	0.463000000000001	-0.463000000000001	0.5451417720317029	0.19999999999999984	0.1261665565829555	0.843449758765945	0.117999999999999	-0.117999999999999	0.8810939211120871	0.11473999999999986	0.08558927113449033	0.929394340104537	2.08454607245365	0.03808888610438778	2.08454607245365
878	PA3200		0.462999999999999	0.462999999999999	0.500891823984596	0.15919999999999987	0.1084185562223244	0.8446845474913129	0.216499999999999	0.216499999999999	0.680359990170593	0.06940000000000013	0.04136071001969562	0.9287066924485808	2.802103353756373	3.5565153482604885	3.5565153482604885
879	PA1494	muiA	0.462500000000002	-0.462500000000002	0.4686646684137941	0.0971999999999997	0.07346583673154916	0.884784718245346	0.182500000000001	-0.182500000000001	0.7599356808283609	0.07831999999999968	0.07249998275861834	0.9255830781355828	4.97237922076409	1.4369658589693537	4.97237922076409
880	PA4308		0.462	-0.462	0.669831995582308	0.08819999999999975	0.08985833758385052	0.945178688950903	0.456499999999999	-0.456499999999999	0.483217758174869	0.10417999999999952	0.07888610988845446	0.942804200063438	4.15988109785797	4.466185498285851	4.466185498285851
881	PA0077	icmF1	0.462	0.462	0.456454140213988	0.17383999999999986	0.13496779862866	0.912418620434624	0.206999999999999	-0.206999999999999	0.7274771355060141	0.2090600000000002	0.17848046811906346	0.9233878410296	2.135027783870296	-0.011541879185497116	2.135027783870296
882	PA3054		0.461999999999999	-0.461999999999999	0.483074012065927	0.31782000000000005	0.1646713823548791	0.6740393429707049	0.00850000000000151	0.00850000000000151	0.99558023150141	0.0968000000000002	0.05515036264613325	0.9256638611767242	0.8755619703809875	-1.6010774138797013	0.8755619703809875
883	PA0287	gpuP	0.460500000000001	-0.460500000000001	0.568172684984078	0.07677999999999982	0.06320750878389905	0.915143664567501	0.009499999999998293	0.009499999999998293	0.9942906786711658	0.0853199999999997	0.05553675209564704	0.92158542306691	6.070797716643227	-1.3652220761743856	6.070797716643227
884	PA0424	mexR	0.460499999999998	0.460499999999998	0.5272633061802929	0.15414000000000047	0.11542038381499176	0.8940421703255871	0.126000000000001	-0.126000000000001	0.870718558888747	0.10810000000000043	0.07880355321938234	0.929139260614198	2.654297186284395	0.2271471179753596	2.654297186284395
885	PA0805		0.460000000000001	-0.460000000000001	0.61821989214372	0.5519800000000002	0.3504180384436089	0.550068736215429	0.0319999999999983	0.0319999999999983	0.97799007754354	0.16865999999999992	0.23057237294755556	0.948085235245546	-0.2624864873067918	-0.5926989354925251	-0.2624864873067918
886	PA2447		0.459500000000002	-0.459500000000002	0.467034435050941	0.06630000000000028	0.03908857463078758	0.9555559909599468	0.25700000000000195	-0.25700000000000195	0.598400463749251	0.06906000000000037	0.06527909951380534	0.947020724722196	10.059205374306568	2.8790225569863392	10.059205374306568
887	PA1670	stp1	0.459000000000001	-0.459000000000001	0.499860230682184	0.22173999999999988	0.12108993902605347	0.775406066748362	0.1775	-0.1775	0.760980063816984	0.12283999999999992	0.09279398328196364	0.9277982223176228	1.9593700509581784	0.5890468117303499	1.9593700509581784
888	PA5452	wbpW	0.458999999999998	-0.458999999999998	0.563078445349533	0.14903999999999962	0.10095418928074908	0.860781114590874	0.497499999999998	-0.497499999999998	0.264950475119734	0.07882000000000013	0.06695845727016134	0.918285521223678	3.0703034931815805	6.252832234630562	6.252832234630562
889	PA2211		0.458499999999999	0.458499999999999	0.574383136309516	0.04329999999999983	0.030227608792846236	0.95640168757941	0.21749999999999806	0.21749999999999806	0.7282047162795942	0.05871999999999983	0.048310212860912236	0.9514144833815648	13.73578713570826	3.2866756446951406	13.73578713570826
890	PA5025	metY	0.4575	-0.4575	0.5035662309117729	0.26570000000000016	0.1761428752462051	0.8297638358181291	0.0294999999999987	0.0294999999999987	0.972643612920928	0.12672000000000036	0.13086810153738787	0.8934534717269151	1.0888887769767008	-0.7428853850395832	1.0888887769767008
891	PA3905		0.457000000000001	-0.457000000000001	0.638729072928231	0.20493999999999996	0.14989137177747525	0.8198659921035841	0.29800000000000104	-0.29800000000000104	0.677356019622383	0.1510600000000001	0.1261866441691301	0.935912250329476	1.6816178076894424	1.164465549959905	1.6816178076894424
892	PA3700	lysS	0.456999999999999	0.456999999999999	0.629267956919323	0.55806	0.24900453141793766	0.550068736215429	0.215499999999999	-0.215499999999999	0.779678248156214	0.17132000000000014	0.0999031697862149	0.8934534717269151	-0.4058560678575705	0.4422282105216545	0.4422282105216545
893	PA0507		0.456999999999999	-0.456999999999999	0.530491269646528	0.10699999999999994	0.08744462533512258	0.8681358890736129	0.0590000000000011	-0.0590000000000011	0.947461276502622	0.05052000000000011	0.047968626899950316	0.9572444483011632	4.002533016279273	0.17678221262593136	4.002533016279273
894	PA4956	rhdA	0.456500000000002	0.456500000000002	0.496039551560354	0.20232000000000025	0.12731071570505514	0.8553403326510319	0.113999999999998	-0.113999999999998	0.863586801571537	0.10994000000000012	0.07526651535266732	0.8934534717269151	1.9965326452870529	0.05394164962964529	1.9965326452870529
895	PA0862		0.456000000000003	-0.456000000000003	0.5396571464942349	0.22226	0.13694487333716934	0.7777866964137329	0.33350000000000296	-0.33350000000000296	0.5449042605432199	0.053820000000000257	0.04003224741796688	0.958213989593362	1.7068181838725442	6.986367692024193	6.986367692024193
896	PA1714	exsD	0.456	0.456	0.474763288801745	0.21466000000000007	0.16343511199657548	0.7666402349146091	0.14750000000000102	0.14750000000000102	0.805791020739885	0.2495800000000003	0.27157057400732243	0.8934534717269151	1.4766716714157289	-0.37588755841141613	1.4766716714157289
897	PA0636		0.455999999999997	-0.455999999999997	0.492044379935018	0.4037000000000003	0.35162000085319395	0.7377250842643559	0.0714999999999986	-0.0714999999999986	0.931512885500348	0.28074000000000005	0.3486775647595737	0.929139260614198	0.1487401168110249	-0.6000959658654271	0.1487401168110249
898	PA1572		0.4555	-0.4555	0.4791869802180711	0.19208	0.12866483267259465	0.700832844588178	0.3545	-0.3545	0.555599765555481	0.05915999999999993	0.04448986776034889	0.9514144833815648	2.0473348818655714	6.638365427177526	6.638365427177526
899	PA4864	ureD	0.454999999999999	-0.454999999999999	0.5852297225398481	0.10705999999999977	0.053646473944395326	0.900525365993218	0.268999999999999	-0.268999999999999	0.629344621046244	0.08932000000000004	0.1185361126408317	0.953912034727542	6.485794394625818	1.5158249751654609	6.485794394625818
900	PA3495	nth	0.454999999999997	0.454999999999997	0.6142569806385589	0.21393999999999988	0.11984732648944126	0.8468499071032509	0.22949999999999804	0.22949999999999804	0.690914556708188	0.07549999999999989	0.08725943119991839	0.929139260614198	2.011392386139168	1.7648522100398722	2.011392386139168
901	PA4575		0.454500000000002	-0.454500000000002	0.580364489367781	0.2514600000000001	0.15176475216597532	0.7377250842643559	0.14800000000000102	-0.14800000000000102	0.846304205079903	0.09533999999999997	0.07640049628983636	0.942003875103156	1.3378600571096386	0.6892625382985436	1.3378600571096386
902	PA0330	rpiA	0.454499999999999	0.454499999999999	0.603493150383126	0.3763599999999998	0.2060077122342757	0.631951669658548	0.0300000000000011	-0.0300000000000011	0.979781537808794	0.09059999999999986	0.08078327487791033	0.929139260614198	0.3793061878728935	-0.7501552777055026	0.3793061878728935
903	PA0320	carO	0.454499999999999	0.454499999999999	0.47250327151616	0.08394000000000025	0.1033930929350054	0.949209129300486	0.0250000000000012	-0.0250000000000012	0.979781537808794	0.12007999999999999	0.09164920439734646	0.9251616782324608	3.5839918265424053	-1.0374339922011553	3.5839918265424053
904	PA1552	ccoP1	0.453000000000001	0.453000000000001	0.467973609948738	0.4360200000000005	0.2764517543803985	0.7215728741868371	0.0105000000000004	-0.0105000000000004	0.990482591140694	0.18187999999999985	0.13805971534086253	0.9164044680666592	0.06142120543983263	-1.2413469025115025	0.06142120543983263
905	PA0956	proS	0.453000000000001	0.453000000000001	0.5390415329145211	0.3433600000000002	0.21029149015909626	0.6740393429707049	0.1785	-0.1785	0.7505449640911801	0.12327999999999982	0.08047865659084183	0.9164044680666592	0.5213715491627958	0.6861446542372329	0.6861446542372329
906	PA2646	nuoK	0.452999999999998	0.452999999999998	0.531175214091883	0.255	0.2002927024798124	0.7667750767551659	0.423999999999998	0.423999999999998	0.348374490722889	0.11345999999999995	0.07933761192944111	0.920518662010335	0.988553240076006	3.914158649949997	3.914158649949997
907	PA4204	ppgL	0.452500000000001	-0.452500000000001	0.5800096272473559	0.21571999999999988	0.1501690075659196	0.7855029208792479	0.363	-0.363	0.391596024495392	0.08145999999999998	0.06466788873415713	0.930093474821237	1.5767567745033009	4.353629065537939	4.353629065537939
908	PA4495		0.452499999999999	-0.452499999999999	0.5390415329145211	0.31756000000000045	0.1186807096091578	0.5488815952719489	0.101000000000003	0.101000000000003	0.88634667337008	0.06039999999999994	0.058131496052770994	0.953912034727542	1.1370002795263543	0.6984165685869657	1.1370002795263543
909	PA2957		0.452499999999999	0.452499999999999	0.651525623968994	0.28847999999999985	0.16196305391456814	0.7377250842643559	0.1145	-0.1145	0.88634667337008	0.09584000000000012	0.08851197188328075	0.9483288451300848	1.012700094470409	0.21081893898608992	1.012700094470409
910	PA5399	dgcB	0.452000000000002	-0.452000000000002	0.474460538186101	0.11029999999999962	0.079334602580883	0.921078836157694	0.0905000000000022	-0.0905000000000022	0.892909399519268	0.15914000000000025	0.1436249833188272	0.8934534717269151	4.307073948616978	-0.4779112826605306	4.307073948616978
911	PA5009	waaP	0.451999999999999	0.451999999999999	0.522317115015069	0.33844	0.15220971826178886	0.674831483172435	0.101499999999999	0.101499999999999	0.9022253599864252	0.09253999999999966	0.07486180601615264	0.918387392927807	0.7460758833065086	0.11968720068102658	0.7460758833065086
912	PA0250		0.451500000000003	-0.451500000000003	0.664728367377816	0.2597199999999999	0.12912228377265778	0.67447900803237	0.0489999999999977	0.0489999999999977	0.96016251847972	0.16991999999999993	0.11433227161800565	0.9164044680666592	1.4852587361114606	-1.0576191506454693	1.4852587361114606
913	PA2115		0.451000000000002	0.451000000000002	0.543185082712012	0.05495999999999974	0.04790983719446377	0.983078868634587	0.0314999999999994	0.0314999999999994	0.971183822774365	0.09180000000000003	0.06554006408297114	0.929139260614198	8.266360797522534	-0.9200479255507472	8.266360797522534
914	PA5537		0.450500000000002	-0.450500000000002	0.6176845046400561	0.13063999999999995	0.09544746809982267	0.8970314228847439	0.000499999999997058	0.000499999999997058	0.999268946639259	0.09486000000000047	0.05959612683164341	0.9514144833815648	3.3511627533742434	-1.5833243705008968	3.3511627533742434
915	PA4543		0.450499999999999	0.450499999999999	0.485561130274789	0.33309999999999995	0.1281957325082758	0.6740393429707049	0.0970000000000013	-0.0970000000000013	0.88634667337008	0.0711599999999999	0.05035389756513412	0.929139260614198	0.915787114773264	0.5131678231377552	0.915787114773264
916	PA3220		0.44950000000000107	0.44950000000000107	0.47250327151616	0.08540000000000011	0.06359081432617912	0.94823601059079	0.199000000000001	0.199000000000001	0.7128818535333492	0.047139999999999904	0.029682528531106762	0.9514144833815648	5.725669719095073	5.116140959516118	5.725669719095073
917	PA5254		0.44950000000000107	-0.44950000000000107	0.643314688599996	0.10134000000000012	0.09742804182232817	0.931312442228558	0.00700000000000145	-0.00700000000000145	0.99684469938547	0.08931999999999989	0.061259842746560475	0.9514144833815648	3.57350916109874	-1.3437840567199368	3.57350916109874
918	PA3183	zwf	0.4495	0.4495	0.7715660879346999	0.25918	0.18194217716992733	0.85506288082884	0.470499999999999	0.470499999999999	0.5678478413409439	0.1600599999999998	0.15466430853087382	0.8942291263999409	1.046046622945751	2.007185775107446	2.007185775107446
919	PA2857		0.4495	-0.4495	0.581562730217829	0.10691999999999967	0.12630862335301307	0.942074862701646	0.19999999999999896	-0.19999999999999896	0.7322376582252941	0.08989999999999998	0.09212548055053256	0.925563951922601	2.712245537207244	1.1951090983954984	2.712245537207244
920	PA4349		0.449000000000002	-0.449000000000002	0.475930861547395	0.3066600000000003	0.2157564077843344	0.7442197396773559	0.198000000000001	-0.198000000000001	0.7114645400630741	0.06868000000000016	0.05654586633875176	0.960460779549101	0.6597254814433222	2.286992991234372	2.286992991234372
921	PA1584	sdhB	0.44850000000000106	0.44850000000000106	0.4884056000269721	0.3001800000000002	0.2041803675675016	0.7377250842643559	0.593	0.593	0.0966422814661223	0.12193999999999976	0.06612965799599088	0.8898138072829251	0.7264165588837358	7.123278938302663	7.123278938302663
922	PA3566		0.44849999999999896	-0.44849999999999896	0.637056276753814	0.13418000000000033	0.13082716652133042	0.931838697477108	0.471500000000001	-0.471500000000001	0.257926447233061	0.13866000000000012	0.1237684094050926	0.9309326845326708	2.402559104180789	2.6892161061116924	2.6892161061116924
923	PA2770		0.4475	0.4475	0.606070087489963	0.1889799999999995	0.10108561552796072	0.814165191113583	0.3084999999999989	0.3084999999999989	0.5723890771768461	0.09328000000000046	0.07532666084019216	0.918828772642136	2.557436076832245	2.8571557214861065	2.8571557214861065
924	PA2983		0.447	0.447	0.56759544089284	0.3298	0.2063018621664218	0.692409105861967	0.16699999999999898	-0.16699999999999898	0.825446080591392	0.08237999999999998	0.07726271200693567	0.9496400811703132	0.5680995739411013	1.0952243042206813	1.0952243042206813
925	PA2429		0.446000000000002	-0.446000000000002	0.5390415329145211	0.13097999999999987	0.09500432884874276	0.90071993352706	0.206500000000002	-0.206500000000002	0.6975472334760701	0.11350000000000028	0.07688641514164476	0.942003875103156	3.315848907280301	1.2095764879747812	3.315848907280301
926	PA3266	capB	0.44599999999999895	0.44599999999999895	0.6831165882574621	0.10818000000000036	0.08453005875623971	0.973732291222442	0.19	0.19	0.779678248156214	0.1511199999999998	0.15137015062422304	0.929139260614198	3.9964481862502184	0.2568538106070855	3.9964481862502184
927	PA0764	mucB	0.445999999999998	-0.445999999999998	0.7148759086846429	0.13394000000000006	0.1852528857175151	0.924358103586242	0.13200000000000098	0.13200000000000098	0.859294580984126	0.10067999999999998	0.10177619236999036	0.931102101640658	1.6845081726599718	0.3077340512616386	1.6845081726599718
928	PA2754		0.44550000000000106	-0.44550000000000106	0.738501693935296	0.9581200000000004	0.4297548545391893	0.5488815952719489	0.272499999999999	0.272499999999999	0.6778060642032472	0.12481999999999953	0.10691857104045743	0.953912034727542	-1.1928195681458054	1.3812380633493329	1.3812380633493329
929	PA1294	rnd	0.44549999999999895	0.44549999999999895	0.650377022653242	0.2209199999999993	0.12612961917540771	0.7442197396773559	0.0310000000000006	-0.0310000000000006	0.971183822774365	0.05976000000000008	0.052389192587785	0.96169580930032	1.780549259311388	-0.5489681856006522	1.780549259311388
930	PA3920		0.445	-0.445	0.537663404366034	0.22635999999999976	0.16400765480102847	0.84392689895701	0.217	-0.217	0.6825851136174689	0.1892600000000004	0.16890629305426466	0.8934534717269151	1.3331085080464744	0.1642330756207381	1.3331085080464744
931	PA3902		0.44450000000000106	-0.44450000000000106	0.543185082712012	0.14467999999999998	0.11994607121535895	0.872209940382614	0.0780000000000012	-0.0780000000000012	0.923090188063198	0.10291999999999983	0.07000307731331085	0.9164044680666592	2.4996233470764104	-0.355984350351698	2.4996233470764104
932	PA5260	hemC	0.44400000000000106	0.44400000000000106	0.658060010957063	0.14308000000000032	0.12707352530457885	0.877578916541588	0.1435	-0.1435	0.8739650760704949	0.08447999999999993	0.07090567090625839	0.9514144833815648	2.3680778453162	0.8323734793797819	2.3680778453162
933	PA5186		0.44400000000000106	-0.44400000000000106	0.520399703483322	0.09099999999999957	0.06459456891514484	0.9056344660574492	0.2395	-0.2395	0.629344621046244	0.03848000000000031	0.03133005745286803	0.940493290792937	5.464855729027663	6.4162027248883255	6.4162027248883255
934	PA5521		0.44349999999999895	-0.44349999999999895	0.538497937990337	0.20849999999999974	0.10393337208680027	0.7442197396773559	0.0970000000000004	0.0970000000000004	0.8863735448688359	0.05768000000000013	0.05487844142587653	0.9514144833815648	2.261063942039119	0.7164926513649116	2.261063942039119
935	PA4836		0.44300000000000106	-0.44300000000000106	0.606298515217934	0.17432000000000042	0.1343453168765727	0.845896151436307	0.0425000000000004	-0.0425000000000004	0.9657951408086668	0.08737999999999964	0.07745553563174169	0.942003875103156	1.9999208476082981	-0.5794292123080635	1.9999208476082981
936	PA0408	pilG	0.443	0.443	0.569575025943797	0.13408000000000034	0.1248527199009564	0.912418620434624	0.38899999999999896	0.38899999999999896	0.3558076956123921	0.09342000000000056	0.07647203737314669	0.9164044680666592	2.4742752920806272	3.8652036764459465	3.8652036764459465
937	PA4875		0.442500000000003	-0.442500000000003	0.504499137117171	0.09733999999999958	0.08110085285207183	0.91996718681902	0.0364999999999984	0.0364999999999984	0.9663777801020648	0.0786599999999999	0.0557615309450279	0.943656914965429	4.255935515617525	-0.7560768021517311	4.255935515617525
938	PA5038	aroB	0.442500000000002	0.442500000000002	0.530491269646528	0.2382600000000001	0.14946530533873018	0.7977982450028791	0.0749999999999984	-0.0749999999999984	0.922047096968143	0.06426000000000015	0.056789655748208566	0.942003875103156	1.3664709648646352	0.1891189488384431	1.3664709648646352
939	PA4918	pcnA	0.44250000000000106	-0.44250000000000106	0.5049439927001921	0.17761999999999958	0.1752027563519857	0.8976889974606469	0.7955000000000011	-0.7955000000000011	0.0384165280920083	0.19035999999999967	0.17846728925305375	0.9164044680666592	1.5118483608091895	3.3907614248679288	3.3907614248679288
940	PA3611		0.44250000000000106	0.44250000000000106	0.53653076994152	0.18989999999999965	0.10025872779962876	0.7476771262631958	0.162500000000001	0.162500000000001	0.798808136220771	0.07740000000000072	0.0618238424881534	0.9310788887131708	2.51948140120861	1.3764916021890266	2.51948140120861
941	PA3345	hptB	0.4425	0.4425	0.627742248839455	0.1660199999999996	0.08853783089730625	0.870741514385247	0.119499999999999	-0.119499999999999	0.859294580984126	0.056619999999999664	0.06833850793415573	0.969209044493333	3.1227329289406867	0.9201254446553668	3.1227329289406867
942	PA0437	codA	0.442000000000002	0.442000000000002	0.610097008596758	0.37466	0.16238327346127795	0.6740393429707049	0.208999999999999	-0.208999999999999	0.761999440808348	0.10375999999999967	0.0759101881611859	0.91509782285899	0.4146978846073085	1.3863751697800455	1.3863751697800455
943	PA0592	ksgA	0.442000000000002	0.442000000000002	0.5972212712425601	0.4106799999999999	0.21210580496535208	0.550068736215429	0.121999999999998	-0.121999999999998	0.874015488855146	0.07797999999999998	0.07403961214557131	0.9514144833815648	0.14766215382515466	0.5945466045047495	0.5945466045047495
944	PA0971	tolA	0.442	0.442	0.543185082712012	0.1340400000000001	0.09947538640286878	0.914926466773312	0.2865	0.2865	0.568307977518167	0.07215999999999995	0.0944868509370485	0.9514144833815648	3.0958412039012564	2.2684637901923854	3.0958412039012564
945	PA5528		0.44150000000000106	-0.44150000000000106	0.543185082712012	0.13039999999999968	0.15677099806192893	0.952902431722372	0.491	-0.491	0.247022767612532	0.1744199999999999	0.19890605403891887	0.9164044680666592	1.9844231640160137	1.591605652877999	1.9844231640160137
946	PA5261	algR	0.4415	-0.4415	0.630496574375793	0.3401799999999998	0.15731754511178944	0.723883491897841	0.0705000000000009	-0.0705000000000009	0.948999972279047	0.1024	0.06656121868876272	0.929671756535592	0.6440476803016628	-0.4792580518869714	0.6440476803016628
947	PA4915		0.4415	-0.4415	0.833931942034132	0.29919999999999985	0.21443549923772745	0.868065171587529	0.6975000000000021	0.6975000000000021	0.127022519406698	0.31322	0.11323473775009713	0.8934534717269151	0.6636028106626299	3.393658232759695	3.393658232759695
948	PA1599		0.44100000000000106	-0.44100000000000106	0.4886464558886201	0.06304000000000044	0.048898474754672176	0.960526584574204	0.384500000000003	-0.384500000000003	0.328089785532229	0.08478000000000005	0.09618743421050373	0.9314813203916572	7.729484444990527	3.1159995321641856	7.729484444990527
949	PA1429		0.44049999999999895	-0.44049999999999895	0.643827645298499	0.5049799999999999	0.3162742243686641	0.6587821131526179	0.598000000000001	0.598000000000001	0.227985301896408	0.14602000000000012	0.10443812761630686	0.915882174961058	-0.2038737115827688	4.327729827372251	4.327729827372251
950	PA3626		0.43950000000000106	0.43950000000000106	0.61821989214372	0.2278399999999999	0.12989608988213106	0.7408751489234421	0.0054999999999996215	0.0054999999999996215	0.99684469938547	0.09704	0.07772251925922112	0.919918590179566	1.6294562845737968	-1.1777796303114552	1.6294562845737968
951	PA2641	nuoF	0.43949999999999895	0.43949999999999895	0.542141070973111	0.2661599999999998	0.17396340132338184	0.7377250842643559	0.629999999999999	0.629999999999999	0.0966422814661223	0.10847999999999987	0.10682554703814988	0.942098693355644	0.9964164800260268	4.881978276355115	4.881978276355115
952	PA1668	dotU2	0.439	-0.439	0.555060823697308	0.3147400000000005	0.15201131536829784	0.6740393429707049	0.169999999999999	-0.169999999999999	0.7819595141658141	0.15772000000000047	0.10769160057002296	0.929139260614198	0.8174391472038671	0.11402932016052487	0.8174391472038671
953	PA0264		0.43899999999999895	-0.43899999999999895	0.545609683541748	0.1264800000000001	0.10712672402346718	0.909369463728708	0.11499999999999902	-0.11499999999999902	0.8758014567006809	0.1425199999999999	0.0855594919729352	0.929139260614198	2.9172926069459404	-0.32164753863552864	2.9172926069459404
954	PA1560		0.43849999999999895	0.43849999999999895	0.681233904834493	0.1616199999999996	0.1501357913135078	0.912418620434624	0.20900000000000105	-0.20900000000000105	0.7105174420217021	0.13049999999999964	0.13311281243116055	0.9310788887131708	1.8441971603015643	0.5897253507478685	1.8441971603015643
955	PA3093		0.43800000000000106	0.43800000000000106	0.605143592447705	0.11510000000000012	0.07803257866643493	0.9207050118179878	0.012999999999998998	-0.012999999999998998	0.9899726374456528	0.07518000000000004	0.053138553173127684	0.940064097982993	4.138015243354936	-1.1701485322232228	4.138015243354936
956	PA3612		0.43799999999999895	0.43799999999999895	0.580956898817097	0.14027999999999988	0.1006599142326942	0.904999791107051	0.0080000000000009	-0.0080000000000009	0.994013952057201	0.06893999999999982	0.05332063390470893	0.952471967971291	2.9576818366024398	-1.1428971401372838	2.9576818366024398
957	PA4689		0.437500000000002	0.437500000000002	0.569372635378039	0.09458	0.08212080532159062	0.9129224527523512	0.1015	0.1015	0.883103471856996	0.06050000000000012	0.0481559965113377	0.9514144833815648	4.175799283227973	0.8513996795881269	4.175799283227973
958	PA3194	edd	0.437499999999998	-0.437499999999998	0.6551718467418579	0.10475999999999988	0.08280500689370551	0.944951006501914	0.235999999999999	-0.235999999999999	0.6489398421774699	0.1131799999999997	0.10166190699240936	0.9164044680666592	4.018356044908337	1.208122133781827	4.018356044908337
959	PA2960	pilZ	0.43700000000000105	0.43700000000000105	0.556208902814248	0.24040000000000025	0.1730691696981299	0.8248335763145942	0.2265	0.2265	0.677450631982105	0.07177999999999986	0.0633031858071404	0.969209044493333	1.1359619991412322	2.4441107983312307	2.4441107983312307
960	PA2973		0.4369999999999989	0.4369999999999989	0.5769805719545239	0.18313999999999994	0.13252173721066818	0.8200506992323171	0.133999999999999	0.133999999999999	0.852394526930252	0.07526000000000002	0.05516058375325617	0.958812085516168	1.9156102639708144	1.0648908333304492	1.9156102639708144
961	PA3538		0.4369999999999989	0.4369999999999989	0.580364489367781	0.2141399999999998	0.07833282623949338	0.804372815842198	0.1055	-0.1055	0.8863735448688359	0.07114000000000006	0.059050388087914366	0.940807385008336	2.8450396940693934	0.5818759387126242	2.8450396940693934
962	PA0186		0.43650000000000105	-0.43650000000000105	0.638729072928231	0.11988000000000025	0.08614816210072808	0.9120394844620072	0.3044999999999989	-0.3044999999999989	0.624678997040103	0.16540000000000032	0.10222422250458446	0.929139260614198	3.6752960513515687	1.3607342427452591	3.6752960513515687
963	PA2969	plsX	0.43650000000000105	0.43650000000000105	0.6103532526826079	0.2846400000000001	0.16034179118370842	0.698614922054027	0.1115	0.1115	0.867099108898355	0.07079999999999984	0.0626895459121111	0.968650325832636	0.947101805954072	0.6492310545216003	0.947101805954072
964	PA1811	nppA1	0.436499999999998	0.436499999999998	0.551357719062017	0.09057999999999987	0.07264291660811299	0.924078964546147	0.15399999999999806	0.15399999999999806	0.8272615021635219	0.10568000000000044	0.11493203426373322	0.942003875103156	4.761923338873274	0.4204223853648866	4.761923338873274
965	PA3027		0.4354999999999989	0.4354999999999989	0.563078445349533	0.19422	0.12641952974125445	0.8447054075512099	0.4319999999999989	-0.4319999999999989	0.316608979405381	0.06474000000000027	0.06397934562549577	0.94380614411933	1.9085658718540708	5.740290032814054	5.740290032814054
966	PA0177		0.43500000000000105	-0.43500000000000105	0.651525623968994	0.2883799999999999	0.15611155733427698	0.79698850778985	0.6229999999999979	0.6229999999999979	0.0991930180916626	0.2291400000000005	0.1204016299723558	0.8934534717269151	0.9392001623944352	3.2712181727973912	3.2712181727973912
967	PA5503		0.435	0.435	0.5252090348889821	0.4526199999999998	0.20237049768514467	0.6740393429707049	0.39000000000000107	-0.39000000000000107	0.537999581207449	0.08843999999999981	0.07375640085217487	0.929139260614198	-0.08706802721518052	4.0885942984717785	4.0885942984717785
968	PA2592		0.435	-0.435	0.681233904834493	0.38665999999999984	0.21324837435878985	0.6740393429707049	0.343999999999999	0.343999999999999	0.629344621046244	0.15873999999999994	0.11076176762162357	0.927448853894017	0.2266840258236541	1.6725988035228094	1.6725988035228094
969	PA2441		0.435	-0.435	0.5642319047510219	0.10598000000000002	0.09931447108385884	0.907526270302142	0.0340000000000007	0.0340000000000007	0.9699236020967908	0.07657999999999986	0.08788720043328271	0.936259677857796	3.3129109626147337	-0.484484655218056	3.3129109626147337
970	PA1581	sdhC	0.4349999999999989	0.4349999999999989	0.5170000669053371	0.36880000000000057	0.3045767897153906	0.7377250842643559	0.353999999999999	0.353999999999999	0.434215321576956	0.10231999999999992	0.08571851705825738	0.953319481471159	0.21735077075918505	2.936121723022207	2.936121723022207
971	PA3803	gcpE	0.4349999999999989	0.4349999999999989	0.543185082712012	0.3092199999999994	0.19485860685806694	0.67447900803237	0.247499999999999	0.247499999999999	0.629344621046244	0.0959799999999999	0.052010712037681726	0.929139260614198	0.6454936840004015	2.9132460230543082	2.9132460230543082
972	PA3441		0.434500000000002	-0.434500000000002	0.5030352995089911	0.20878000000000035	0.1359095961782437	0.834547944608371	0.306500000000002	-0.306500000000002	0.511794082477266	0.25889999999999963	0.1617682241150384	0.9164044680666592	1.6608098791197403	0.2942481458296317	1.6608098791197403
973	PA5159		0.43450000000000105	0.43450000000000105	0.625967644517973	0.14812000000000025	0.09079811396719607	0.907139156244974	0.1255	-0.1255	0.879155559801498	0.09889999999999996	0.09449459861106706	0.9514144833815648	3.1540302709752908	0.2814975711943463	3.1540302709752908
