	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA4737	PA4737	0.5911586249869201	3843.0	0.259696448600001	0.259696448600001	0.9072964728736609	1543.5	0.10174000000000015	0.10058072214230067	25	1.570444566668805	
PA3391	PA3391	0.629415468134852	3842.0	0.259632886499999	-0.259632886499999	0.7665599183222701	3345.0	0.18371999999999977	0.19550570537284406	25	0.388289878063802	nosR
PA3164	PA3164	0.682251775722079	3841.0	0.259601521	-0.259601521	0.710862349173391	4892.5	0.16089999999999993	0.1008490001603056	25	0.9787059945374572	still frameshift 3-phosphoshikimate 1-carboxyvinyltransferase prephenate dehydrogenase
PA1583	PA1583	0.5978849320158679	3840.0	0.25950048864999997	0.25950048864999997	0.78614982477677	4075.5	0.1361999999999995	0.08955852369633316	25	1.3767588339003498	sdhA
PA4770	PA4770	0.87813899760891	3839.0	0.259422001649998	0.259422001649998	0.7326839088292679	4776.0	0.19745999999999975	0.13971771541218367	25	0.44347992283729437	lldP
PA1276	PA1276	0.5978849320158679	3838.0	0.259314379400001	-0.259314379400001	0.7578944325422808	4806.5	0.17061999999999972	0.1044042903013728	25	0.8495281098504347	cobC
PA1471	PA1471	0.6026434170197571	3837.0	0.259051080650002	-0.259051080650002	0.607833443230081	5516.0	0.44247999999999943	0.245607685140347	25	-0.7468370513128736	
PA0593	PA0593	0.6210141996820949	3836.0	0.258900158350003	0.258900158350003	0.613037522530151	5028.0	0.22138000000000008	0.12994865011483112	25	0.2887306510444524	pdxA
PA3468	PA3468	0.6712108142239189	3835.0	0.258826381599999	-0.258826381599999	0.71025610305327	4472.5	0.1594999999999995	0.12363572164494677	25	0.803379316903588	
PA3298	PA3298	0.655274974828415	3834.0	0.258726935499999	-0.258726935499999	0.8742707278363979	1650.5	0.08622000000000032	0.07608138186617422	25	2.2674001348113686	
PA0326	PA0326	0.79153588973895	3833.0	0.258579032299998	0.258579032299998	0.780637911971516	3999.0	0.13603999999999997	0.09502356286732284	25	1.289564699558717	
PA0766	PA0766	0.682251775722079	3832.0	0.258574672600002	0.258574672600002	0.7928579887136898	2034.0	0.08874000000000036	0.0757886480065891	25	2.2408985655112375	mucD
PA4469	PA4469	0.655274974828415	3831.0	0.25844197009999803	0.25844197009999803	0.802476942247992	4229.0	0.17577999999999994	0.16264955169525275	25	0.5082213214757404	
PA1515	PA1515	0.6489321998899661	3830.0	0.258370520250001	-0.258370520250001	0.7692076598503129	5106.0	0.19108000000000036	0.12504005025057632	25	0.5381517371046523	alc
PA5160	PA5160	0.7039563241086949	3829.0	0.258339140549999	0.258339140549999	0.9174873408808741	363.5	0.05496000000000019	0.07828033490815789	25	2.5980872563794297	
PA0474	PA0474	0.602406264629948	3828.0	0.25831943355000103	-0.25831943355000103	0.906084541046496	614.5	0.059259999999999716	0.05079228944108174	25	3.9190876359473257	
PA4451	PA4451	0.629415468134852	3827.0	0.258247735500001	-0.258247735500001	0.7995396225119549	3124.0	0.16587999999999956	0.19227466681807026	25	0.4803947240090633	
PA1364	PA1364	0.61914781165124	3826.0	0.258165786200001	-0.258165786200001	0.882988782045249	1139.5	0.07544	0.06866181010333658	25	2.6612433596637963	
PA3794	PA3794	0.6316537213667621	3825.0	0.257905243899999	-0.257905243899999	0.8314352660922021	1691.5	0.08985999999999975	0.07181262075707887	25	2.340051680726808	
PA1009	PA1009	0.610780211247825	3824.0	0.257590518799999	0.257590518799999	0.6862296459570301	4922.0	0.2262800000000005	0.16857281315008416	25	0.1857388401777577	
PA2396	PA2396	0.640701232629435	3823.0	0.257575281850001	0.257575281850001	0.782558471082828	2826.0	0.15508000000000016	0.1504556053015864	25	0.681232724062027	pvdF
PA5182	PA5182	0.718165987061183	3822.0	0.25728170995	-0.25728170995	0.731311012411602	4244.0	0.14685999999999985	0.11421037970926018	25	0.9668272728896912	
PA2898	PA2898	0.5978849320158679	3821.0	0.257281606649999	-0.257281606649999	0.889143034280208	579.5	0.08119999999999954	0.0845643246292434	25	2.0822209297123413	
PA0717	PA0717	0.6436969781987929	3820.0	0.25720515245000003	0.25720515245000003	0.8231868473647231	4378.5	0.14973999999999985	0.08706428659329819	25	1.2343195660925839	
PA4613	PA4613	0.655274974828415	3819.0	0.25707157989999996	0.25707157989999996	0.812717151065419	1856.5	0.09326000000000001	0.08502329582728103	25	1.9266670187988464	katB
PA1017	PA1017	0.602406264629948	3818.0	0.257006919049998	-0.257006919049998	0.819401055084739	2488.5	0.09414000000000027	0.06607453493341248	25	2.464896941221442	pauA
PA2079	PA2079	0.629415468134852	3817.0	0.256947191999999	-0.256947191999999	0.7525021259570279	4258.5	0.14837999999999982	0.08161447481911488	25	1.3302443254167913	
PA2447	PA2447	0.5978849320158679	3816.0	0.256897647799999	-0.256897647799999	0.906167836002579	655.5	0.0717799999999998	0.07824987752919024	25	2.365724441305907	
PA5411	PA5411	0.627876446709395	3815.0	0.2565840266	0.2565840266	0.6476009129370369	4681.0	0.2576799999999998	0.2857789020087617	25	-0.003835039578835606	gbcB
PA3841	PA3841	0.686868147837234	3814.0	0.256464454000002	0.256464454000002	0.6191700908338089	5165.0	0.30005999999999966	0.20596153160238448	25	-0.21166839098944112	exoS
PA1400	PA1400	0.6800880248661371	3813.0	0.256428833000001	-0.256428833000001	0.819401055084739	1528.0	0.07043999999999934	0.050878597333914734	25	3.6555416765789053	
PA3124	PA3124	0.644827245872896	3812.0	0.25627010920000104	-0.25627010920000104	0.8742707278363979	1210.0	0.10035999999999995	0.10160560187968708	25	1.5344637137686257	
PA0360	PA0360	0.6210141996820949	3811.0	0.2562567299	-0.2562567299	0.8001211446499771	539.0	0.07938000000000021	0.0797505590367032	25	2.2178744830941772	
PA1144	PA1144	0.627876446709395	3810.0	0.25618489575	-0.25618489575	0.82467648702077	793.0	0.09905999999999995	0.13389480634687279	25	1.1734950745060755	
PA3640	PA3640	0.627876446709395	3809.0	0.25613474929999897	-0.25613474929999897	0.659045478827489	3765.5	0.1312599999999997	0.08199315520212686	25	1.5229899250999928	dnaE
PA1189	PA1189	0.6244014233289511	3808.0	0.255971614700002	-0.255971614700002	0.8693751562073441	2346.0	0.12336000000000029	0.10150641605337082	25	1.3064357885542541	
PA3526	PA3526	0.6156536139959189	3807.0	0.25592999234999997	-0.25592999234999997	0.6191700908338089	5136.0	0.21150000000000005	0.11891567390382139	25	0.37362604012936723	motY
PA3844	PA3844	0.629415468134852	3806.0	0.255408270600001	0.255408270600001	0.607833443230081	5263.0	0.25206000000000023	0.09874549778766292	25	0.033908083659679365	
PA0912	PA0912	0.7173199826630842	3805.0	0.255336400649997	-0.255336400649997	0.7910446545316021	4047.0	0.1470599999999998	0.12693669025673185	25	0.852995303651026	
PA4943	PA4943	0.649182289949925	3804.0	0.255174764049999	0.255174764049999	0.851161858238816	1672.0	0.08530000000000054	0.07005979588894092	25	2.424711089927876	
PA4245	PA4245	0.6777169343433741	3803.0	0.255159044100001	0.255159044100001	0.859303765954264	3916.0	0.1442400000000001	0.11579355911851627	25	0.9579034010559584	rpmD
PA3580	PA3580	0.602406264629948	3802.0	0.25512596940000104	-0.25512596940000104	0.806681574538607	3496.0	0.11853999999999981	0.1113538765976885	25	1.226593752936631	
PA0464	PA0464	0.6210141996820949	3801.0	0.255105974199999	-0.255105974199999	0.786009921751685	2798.0	0.10690000000000055	0.07113558064241395	25	2.08342959826256	creC
PA1602	PA1602	0.683917784219881	3800.0	0.25506032680000196	-0.25506032680000196	0.80166297217953	3395.5	0.1297400000000004	0.10263102601065655	25	1.2210764295291083	
PA3896	PA3896	0.6292939508853941	3799.0	0.255057874500001	0.255057874500001	0.853332826649379	1783.0	0.07929999999999997	0.0683380079701872	25	2.5718905148168245	
PA1399	PA1399	0.718047161447312	3798.0	0.254507899200001	-0.254507899200001	0.901720776225911	215.0	0.05139999999999995	0.04361932866669705	25	4.656373800522795	
PA1252	PA1252	0.6219992657481329	3797.0	0.254449073199999	0.254449073199999	0.938175493765479	389.0	0.07050000000000015	0.08201028898863837	25	2.242999939013542	dpkA
PA2280	PA2280	0.6316537213667621	3796.0	0.254270535249999	-0.254270535249999	0.82416775456195	3365.5	0.11243999999999975	0.06727173130917138	25	2.108322953636589	
PA4062	PA4062	0.648131529356244	3795.0	0.25395354594999897	-0.25395354594999897	0.913260295965718	126.0	0.04866000000000041	0.049098480967676404	25	4.181260639919836	
PA3879	PA3879	0.6292939508853941	3794.0	0.253938929849999	0.253938929849999	0.8220364087122719	2457.0	0.10881999999999964	0.07862740192409617	25	1.8456533765428433	narL
PA2042	PA2042	0.610780211247825	3793.0	0.2537855478	-0.2537855478	0.7538772412419641	4054.0	0.13524000000000003	0.09043553412975067	25	1.3108292989116315	
PA5190	PA5190	0.6712108142239189	3792.0	0.253443596049999	-0.253443596049999	0.819401055084739	1747.0	0.08367999999999977	0.06229497705807998	25	2.725157052256752	
PA4591	PA4591	0.7335993287214542	3791.0	0.253317597250001	-0.253317597250001	0.889823812166386	1407.5	0.09494	0.07670374827868542	25	2.064796060220844	
PA2213	PA2213	0.6709656021992231	3790.0	0.25276482754999896	-0.25276482754999896	0.8803422810629229	957.5	0.0640800000000002	0.05293700658959402	25	3.564327484793768	
PA5141	PA5141	0.7281254782635941	3789.0	0.25273839800000003	-0.25273839800000003	0.6191700908338089	4054.0	0.14938	0.1017304731467747	25	1.01600233246607	hisA
PA1803	PA1803	0.6436969781987929	3788.0	0.2526810793	0.2526810793	0.8831933973916	2158.5	0.0883800000000001	0.06820989053404732	25	2.408757410598514	lon
PA5238	PA5238	0.649182289949925	3787.0	0.252636997550002	-0.252636997550002	0.9124135906616971	168.0	0.04900000000000005	0.042680010934081684	25	4.771249891770523	
PA2721	PA2721	0.6208465157115269	3786.0	0.252581752349998	0.252581752349998	0.642048361161353	5078.0	0.21775999999999976	0.16637708926812372	25	0.20929415524202094	
PA2373	PA2373	0.6436969781987929	3785.0	0.25238352874999603	0.25238352874999603	0.659551882669092	4719.5	0.16272000000000006	0.09595800730875301	25	0.9344038216789557	vgrG3
PA5185	PA5185	0.7693095588648979	3784.0	0.252329520299999	0.252329520299999	0.819401055084739	3149.0	0.10828000000000008	0.08028466022016081	25	1.7942346633214705	
PA3407	PA3407	0.665140504129218	3783.0	0.25188651824999997	0.25188651824999997	0.8382842217156179	3014.0	0.11319999999999995	0.0904578631186923	25	1.5331615568679255	hasAp
PA3228	PA3228	0.6292939508853941	3782.0	0.251776270399998	-0.251776270399998	0.8199251622740258	2070.5	0.07319999999999988	0.05563703053422828	25	3.209665733151175	
PA4343	PA4343	0.618200351503415	3781.0	0.25170141645	-0.25170141645	0.855944515263192	2686.5	0.08957999999999978	0.06642534656790752	25	2.4406559367253178	
PA1142	PA1142	0.6208465157115269	3780.0	0.251689746599999	-0.251689746599999	0.8466238754201509	285.5	0.06733999999999997	0.06959222298504354	25	2.648999251534452	
PA3185	PA3185	0.6208465157115269	3779.0	0.2516843645	0.2516843645	0.824642851945723	1169.5	0.0846799999999999	0.0706197092413536	25	2.364840726393212	
PA3985	PA3985	0.685274799779862	3778.0	0.251377972650001	0.251377972650001	0.819401055084739	2488.5	0.10887999999999982	0.07688848526708468	25	1.853307060933913	
PA3679	PA3679	0.615614428319913	3777.0	0.251328337400001	0.251328337400001	0.819401055084739	1956.0	0.08655999999999985	0.054673713976644785	25	3.013666448018987	
PA1667	PA1667	0.663941077805269	3776.0	0.251250888850001	0.251250888850001	0.6191700908338089	5203.5	0.2739400000000004	0.22423677590142665	25	-0.10118372001554912	hsiJ2
PA0654	PA0654	0.834020683796834	3775.0	0.25124223220000097	0.25124223220000097	0.896742657432525	2837.0	0.10524000000000014	0.06851643963312697	25	2.130908041657937	speD
PA2751	PA2751	0.6208465157115269	3774.0	0.2511800112	0.2511800112	0.841706637419713	3124.0	0.09055999999999978	0.061911617111276816	25	2.594343657851965	
PA1854	PA1854	0.6300427227045861	3773.0	0.251138231700002	0.251138231700002	0.79289898818531	2843.0	0.10991999999999978	0.08215568046905417	25	1.7189101337088346	
PA0926	PA0926	0.629415468134852	3772.0	0.2510448829	-0.2510448829	0.694825200609275	3795.0	0.13649999999999965	0.08848375557129146	25	1.294530076853614	
PA4274	PA4274	0.718803618652912	3771.0	0.250813913750001	-0.250813913750001	0.8742707278363979	3674.5	0.15172000000000027	0.16459584846931494	25	0.6020438223171497	rplK
PA3857	PA3857	0.629415468134852	3770.0	0.25058596585000004	0.25058596585000004	0.756691067319605	3453.0	0.12315999999999981	0.10492891641487594	25	1.2144027614482715	pcs
PA5476	PA5476	0.7384263237309889	3769.0	0.250465991700001	0.250465991700001	0.739421421055935	4976.5	0.19309999999999988	0.17106748181151563	25	0.3353412997755337	citA
PA1958	PA1958	0.672771626881707	3768.0	0.250351330450001	0.250351330450001	0.920041145349978	90.0	0.04563999999999955	0.04922578084703174	25	4.15862027838905	
PA3047	PA3047	0.6292939508853941	3767.0	0.250310938599999	-0.250310938599999	0.887809102857819	1982.0	0.09144000000000002	0.07875136506753398	25	2.01737377458483	
PA1664	PA1664	0.634666486408224	3766.0	0.249787480050002	-0.249787480050002	0.7326839088292679	5442.0	0.37078000000000005	0.3067376077366453	25	-0.39444957807025144	orfX
PA4332	PA4332	0.6244014233289511	3765.0	0.24972950099999902	-0.24972950099999902	0.8467537874415791	1322.5	0.06898000000000015	0.061402612593710895	25	2.9436776932601068	sadC
PA4763	PA4763	0.640701232629435	3764.0	0.249724171300002	-0.249724171300002	0.819401055084739	1427.0	0.10608000000000034	0.14099835105418765	25	1.0187649020434089	recN
PA2311	PA2311	0.699968007728411	3763.0	0.2496458832	-0.2496458832	0.8374079881062719	3485.0	0.11547999999999994	0.0729489661795602	25	1.8391745658157443	
PA2466	PA2466	0.7047975464527879	3762.0	0.249620619250001	0.249620619250001	0.9150372132391159	739.0	0.058240000000000035	0.05403936065499	25	3.541504135695744	foxA
PA5164	PA5164	0.6864417398595228	3761.0	0.24951264250000102	0.24951264250000102	0.689398573036836	3426.5	0.1303599999999998	0.09717569140479518	25	1.2261568791279172	rmlC
PA4909	PA4909	0.627876446709395	3760.0	0.24917324245000103	0.24917324245000103	0.613037522530151	5017.0	0.28216000000000013	0.22414777119867352	25	-0.14716522664310266	
PA4954	PA4954	0.704057493288327	3759.0	0.249064649049998	-0.249064649049998	0.917160889469436	1361.5	0.06703999999999995	0.05500453011646694	25	3.309266503405772	motA
PA0609	PA0609	0.626024458693728	3758.0	0.248976799950002	-0.248976799950002	0.8649994374562521	837.5	0.08204000000000047	0.10711626471580608	25	1.5584636039438773	trpE
PA0948	PA0948	0.6208465157115269	3757.0	0.2488641778	-0.2488641778	0.8227009547421241	1792.0	0.09838000000000002	0.0734165172151332	25	2.0497319065004755	
PA1779	PA1779	0.632818666387085	3756.0	0.24871871010000102	0.24871871010000102	0.8948434792651859	1331.5	0.08546000000000019	0.09256033167615633	25	1.7638086115680642	
PA3676	PA3676	0.6300427227045861	3755.0	0.24848135580000102	-0.24848135580000102	0.8236629588386128	2763.0	0.13046000000000013	0.11270951971033032	25	1.047128548709304	mexK
PA5175	PA5175	0.627876446709395	3754.0	0.24847013315000102	0.24847013315000102	0.8983513976957421	432.0	0.07613999999999992	0.06636554703559218	25	2.596680670131139	cysQ
PA4401	PA4401	0.686868147837234	3753.0	0.248416517249999	0.248416517249999	0.912330278734016	1356.5	0.07843999999999973	0.07197588137702794	25	2.361576044614433	
PA3954	PA3954	0.711072431982407	3752.0	0.248388876950001	0.248388876950001	0.8787265297639741	2758.0	0.09200000000000028	0.07526024293520907	25	2.077974649704953	
PA1354	PA1354	0.644827245872896	3751.0	0.248325375300001	0.248325375300001	0.6086369885122621	4936.0	0.2747600000000004	0.2454338047213542	25	-0.10770572020431793	
PA3714	PA3714	0.629415468134852	3750.0	0.24829910684999898	-0.24829910684999898	0.698073147778426	2663.0	0.08923999999999976	0.045119314046204104	25	3.5252997571531317	
PA2393	PA2393	0.633176050532163	3749.0	0.24816995079999898	0.24816995079999898	0.877322819782978	2403.5	0.1429400000000003	0.1718246635381544	25	0.6124263457476926	
PA1363	PA1363	0.6614978824156279	3748.0	0.248026830200001	0.248026830200001	0.819401055084739	2699.5	0.11622000000000005	0.08350674623446139	25	1.5783973887562055	
PA0292	PA0292	0.6316537213667621	3747.0	0.248024417499998	-0.248024417499998	0.8066810579982171	2011.0	0.10214000000000006	0.06966370408373806	25	2.0941237538078665	aguA
PA4294	PA4294	0.657785494475092	3746.0	0.248019844749999	0.248019844749999	0.6191700908338089	5222.0	0.2403200000000004	0.18985509167081413	25	0.04055643007641431	
PA4016	PA4016	0.629415468134852	3745.0	0.24791612085	-0.24791612085	0.846474293643585	2422.0	0.08328000000000005	0.05199641013249555	25	3.1662978353790114	
PA3641	PA3641	0.762148865530896	3744.0	0.247438347899999	-0.247438347899999	0.745931060522493	4092.0	0.18371999999999994	0.16492460903899883	25	0.3863483337706862	
PA2106	PA2106	0.624461373300086	3743.0	0.247228544499998	-0.247228544499998	0.8712148518633491	793.0	0.09196000000000014	0.10634220704875377	25	1.4600839009182243	
PA4794	PA4794	0.6208465157115269	3742.0	0.24718912629999998	0.24718912629999998	0.819401055084739	3086.5	0.11408000000000039	0.07887155697715131	25	1.687669565576861	
PA2625	PA2625	0.680264310954874	3741.0	0.247155112199998	0.247155112199998	0.8371259509152409	2034.0	0.09240000000000025	0.08965094347895433	25	1.7261961357531805	
PA4450	PA4450	0.6436969781987929	3740.0	0.247115141949999	-0.247115141949999	0.656115854655878	3698.0	0.12878000000000042	0.10822604430850546	25	1.093407254289702	murA
PA0040	PA0040	0.6436969781987929	3739.0	0.24709651594999998	-0.24709651594999998	0.7391752013124501	4139.0	0.16537999999999986	0.13127319477588192	25	0.6224920181878093	
PA2633	PA2633	0.707194264713621	3738.0	0.24707557799999802	0.24707557799999802	0.6465233855163629	4072.5	0.17353999999999967	0.13526316325346405	25	0.5436482204855957	
PA3803	PA3803	0.6300427227045861	3737.0	0.247060973349999	0.247060973349999	0.82467648702077	2890.0	0.11074000000000009	0.07447330617968595	25	1.8304675909122337	gcpE
PA2645	PA2645	0.627876446709395	3736.0	0.24699202575000195	0.24699202575000195	0.7326839088292679	4923.0	0.17374000000000028	0.11284679141798137	25	0.6491281216732003	nuoJ
PA0952	PA0952	0.627876446709395	3735.0	0.246927344299999	-0.246927344299999	0.720913713567439	3777.5	0.12148000000000064	0.09020018015503102	25	1.390766006058818	
PA1459	PA1459	0.65156507715374	3734.0	0.2468976843	-0.2468976843	0.7723150941049799	3272.0	0.1286799999999997	0.08732540676496542	25	1.353760476812674	
PA3339	PA3339	0.6292939508853941	3733.0	0.24675526639999804	-0.24675526639999804	0.816261836006418	2457.0	0.09277999999999967	0.06987519827044006	25	2.203575377404488	plpD
PA2753	PA2753	0.711072431982407	3732.0	0.24655652784999899	0.24655652784999899	0.819401055084739	4601.0	0.17920000000000033	0.1482874460858592	25	0.45422946869689074	
PA0875	PA0875	0.6709656021992231	3731.0	0.246540459799999	0.246540459799999	0.851504426431697	1883.5	0.08756000000000043	0.070781106236057	25	2.2460861132883996	
PA5067	PA5067	0.646057575363854	3730.0	0.2463591748	0.2463591748	0.901019487241095	1224.0	0.10025999999999943	0.1476250261078162	25	0.9896640065167457	hisE
PA3550	PA3550	0.634666486408224	3729.0	0.24631112745000103	0.24631112745000103	0.8268216453482209	2953.0	0.11233999999999954	0.12234911796439994	25	1.0949905457347329	algF
PA0853	PA0853	0.682251775722079	3728.0	0.24610861235	0.24610861235	0.7955037499068258	2422.0	0.10056000000000039	0.08228713953792084	25	1.7687893049548238	
PA0393	PA0393	0.6316537213667621	3727.0	0.245907487850001	-0.245907487850001	0.668556925419718	5089.0	0.19562000000000004	0.10948290201366295	25	0.45931818507811667	proC
PA4404	PA4404	0.682251775722079	3726.0	0.24568366639999803	-0.24568366639999803	0.8742707278363979	3561.0	0.10692000000000002	0.08359060453583675	25	1.6600390339384088	
PA5061	PA5061	0.629415468134852	3725.0	0.24566503525	0.24566503525	0.6191700908338089	5278.5	0.23784	0.16907799728724796	25	0.046280624182613105	
PA2708	PA2708	0.6247083593380021	3724.0	0.24564340649999802	0.24564340649999802	0.8206855247430881	2967.0	0.09830000000000004	0.0623005149791447	25	2.365043154929324	
PA0225	PA0225	0.681295346358814	3723.0	0.24563291969999898	-0.24563291969999898	0.8240630247257622	2017.5	0.08527999999999998	0.06401840230225501	25	2.5047941518895205	
PA2798	PA2798	0.682251775722079	3722.0	0.2455964222	0.2455964222	0.819401055084739	2431.0	0.09685999999999996	0.07023628573133232	25	2.117657855213846	
PA4675	PA4675	0.776538788295316	3721.0	0.2455681283	-0.2455681283	0.852728831589404	4700.5	0.19282000000000019	0.20551621387780244	25	0.2566616390245649	chtA
PA1638	PA1638	0.629415468134852	3720.0	0.24553741980000002	-0.24553741980000002	0.8742707278363979	239.0	0.06482000000000016	0.05729962914365118	25	3.1539020845481933	
PA1897	PA1897	0.663291088830698	3719.0	0.24547927815	-0.24547927815	0.6488394063472309	5125.0	0.27885999999999994	0.24084432731538413	25	-0.1385987464271396	
PA3832	PA3832	0.7421030985094019	3718.0	0.24522064730000398	0.24522064730000398	0.75142983785688	5162.0	0.1908200000000001	0.13782967145478237	25	0.3946947469714534	holC
PA0081	PA0081	0.7296320062315959	3717.0	0.245149268150002	-0.245149268150002	0.625716571073683	4634.5	0.19034000000000018	0.1408590252699489	25	0.38910725134554025	fha1
PA5264	PA5264	0.651306140921406	3716.0	0.245127890399999	-0.245127890399999	0.82467648702077	1736.5	0.10379999999999981	0.08443760023433478	25	1.673755412372925	
PA1704	PA1704	0.711072431982407	3715.0	0.24512304340000102	-0.24512304340000102	0.819401055084739	2472.0	0.09998000000000036	0.06733675940128606	25	2.1554800779027183	pcrR
PA4430	PA4430	0.6316537213667621	3714.0	0.24498607769999803	-0.24498607769999803	0.793415122435659	4984.0	0.18748000000000012	0.13982343628066604	25	0.4112763870612262	
PA4809	PA4809	0.657785494475092	3713.0	0.24482135254999898	-0.24482135254999898	0.7172804900557279	4466.5	0.1636800000000002	0.08991394960368136	25	0.9024334144773973	fdhE
PA2706	PA2706	0.718165987061183	3712.0	0.244734606499998	-0.244734606499998	0.8253491476101121	4637.5	0.15811999999999993	0.10555550277776467	25	0.8205598402800038	
PA2714	PA2714	0.640836551869375	3711.0	0.24443052065000198	-0.24443052065000198	0.897094627248442	1856.5	0.10211999999999993	0.1034110205281175	25	1.3761639709503473	
PA2303	PA2303	0.711072431982407	3710.0	0.24433373100000103	0.24433373100000103	0.826456392983097	2621.0	0.13126000000000007	0.12684152842556468	25	0.8914567050992044	ambD
PA3663	PA3663	0.629415468134852	3709.0	0.24429044379999898	-0.24429044379999898	0.8569991015543191	525.5	0.0558999999999998	0.04568574723039964	25	4.1236152459085265	
PA0987	PA0987	0.649182289949925	3708.0	0.24428445114999997	0.24428445114999997	0.8231868473647231	3359.5	0.10826000000000038	0.08341039603470686	25	1.630785341115035	
PA0407	PA0407	0.629415468134852	3707.0	0.24424472260000102	-0.24424472260000102	0.81614316770612	1313.5	0.09034000000000038	0.0860630485942331	25	1.7882787690408806	gshB
PA0652	PA0652	0.6300427227045861	3706.0	0.24415609940000002	-0.24415609940000002	0.7987300331171692	3184.5	0.14791999999999939	0.1393874007936155	25	0.6904217945960051	vfr
PA4782	PA4782	0.6436969781987929	3705.0	0.24399920105	-0.24399920105	0.7941973029143481	3983.5	0.1777799999999998	0.18354325557390214	25	0.3607825351192902	
PA0903	PA0903	0.6782376769419449	3704.0	0.24396954695	-0.24396954695	0.8599504823917759	3065.0	0.0980999999999998	0.06037383539249478	25	2.41610535427626	alaS
PA1685	PA1685	0.6300427227045861	3703.0	0.243922698499998	0.243922698499998	0.8658618367728041	2621.0	0.09611999999999975	0.06252320902406248	25	2.3639653307480653	masA
PA3453	PA3453	0.6470172158762371	3702.0	0.243789111200002	-0.243789111200002	0.8270802811767991	3321.0	0.13158000000000025	0.10012218368906407	25	1.1207217727938736	
PA4964	PA4964	0.640836551869375	3701.0	0.243680609249997	-0.243680609249997	0.6315563956535021	4798.0	0.17170000000000013	0.08501090616307233	25	0.8467220560138474	parC
PA2181	PA2181	0.629415468134852	3700.0	0.243652962300001	-0.243652962300001	0.8659971990317901	1292.0	0.07317999999999959	0.0651918450932831	25	2.6149430508688845	
PA4515	PA4515	0.7102151233701199	3699.0	0.243506334349999	0.243506334349999	0.8891950025901659	3677.5	0.12208000000000033	0.11249413688425432	25	1.079401448938932	
PA5491	PA5491	0.686504119275022	3698.0	0.243406006349999	-0.243406006349999	0.819401055084739	2677.0	0.15576000000000018	0.1720131487222221	25	0.5095308527346084	
PA2130	PA2130	0.6292939508853941	3697.0	0.243062058599999	0.243062058599999	0.8677369199015509	2606.0	0.08930000000000024	0.08204800424141982	25	1.874049954311697	cupA3
PA2139	PA2139	0.630457973091376	3696.0	0.243037790299999	-0.243037790299999	0.8618634013061329	1474.5	0.08047999999999979	0.05721095466196425	25	2.841375244662244	
PA1402	PA1402	0.629415468134852	3695.0	0.243005636600002	-0.243005636600002	0.7929123472155211	1086.5	0.07108000000000027	0.0503373370372335	25	3.415469445132384	
PA5361	PA5361	0.711072431982407	3694.0	0.24279647405000304	0.24279647405000304	0.8993454001162379	1683.5	0.08795999999999977	0.061553655456033314	25	2.5154716304476867	phoR
PA5071	PA5071	0.6777169343433741	3693.0	0.242707019900001	-0.242707019900001	0.700832096706112	2779.0	0.09223999999999984	0.05429800487433536	25	2.771133492809444	
PA0388	PA0388	0.629415468134852	3692.0	0.242680374000001	-0.242680374000001	0.8571725249822121	2331.0	0.07954000000000055	0.053168740816385764	25	3.068351281129516	
PA3381	PA3381	0.6813173883496021	3691.0	0.242633430000001	-0.242633430000001	0.880827310670856	1076.5	0.10110000000000015	0.14961206780648822	25	0.9460027661877084	
PA5021	PA5021	0.6292939508853941	3690.0	0.242608078650002	-0.242608078650002	0.824368575774003	2107.5	0.08641999999999966	0.05897486752846492	25	2.6483837131913237	
PA4464	PA4464	0.663941077805269	3689.0	0.242575171050001	0.242575171050001	0.804841611794423	1992.0	0.10855999999999966	0.10146544157166687	25	1.3207962137073441	ptsN
PA4222	PA4222	0.629415468134852	3688.0	0.242474113650001	-0.242474113650001	0.7271567497207729	3881.0	0.1679800000000001	0.1463012360394357	25	0.5091830777828896	
PA3883	PA3883	0.629829127567223	3687.0	0.24229054844999898	-0.24229054844999898	0.846686230690652	2526.0	0.08756000000000005	0.04969056751537465	25	3.113881691975526	
PA0370	PA0370	0.6343131321152089	3686.0	0.242194636800001	-0.242194636800001	0.807011044008342	4582.5	0.15548000000000015	0.10837555074831205	25	0.8001309908116101	
PA3606	PA3606	0.629415468134852	3685.0	0.24213455354999802	-0.24213455354999802	0.83746667227903	733.5	0.0625400000000002	0.055130511818169574	25	3.2576253625638962	
PA3029	PA3029	0.6800880248661371	3684.0	0.242042462400002	-0.242042462400002	0.8742707278363979	2034.0	0.10410000000000039	0.09020289629496434	25	1.529246488371376	moaB2
PA5266	PA5266	0.629415468134852	3683.0	0.242000822450001	-0.242000822450001	0.7326839088292679	3438.0	0.13384000000000043	0.11126757539073713	25	0.9720785419307773	vgrG6
PA3128	PA3128	0.7032661878750179	3682.0	0.241999952999999	0.241999952999999	0.825899361573271	1497.5	0.08579999999999963	0.08975510663280786	25	1.740290428699732	
PA0536	PA0536	0.6300427227045861	3681.0	0.2419426623	0.2419426623	0.819401055084739	1099.5	0.08663999999999972	0.07956385276409561	25	1.9519248616638503	
PA5539	PA5539	0.6832135812953339	3680.0	0.2419308484	-0.2419308484	0.880891681828803	566.5	0.07185999999999981	0.08296366172407524	25	2.049943853317739	
