	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0023	PA0023	0.5716092482516539	4483.0	0.4131523285	-0.4131523285	0.8376174374268409	3842.5	0.18333999999999992	0.12971946654222705	25	1.7716101879372916	qor
PA0432	PA0432	0.5445635037441029	4482.0	0.41282430400000103	0.41282430400000103	0.868498737615961	4096.0	0.1864999999999994	0.0891600854269072	25	2.53840384872153	sahH
PA4234	PA4234	0.6428346575037629	4481.0	0.412791432349998	0.412791432349998	0.7755284375775351	5104.0	0.34569999999999984	0.14855091719676555	25	0.45163930062532764	uvrA
PA0093	PA0093	0.664774223555808	4480.0	0.412588807700001	-0.412588807700001	0.8887595509440219	3016.0	0.13424000000000003	0.09314640358059963	25	2.9882936645980713	tse6
PA0234	PA0234	0.7490432990152008	4479.0	0.4124275828999989	0.4124275828999989	0.9563431863377351	1689.0	0.07961999999999989	0.04047794667058431	25	8.221948252672938	
PA1471	PA1471	0.55118844845129	4478.0	0.41227416580000104	-0.41227416580000104	0.834540951262639	4844.5	0.2934199999999994	0.2195309241693902	25	0.5414005623567351	
PA2855	PA2855	0.745586313982674	4477.0	0.411822912199997	0.411822912199997	0.836596644134212	4940.0	0.30400000000000016	0.13941230816060235	25	0.7734102793548568	
PA3746	PA3746	0.696543989887276	4476.0	0.411593570250002	0.411593570250002	0.8441585205605079	4759.5	0.24941999999999964	0.15334028607425135	25	1.0576057629856885	ffh
PA3913	PA3913	0.628607117071994	4475.0	0.4111376465	-0.4111376465	0.8070519245944291	4941.0	0.3174799999999997	0.18233888321840017	25	0.5136460465638584	
PA3841	PA3841	0.678101328733325	4474.0	0.41093572354999996	-0.41093572354999996	0.9434454276178921	2816.5	0.16608000000000037	0.18681417237458178	25	1.310691370133517	exoS
PA3331	PA3331	0.925564690253903	4473.0	0.410837889200003	-0.410837889200003	0.8070519245944291	5496.0	0.7051600000000003	0.31245542082031474	25	-0.941965129064778	
PA3106	PA3106	0.555315012914344	4472.0	0.41078196924999894	0.41078196924999894	0.854251995543852	3667.5	0.15979999999999964	0.07558618149723785	25	3.3204742491082304	
PA4148	PA4148	0.659885936849313	4471.0	0.410663513049998	-0.410663513049998	0.961344085088028	1384.5	0.08080000000000022	0.0599949650665235	25	5.498186600896244	
PA2911	PA2911	0.621686569981019	4470.0	0.41064823910000203	0.41064823910000203	0.8113829586196422	5114.5	0.3745200000000002	0.1938468833039798	25	0.18637513528317898	
PA3766	PA3766	0.628607117071994	4469.0	0.41058782740000105	-0.41058782740000105	0.9286156168134649	3119.5	0.13149999999999992	0.09380120823670982	25	2.975311647326713	
PA4786	PA4786	0.574411613886749	4468.0	0.41051745140000107	-0.41051745140000107	0.831510884097759	4619.0	0.26459999999999967	0.12388485917711413	25	1.1778473363834396	
PA4270	PA4270	0.553468984280294	4467.0	0.4102454038000011	0.4102454038000011	0.765355222948496	5122.0	0.33542	0.15536607845129283	25	0.48160708274205943	rpoB
PA0915	PA0915	0.6029393817476889	4466.0	0.409815552849999	0.409815552849999	0.8070519245944291	5030.0	0.3335399999999996	0.16065594189654656	25	0.4747757969581764	
PA0666	PA0666	0.6029393817476889	4465.0	0.40978515195	0.40978515195	0.8582572108916791	2859.5	0.12684	0.06543949495526424	25	4.323767354002762	
PA0626	PA0626	0.5455468561390999	4464.0	0.40942728950000107	-0.40942728950000107	0.883811527679024	3867.0	0.22920000000000001	0.21021734784106985	25	0.8573378522321473	
PA2238	PA2238	0.668507778621486	4463.0	0.40937736040000106	0.40937736040000106	0.9013212134622709	2713.0	0.1393800000000005	0.0979952464833543	25	2.755208748271917	pslH
PA5201	PA5201	0.611103352945429	4462.0	0.40910238225	0.40910238225	0.8338148862014301	5321.0	0.38855999999999996	0.2116421567174182	25	0.09706186408517828	
PA3329	PA3329	0.9087872340639721	4461.0	0.409066473800003	-0.409066473800003	0.8070519245944291	5447.0	0.5843799999999997	0.26416729547769524	25	-0.6636458380776327	
PA3805	PA3805	0.8115042290161009	4460.0	0.408974772900002	0.408974772900002	0.809484679928945	4916.5	0.30512	0.1245464505047549	25	0.833863771140046	pilF
PA3684	PA3684	0.840473409339706	4459.0	0.40884998665	0.40884998665	0.769388792542977	4305.0	0.2800599999999999	0.16208783112868186	25	0.7945691280658413	
PA0365	PA0365	0.638440618086213	4458.0	0.40862137350000105	-0.40862137350000105	0.8070519245944291	4464.5	0.2210000000000002	0.10896387015887443	25	1.7218677459458818	
PA4665	PA4665	0.694544130632098	4457.0	0.40800111370000103	0.40800111370000103	0.8070519245944291	5249.0	0.34135999999999944	0.13733395428662207	25	0.4852486338587369	prfA
PA4403	PA4403	0.5849383033311469	4456.0	0.40745799399999605	0.40745799399999605	0.765355222948496	4594.0	0.2590799999999999	0.10983791846777399	25	1.350881335606607	secA
PA3951	PA3951	0.559569949234464	4455.0	0.40725826705000295	0.40725826705000295	0.891771590157646	3348.5	0.1667199999999999	0.10396785160166958	25	2.313583125402779	
PA0874	PA0874	0.581410886731778	4454.0	0.40723996479999997	0.40723996479999997	0.89845329156932	169.5	0.06939999999999996	0.07432950289084388	25	4.545166477113842	
PA4320	PA4320	0.611103352945429	4453.0	0.40695519989999895	0.40695519989999895	0.9182231356231841	3049.0	0.1279800000000003	0.0762642718883922	25	3.658006468720513	
PA2012	PA2012	0.675027166672416	4452.0	0.406628101349998	-0.406628101349998	0.8942788131909549	4494.5	0.2518799999999995	0.16281624867725375	25	0.9504463013194185	liuD
PA5268	PA5268	0.546185782373133	4451.0	0.40640356479999995	-0.40640356479999995	0.920770922398453	1197.5	0.0910800000000001	0.07271414924208379	25	4.336481525077161	corA
PA3112	PA3112	0.643735658662411	4450.0	0.40593421945	0.40593421945	0.850554129645031	4365.5	0.22732	0.12207527390917446	25	1.4631482177372894	accD
PA1176	PA1176	0.6701717089606589	4449.0	0.4056608686	-0.4056608686	0.8070519245944291	5350.0	0.4590400000000007	0.20120578810428544	25	-0.2652962019777194	napF
PA0038	PA0038	0.750354791109212	4448.0	0.40559683945	-0.40559683945	0.79889128480082	5235.0	0.3676400000000001	0.16608880154905098	25	0.22853340559983606	
PA3706	PA3706	0.6139156911362571	4447.0	0.4049344636500011	0.4049344636500011	0.892156110982986	2341.0	0.12759999999999994	0.08892435924237305	25	3.11876819819523	wspC
PA0029	PA0029	0.6430577966576839	4446.0	0.404681990899999	-0.404681990899999	0.870508884133797	2041.0	0.13615999999999984	0.11578704590756289	25	2.3191021827637806	
PA0444	PA0444	0.7610831146747858	4445.0	0.404579141699998	-0.404579141699998	0.8983323647934369	3483.0	0.14126000000000005	0.07903811316911175	25	3.331546403905092	
PA2060	PA2060	0.616127680185822	4444.0	0.40373726844999797	-0.40373726844999797	0.919348867718421	1197.5	0.10521999999999981	0.0953517697790659	25	3.130694575902213	sppC
PA2733	PA2733	0.601874021332641	4443.0	0.403460760749999	0.403460760749999	0.8120677855573081	4426.0	0.27206000000000014	0.253105681155784	25	0.5191537390625499	
PA4815	PA4815	0.6257401908774921	4442.0	0.40327241679999704	0.40327241679999704	0.8376174374268409	4131.5	0.20505999999999985	0.090816816541138	25	2.1825519143826337	
PA2608	PA2608	0.6428346575037629	4441.0	0.40316217299999996	0.40316217299999996	0.8942788131909549	3573.5	0.1864399999999997	0.15037213006405137	25	1.4412389643458994	
PA1529	PA1529	0.763020615233867	4440.0	0.402583291750001	0.402583291750001	0.822341672911254	4563.0	0.23062000000000016	0.09029526565662215	25	1.9044552391478486	lig
PA0018	PA0018	0.808334029698573	4439.0	0.402319837100002	0.402319837100002	0.8070519245944291	5315.5	0.3622000000000001	0.19540811992681711	25	0.2053130500156664	fmt
PA0461	PA0461	0.611102369533125	4438.0	0.40229297505000106	-0.40229297505000106	0.948944686310761	387.0	0.06924000000000004	0.05769823076432538	25	5.772325609261602	
PA0339	PA0339	0.558520275587037	4437.0	0.402125593299998	-0.402125593299998	0.9666963136117579	633.5	0.05929999999999933	0.042943276540105636	25	7.983219281831617	
PA4996	PA4996	0.574411613886749	4436.0	0.40205142039999897	0.40205142039999897	0.816704384300206	3718.5	0.1600199999999999	0.08492208193397077	25	2.8500410598527846	rfaE
PA3644	PA3644	0.61889643531408	4435.0	0.40176678395000004	0.40176678395000004	0.8070519245944291	5120.5	0.3117799999999998	0.16864911058170454	25	0.5335740202816239	lpxA
PA1600	PA1600	0.6516947072746	4434.0	0.40138361295	-0.40138361295	0.8770397339895509	1589.5	0.1370799999999998	0.11905335638555777	25	2.220043356812598	
PA2991	PA2991	0.581611115671815	4433.0	0.401363472150001	0.401363472150001	0.8503628371459889	4209.5	0.20159999999999986	0.1204799430057416	25	1.6580641322222507	sth
PA2972	PA2972	0.574411613886749	4432.0	0.40135549670000203	0.40135549670000203	0.834540951262639	4016.5	0.1939199999999996	0.10050753288518596	25	2.0638800967979667	
PA5162	PA5162	0.611103352945429	4431.0	0.401313533549999	0.401313533549999	0.9227406239819941	1987.0	0.1150399999999997	0.08883598182418392	25	3.2224952960678226	rmlD
PA0860	PA0860	0.659885936849313	4430.0	0.400888262149999	0.400888262149999	0.816704384300206	3760.0	0.17892000000000027	0.06925070396754114	25	3.2052852813458568	
PA4590	PA4590	0.6029393817476889	4429.0	0.40079171210000103	-0.40079171210000103	0.8070519245944291	4951.5	0.30713999999999997	0.17178605395471866	25	0.5451648136971984	pra
PA5271	PA5271	0.628607117071994	4428.0	0.40072450494999895	-0.40072450494999895	0.810656270055068	4861.5	0.27293999999999985	0.1461124224698225	25	0.8745629070409207	
PA4313	PA4313	0.610809140234774	4427.0	0.40056625174999894	0.40056625174999894	0.9389694084208259	467.0	0.06516000000000007	0.05543553312933256	25	6.050383802884825	
PA1052	PA1052	0.6350587068109611	4426.0	0.400460401199997	-0.400460401199997	0.9768401318524771	798.0	0.06585999999999992	0.046267456165213786	25	7.231873738750448	
PA2859	PA2859	0.555315012914344	4425.0	0.400414109199999	0.400414109199999	0.834540951262639	3925.5	0.18277999999999978	0.09486614253778816	25	2.2941178314835424	greB
PA1070	PA1070	0.7249472590891529	4424.0	0.40015108605	-0.40015108605	0.845371416959105	3639.5	0.20842000000000016	0.1711838485371791	25	1.120030234676948	braG
PA2951	PA2951	0.559569949234464	4423.0	0.399737557099998	-0.399737557099998	0.938431835311808	1485.0	0.11627999999999958	0.10161908859395791	25	2.7894125111928263	etfA
PA3932	PA3932	0.653872089654304	4422.0	0.399611537700002	-0.399611537700002	0.8376174374268409	4564.5	0.22681999999999974	0.11417045735799322	25	1.5134522686389582	
PA0259	PA0259	0.5806398091471711	4421.0	0.39956085570000105	-0.39956085570000105	0.834540951262639	3966.0	0.2263999999999994	0.1707731194694684	25	1.013981920796148	tli3
PA5526	PA5526	0.65110550096515	4420.0	0.3987203413	-0.3987203413	0.923653258618695	2634.5	0.1424200000000002	0.14965116939068698	25	1.7126517777544994	
PA0838	PA0838	0.574411613886749	4419.0	0.39833035890000107	0.39833035890000107	0.9280446811778149	1977.0	0.14159999999999962	0.13996643942983877	25	1.834227975976292	
PA5305	PA5305	0.772722064366689	4418.0	0.398136189450002	-0.398136189450002	0.8070519245944291	4155.0	0.22219999999999973	0.11697738385403081	25	1.5040188423904461	
PA3489	PA3489	0.627546913567752	4417.0	0.39757017880000106	0.39757017880000106	0.8529767940829269	4441.5	0.25759999999999994	0.1549232336782749	25	0.9034808755068565	
PA4916	PA4916	0.6516917401850401	4416.0	0.3972916253	-0.3972916253	0.8070519245944291	4659.0	0.2552199999999999	0.11222866166893251	25	1.2659121403327651	nrtR
PA3442	PA3442	0.674172692015468	4415.0	0.397121457700001	-0.397121457700001	0.8942788131909549	3999.0	0.17420000000000002	0.1073219455656673	25	2.0771283685274002	
PA2605	PA2605	0.694544130632098	4414.0	0.397117189199999	0.397117189199999	0.8887595509440219	3126.0	0.19490000000000024	0.16000130207803542	25	1.2638471473274255	
PA3962	PA3962	0.605785238095001	4413.0	0.39708108464999897	0.39708108464999897	0.9297415971755941	1812.5	0.13435999999999998	0.1509874801652988	25	1.7400190026509212	
PA0304	PA0304	0.664774223555808	4412.0	0.39652177325000004	-0.39652177325000004	0.9221418618522121	1491.5	0.09326000000000001	0.07221814753462824	25	4.199246084297406	spuH
PA4999	PA4999	0.5849383033311469	4411.0	0.39561045534999995	0.39561045534999995	0.9030712729354309	3504.5	0.18784000000000017	0.16412626744877448	25	1.2659183601725854	waaL
PA2747	PA2747	0.6481704843294829	4410.0	0.39514392340000304	0.39514392340000304	0.9012216100892321	4643.0	0.28260000000000035	0.21121631881399067	25	0.5328372543937544	
PA2647	PA2647	0.6370656195630141	4409.0	0.3948858357	0.3948858357	0.8070519245944291	4986.0	0.2816400000000003	0.14628244084646633	25	0.7741587783516627	nuoL
PA1446	PA1446	0.5849383033311469	4408.0	0.39451162840000203	0.39451162840000203	0.834540951262639	3194.5	0.15190000000000006	0.08493502418515796	25	2.8564379739400527	fliP
PA1628	PA1628	0.619336611124632	4407.0	0.39424522615	-0.39424522615	0.922750020159605	1374.0	0.08076000000000062	0.05938155577842889	25	5.279168287872257	
PA3604	PA3604	0.627546913567752	4406.0	0.393994427500001	0.393994427500001	0.892156110982986	3584.5	0.1589400000000002	0.07889580681717681	25	2.979301904405215	erdR
PA4957	PA4957	0.5827043609353311	4405.0	0.39396291829999996	0.39396291829999996	0.8887595509440219	2560.0	0.13588	0.10529712721627346	25	2.450996766226247	psd
PA3141	PA3141	0.636845680025959	4404.0	0.39355610425000104	0.39355610425000104	0.8786539027079331	2885.0	0.1465799999999996	0.08573465363161736	25	2.880703353759409	wbpM
PA4744	PA4744	0.6430577966576839	4403.0	0.39339542875000105	0.39339542875000105	0.8070519245944291	5216.0	0.3224600000000002	0.17668155912073366	25	0.4014874506599062	infB
PA0533	PA0533	0.607092531567105	4402.0	0.39303830289999997	-0.39303830289999997	0.935476512950293	85.0	0.04275999999999987	0.03577246380481346	25	9.791841702915287	
PA2974	PA2974	0.6426688300296229	4401.0	0.39291836320000395	0.39291836320000395	0.8401496308654309	3865.0	0.1873400000000002	0.08319827221763709	25	2.470945101627044	
PA2495	PA2495	0.6481704843294829	4400.0	0.39265511524999896	-0.39265511524999896	0.834540951262639	4193.0	0.3659800000000002	0.4443247564188457	25	0.06003517666896169	oprN
PA0583	PA0583	0.607092531567105	4399.0	0.391960364850002	0.391960364850002	0.8942788131909549	3965.0	0.19600000000000037	0.11473683657250947	25	1.707911519123694	
PA4264	PA4264	0.607092531567105	4398.0	0.391435502749998	0.391435502749998	0.8070519245944291	4747.5	0.2757599999999999	0.1049765965981628	25	1.1019170605500708	rpsJ
PA0955	PA0955	0.5847327751785121	4397.0	0.391290403599998	0.391290403599998	0.8057253070844659	4728.0	0.2706999999999999	0.09902030515673696	25	1.2178351037104798	
PA4421	PA4421	0.638440618086213	4396.0	0.391282725299998	0.391282725299998	0.88538881020095	4071.5	0.20983999999999953	0.1507796211915478	25	1.2033637163041868	
PA1815	PA1815	0.745586313982674	4395.0	0.39117882315000196	0.39117882315000196	0.8070519245944291	4250.5	0.21649999999999991	0.08871431207345663	25	1.9690038627066808	rnhA
PA4044	PA4044	0.662057259652187	4394.0	0.39115155674999996	0.39115155674999996	0.834540951262639	4594.0	0.27440000000000014	0.1465628420394014	25	0.7965972488348225	dxs
PA4766	PA4766	0.605785238095001	4393.0	0.39112506179999895	0.39112506179999895	0.924044035487167	2751.0	0.12837999999999986	0.07521154609943001	25	3.4934139161645335	
PA0967	PA0967	0.603142099583079	4392.0	0.390829327299999	0.390829327299999	0.834540951262639	4396.5	0.22749999999999956	0.11251361028782265	25	1.451640622696084	ruvB
PA2850	PA2850	0.691850534627813	4391.0	0.3906607106	0.3906607106	0.841796245396572	4387.0	0.2514800000000001	0.12103559049579851	25	1.1499155746658771	ohr
PA4789	PA4789	0.5898396888022429	4390.0	0.39048691724999607	0.39048691724999607	0.8453313471592879	3577.0	0.15287999999999963	0.09841920120924909	25	2.4142333440079473	
PA0168	PA0168	0.681683275734626	4389.0	0.39026072615	-0.39026072615	0.9590604924857611	233.0	0.10352000000000024	0.1511051289665577	25	1.8976240456633389	
PA4249	PA4249	0.5849383033311469	4388.0	0.389990797449993	0.389990797449993	0.8070519245944291	4796.5	0.2732600000000006	0.127736799709402	25	0.9138384374397355	rpsH
PA0198	PA0198	0.5849383033311469	4387.0	0.38997641050000104	-0.38997641050000104	0.834540951262639	4381.5	0.23398000000000002	0.12609334174861628	25	1.237150259773434	exbB1
PA0049	PA0049	0.7150601057737471	4386.0	0.38984516590000207	0.38984516590000207	0.8070519245944291	5177.0	0.4072799999999996	0.22578599196289129	25	-0.07721840468678409	
PA3055	PA3055	0.6430577966576839	4385.0	0.38965256085000105	-0.38965256085000105	0.890346757990246	2655.0	0.1569200000000001	0.17614096390864523	25	1.3212858365570586	
PA4979	PA4979	0.7249472590891529	4384.0	0.38956733749999894	0.38956733749999894	0.9641916109004369	879.0	0.07622000000000032	0.06407581447004801	25	4.890259142105352	
PA1422	PA1422	0.64482275219593	4383.0	0.389550410249997	0.389550410249997	0.888386979268139	1637.5	0.1144799999999998	0.08419898059557092	25	3.266909032678557	gbuR
PA5347	PA5347	0.6276546820132141	4382.0	0.389503249049998	0.389503249049998	0.816814649422787	4005.0	0.19254	0.10830280852006235	25	1.8186347310975959	
PA4807	PA4807	0.607092531567105	4381.0	0.389495157850003	-0.389495157850003	0.939259795638032	368.0	0.0667400000000001	0.056174045014876245	25	5.745627856504361	selB
PA2805	PA2805	0.583255162599509	4380.0	0.38934597560000106	-0.38934597560000106	0.916542266946677	3587.0	0.18597999999999984	0.14485384012859293	25	1.4039391390622753	
PA0652	PA0652	0.6257401908774921	4379.0	0.389008198799999	-0.389008198799999	0.9517875964785769	2218.5	0.11461999999999976	0.09946181009144518	25	2.758729190105496	vfr
PA4207	PA4207	0.6481704843294829	4378.0	0.388907423949997	-0.388907423949997	0.8070519245944291	5116.0	0.34135999999999966	0.1250231245276916	25	0.3803090358653288	mexI
PA4166	PA4166	0.6597693570475229	4377.0	0.38883591419999897	-0.38883591419999897	0.8942788131909549	1722.5	0.11474000000000023	0.08746727006905687	25	3.133696912954931	
PA2021	PA2021	0.7249472590891529	4376.0	0.388493827549998	-0.388493827549998	0.848763589595519	2970.0	0.16827999999999996	0.12024766803005653	25	1.8313355357124634	
PA4568	PA4568	0.6305489731373871	4375.0	0.3882790436000039	0.3882790436000039	0.8070519245944291	4887.0	0.3229000000000001	0.13367599198559676	25	0.48908590562057147	rplU
PA4718	PA4718	0.664774223555808	4374.0	0.388053745200001	0.388053745200001	0.894965221339889	2634.5	0.11762000000000078	0.06388813139647548	25	4.232926199104945	
PA3950	PA3950	0.581410886731778	4373.0	0.3879843854999989	0.3879843854999989	0.8070519245944291	3392.0	0.16267999999999982	0.09844201762120335	25	2.2887014198241196	
PA1274	PA1274	0.631997153031796	4372.0	0.38793859280000104	0.38793859280000104	0.8338148862014301	4805.5	0.26458000000000004	0.13677381572021213	25	0.9019167312868303	
PA2685	PA2685	0.592680169671412	4371.0	0.38775303845000103	-0.38775303845000103	0.960133608141885	487.5	0.08157999999999996	0.09440887140518128	25	3.2430536865119004	vgrG4
PA0631	PA0631	0.6388643347118871	4370.0	0.38709494785	-0.38709494785	0.864659630273359	3652.5	0.23364000000000038	0.23125110450186678	25	0.6635857942410858	
PA2220	PA2220	0.581611115671815	4369.0	0.38690790254999896	-0.38690790254999896	0.8942788131909549	2011.5	0.12036000000000037	0.11047346212250839	25	2.4127776701196626	
PA3755	PA3755	0.6183288504028149	4368.0	0.3863303886999989	0.3863303886999989	0.920929911652153	1337.5	0.08639999999999969	0.05491186119592004	25	5.462032831665958	
PA5225	PA5225	0.628607117071994	4367.0	0.38617689155000107	0.38617689155000107	0.8844041096887609	3285.0	0.13463999999999948	0.08245421962115272	25	3.0506248522601087	
PA0876	PA0876	0.601874021332641	4366.0	0.38563672505	0.38563672505	0.8784046006774542	3467.0	0.1799600000000002	0.1261799244465351	25	1.6300273276605823	
PA1719	PA1719	0.6597693570475229	4365.0	0.38533230225000004	0.38533230225000004	0.8720555325350859	3338.0	0.20513999999999957	0.1763261372192637	25	1.0219262163381322	pscF
PA3888	PA3888	0.6029393817476889	4364.0	0.38500425139999894	-0.38500425139999894	0.8070519245944291	5132.0	0.31833999999999985	0.12083328045975868	25	0.5517043909289577	opuCD
PA1828	PA1828	0.645679716213259	4363.0	0.384946480349997	-0.384946480349997	0.9102062725766121	2348.5	0.12142000000000042	0.08710346816669662	25	3.0254418784527117	
PA0789	PA0789	0.797343930324201	4362.0	0.384831809000001	0.384831809000001	0.8070519245944291	5169.5	0.3627599999999994	0.21456021493588498	25	0.10286999855307341	
PA1603	PA1603	0.632435488221375	4361.0	0.38460558925	0.38460558925	0.9522580771168199	645.0	0.06788000000000007	0.050873470492979404	25	6.225751578982771	
PA5377	PA5377	0.628607117071994	4360.0	0.38439443045	-0.38439443045	0.834540951262639	3836.0	0.17775999999999959	0.14160406361871533	25	1.4592408238112895	cbcW
PA3855	PA3855	0.5824951813263181	4359.0	0.3842709228999989	0.3842709228999989	0.951760275762004	498.5	0.05548	0.042312695100485964	25	7.770502968888472	
PA3817	PA3817	0.6428346575037629	4358.0	0.38381274039999796	0.38381274039999796	0.848461977473125	4573.0	0.2746	0.16093412213283603	25	0.6786176787906611	
PA2988	PA2988	0.657319743529578	4357.0	0.3836537468	0.3836537468	0.9079857549747551	2121.5	0.09659999999999941	0.056177545929549426	25	5.109759460834869	lolE
PA1161	PA1161	0.745586313982674	4356.0	0.38352748735	0.38352748735	0.834540951262639	4906.0	0.2960400000000004	0.12786393484221165	25	0.6842233305111565	rrmA
PA3741	PA3741	0.664774223555808	4355.0	0.383216204499999	0.383216204499999	0.8070519245944291	5204.0	0.4131199999999996	0.2216964553919014	25	-0.134886213887085	
PA5070	PA5070	0.632435488221375	4354.0	0.38301422360000104	0.38301422360000104	0.765355222948496	4312.0	0.24386000000000038	0.11477936443455315	25	1.2123627298820423	tatC
PA2440	PA2440	0.6029393817476889	4353.0	0.38297641284999995	-0.38297641284999995	0.9357302409271909	757.5	0.08410000000000001	0.09929050390982347	25	3.010120818013394	
PA4992	PA4992	0.6543918999576109	4352.0	0.38244858895000006	0.38244858895000006	0.8647636858358221	3323.5	0.13650000000000032	0.06344436539204996	25	3.8766025545401526	
PA0452	PA0452	0.8114548104827571	4351.0	0.38198692365000003	-0.38198692365000003	0.8653483631473659	2509.5	0.1457	0.11701504532893744	25	2.0192866907480234	
PA3233	PA3233	0.65110550096515	4350.0	0.38172550929999893	-0.38172550929999893	0.9312895510781128	2169.0	0.11385999999999996	0.09374105735126606	25	2.8575046715790133	
PA3507	PA3507	0.65110550096515	4349.0	0.381164571599999	-0.381164571599999	0.9057162685782759	626.0	0.09119999999999984	0.08770737331224372	25	3.3060455540916407	
PA1092	PA1092	0.6089835931774671	4348.0	0.380828944499997	-0.380828944499997	0.834540951262639	4502.5	0.38316000000000033	0.4838614583053017	25	-0.004817609379692562	fliC
PA0906	PA0906	0.664774223555808	4347.0	0.3808206834	0.3808206834	0.8887595509440219	1559.0	0.10369999999999976	0.08152159734287213	25	3.3993529620679155	alpR
PA3943	PA3943	0.694043667509662	4346.0	0.38030665804999897	-0.38030665804999897	0.952305086612177	205.5	0.05316000000000032	0.042623281979062226	25	7.675304267060017	
PA0174	PA0174	0.7150601057737471	4345.0	0.379996677499998	-0.379996677499998	0.8070519245944291	4975.0	0.29921999999999965	0.12471902421042261	25	0.6476692550425514	
PA4480	PA4480	0.596602409559429	4344.0	0.379850903199999	0.379850903199999	0.8070519245944291	5133.0	0.31329999999999963	0.1237703686940726	25	0.5376965739230806	mreC
PA3002	PA3002	0.736441184974014	4343.0	0.37972204294999895	0.37972204294999895	0.8070519245944291	4436.5	0.24197999999999972	0.1336437646631272	25	1.0306656902190872	mfd
PA3683	PA3683	0.6646118011964879	4342.0	0.379689470199999	0.379689470199999	0.8999205190053878	1961.5	0.10631999999999983	0.08650612695063857	25	3.160116859190645	
PA4870	PA4870	0.762881849201133	4341.0	0.37903211179999896	0.37903211179999896	0.959368840706636	1551.0	0.10234000000000014	0.11541444522531273	25	2.3973785192991994	
PA4655	PA4655	0.653474188212809	4340.0	0.379022888200002	-0.379022888200002	0.89845329156932	1538.0	0.13147999999999999	0.11883544995777394	25	2.0830727555452686	hemH
PA0178	PA0178	0.764955970131668	4339.0	0.3788649721499979	-0.3788649721499979	0.793066101377646	5214.0	0.3655399999999998	0.12987429178504364	25	0.10259899759108926	
PA4566	PA4566	0.612786952386836	4338.0	0.378498883250002	0.378498883250002	0.80478980844512	4844.5	0.2925399999999997	0.12793479133266797	25	0.6718960679467092	obg
PA0344	PA0344	0.6029393817476889	4337.0	0.37756706164999604	-0.37756706164999604	0.92821051725412	1018.0	0.07396000000000011	0.055050719038597505	25	5.515042618010658	
PA1147	PA1147	0.606411021220416	4336.0	0.37752426735	-0.37752426735	0.9474037064228359	1344.5	0.11900000000000018	0.12266171298874544	25	2.1076199007078937	
PA1950	PA1950	0.6516947072746	4335.0	0.377411388849998	-0.377411388849998	0.836640972983989	4245.0	0.2233400000000002	0.12184259996678806	25	1.2645116641633931	rbsK
PA1008	PA1008	0.602697874225937	4334.0	0.37729129679999895	0.37729129679999895	0.839900704965524	2915.5	0.1500200000000002	0.10762690958429828	25	2.1116586704739446	bcp
PA4933	PA4933	0.619768851232438	4333.0	0.377234133549999	0.377234133549999	0.8070519245944291	5154.5	0.3638399999999995	0.1624017472196648	25	0.08247530447983789	
PA0799	PA0799	0.601874021332641	4332.0	0.37710479415	0.37710479415	0.863823387569871	3662.0	0.1705999999999998	0.0897207473218988	25	2.301639256404154	
PA3639	PA3639	0.638440618086213	4331.0	0.37688500745000103	0.37688500745000103	0.845371416959105	4092.0	0.23587999999999976	0.15460805822034848	25	0.9120159005492453	accA
PA1295	PA1295	0.704633368516809	4330.0	0.37616793295000106	0.37616793295000106	0.834540951262639	4200.5	0.22846000000000044	0.11201784828023348	25	1.3186106965782967	
PA0771	PA0771	0.6430577966576839	4329.0	0.37573973009999795	0.37573973009999795	0.765355222948496	5100.5	0.3431	0.13151005981799724	25	0.2481918884773495	era
PA0721	PA0721	0.7249472590891529	4328.0	0.37544100295000105	-0.37544100295000105	0.958918965889606	2030.0	0.12677999999999984	0.11720771092381209	25	2.1215413302597215	
PA1589	PA1589	0.615837182820443	4327.0	0.3753736843	0.3753736843	0.8070519245944291	4586.0	0.2936800000000002	0.1667470564457839	25	0.4899257956410263	sucD
PA1835	PA1835	0.653872089654304	4326.0	0.37533070584999895	-0.37533070584999895	0.905669811866822	2020.0	0.1159599999999999	0.09956508758930838	25	2.605036686352005	
PA4267	PA4267	0.605942421181493	4325.0	0.37532118385000496	0.37532118385000496	0.834540951262639	3919.0	0.19168000000000066	0.0932019402516204	25	1.9703579491394927	rpsG
PA5429	PA5429	0.638440618086213	4324.0	0.37503802579999895	0.37503802579999895	0.8338148862014301	5378.5	0.41012000000000026	0.29004982617934194	25	-0.12095154360930258	aspA
PA1738	PA1738	0.6742812084894719	4323.0	0.37501026094999895	0.37501026094999895	0.8979212350374721	751.0	0.0835200000000003	0.08642717068916073	25	3.3726692500250492	
PA1574	PA1574	0.6646118011964879	4322.0	0.374927519749999	0.374927519749999	0.834540951262639	4520.0	0.2931999999999998	0.1698204934629506	25	0.4812582868146566	
PA0056	PA0056	0.624627950520707	4321.0	0.37482804729999997	0.37482804729999997	0.905874695370887	1987.0	0.11042000000000078	0.08306381582855432	25	3.183191678139897	
