	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA3222	PA3222	0.523734991453455	4694.0	0.404269203799999	0.879153884660603	936.5	0.0693600000000003	0.06565178342335164	25	5.101296359923028	
PA2597	PA2597	0.34882120325284305	4693.0	0.40363966975000004	0.866108432682001	497.0	0.0769799999999998	0.09225671610601972	25	3.540768450663353	
PA1994	PA1994	0.309960676081053	4692.0	0.402640570699999	0.8728200322737422	1416.0	0.06994000000000003	0.05507879204678763	25	6.040447844560219	
PA1513	PA1513	0.40340398478498707	4691.0	0.4025243834000021	0.849890359065427	2856.0	0.11291999999999995	0.08219421613876893	25	3.523415600327175	
PA5111	PA5111	0.366144436018557	4690.0	0.40245495810000204	0.819401030477775	2336.0	0.09365999999999972	0.08250842381236004	25	3.7425870454423085	gloA3
PA0836	PA0836	0.39407244918735296	4689.0	0.402368035450003	0.816142962343116	2215.5	0.13919999999999957	0.13873873828170658	25	1.8968605215051428	ackA
PA4462	PA4462	0.367537675224168	4688.0	0.40158983930000103	0.751429489286752	3669.0	0.1358399999999998	0.10770694422057192	25	2.467341741269485	rpoN
PA3010	PA3010	0.33432530993826504	4687.0	0.40129229990000004	0.751429489286752	4579.0	0.17836	0.15056923379849727	25	1.480596628381229	
PA2098	PA2098	0.347406835564029	4686.0	0.4002480771	0.8969282143688521	1148.5	0.07139999999999988	0.06563614984645759	25	5.010167078192021	
PA4055	PA4055	0.30673627482182303	4685.0	0.399681960800001	0.819401030477775	3372.0	0.11776000000000002	0.07990516775111234	25	3.5282068573853462	ribC
PA1112	PA1112	0.394127030155302	4684.0	0.39915240784999995	0.730410296716087	4984.0	0.1789999999999996	0.09127328470039808	25	2.4120136420272837	
PA4489	PA4489	0.36686130937965794	4683.0	0.39895486705000105	0.677854096307124	4358.5	0.16144000000000033	0.13783446593649862	25	1.7231892287334405	magD
PA0963	PA0963	0.373095081456918	4682.0	0.398732989450002	0.8520990770289879	3658.5	0.11029999999999998	0.0701040892768268	25	4.114353277039785	aspS
PA4700	PA4700	0.309960676081053	4681.0	0.398521396	0.7800634581429321	2807.5	0.10874000000000014	0.0781071806344764	25	3.7100480857977707	mrcB
PA4753	PA4753	0.327378567038348	4680.0	0.39772574614999706	0.8043678694624681	4434.0	0.20464000000000004	0.20362626713336038	25	0.9482359465124405	
PA1659	PA1659	0.36061613169813594	4679.0	0.39767988595	0.6299161576727	5453.5	0.3308200000000003	0.19873584226304045	25	0.336425906815068	hsiF2
PA4494	PA4494	0.367115321454892	4678.0	0.397303168900002	0.826218663297694	2587.0	0.08643999999999982	0.05665581758889971	25	5.48687111278945	roxS
PA0293	PA0293	0.564047916974868	4677.0	0.39722934975000107	0.717280360918649	3751.5	0.13293999999999934	0.09824823153624716	25	2.6900163556887664	aguB
PA1013	PA1013	0.45058764518518607	4676.0	0.396848305600003	0.8358681700298422	2400.0	0.08538000000000005	0.0748168987150187	25	4.163074264631059	purC
PA4523	PA4523	0.512333173350311	4675.0	0.39684109415	0.607833846251579	5390.0	0.33622000000000035	0.192671302568217	25	0.314634786509196	
PA2822	PA2822	0.43517132750350296	4674.0	0.396620830399997	0.770383039984947	3705.0	0.12459999999999993	0.0756633167393553	25	3.5951481130156298	
PA4175	PA4175	0.456714483502291	4673.0	0.396537536299999	0.7361915229507969	4485.5	0.1863199999999998	0.11986449641157267	25	1.7537931797434485	piv
PA0311	PA0311	0.711072431982407	4672.0	0.396017517350001	0.819401030477775	3935.5	0.13311999999999985	0.08592526791733965	25	3.0596066060906475	
PA1141	PA1141	0.319397519697195	4671.0	0.395212021300003	0.6935057686323579	4497.5	0.15278000000000028	0.07672354049877186	25	3.1598127474824156	
PA0169	PA0169	0.5431517224931429	4670.0	0.394914708600002	0.7624975755439459	4491.0	0.16395999999999972	0.10801523040756804	25	2.138167994722164	siaD
PA4585	PA4585	0.308929765335129	4669.0	0.39490619590000303	0.8959722836845591	2831.5	0.11499999999999964	0.11260356344272615	25	2.485766767428926	rtcA
PA5059	PA5059	0.36686130937965794	4668.0	0.394699627800002	0.717280360918649	4437.0	0.17476000000000014	0.13297517938823508	25	1.6539900815464583	
PA5033	PA5033	0.34581456078081896	4667.0	0.394196579599999	0.9132602167735079	1247.5	0.09563999999999984	0.07946415858737803	25	3.75712251796776	
PA5329	PA5329	0.445802627227633	4666.0	0.39394880795000004	0.631629383730678	5100.5	0.19217999999999968	0.08720818960013613	25	2.3136451848747632	
PA2253	PA2253	0.47172221888136207	4665.0	0.393897816999999	0.874249620049079	1782.5	0.09187999999999967	0.07505932098458337	25	4.023721678244751	ansA
PA4848	PA4848	0.37686892234219604	4664.0	0.39389310710000003	0.8249492481779441	3565.5	0.18551999999999982	0.20395288875947146	25	1.0216727420112282	accC
PA2270	PA2270	0.535543476703214	4663.0	0.39363405645000005	0.7711873087573159	1355.0	0.13292000000000015	0.16288075136941926	25	1.6006437486200642	
PA3466	PA3466	0.4547892812519821	4662.0	0.39340561010000197	0.8034069503583678	1183.5	0.08886000000000027	0.10451679689568232	25	2.913843699247377	
PA5213	PA5213	0.316362671630889	4661.0	0.39330848474999897	0.6991829741904689	4375.0	0.14750000000000033	0.08558548358220554	25	2.8720815080036046	gcvP1
PA2889	PA2889	0.327237577304798	4660.0	0.3931951522	0.8882788447328921	1587.5	0.10063999999999992	0.09611706404171924	25	3.043737916016844	atuD
PA1665	PA1665	0.37156852208468294	4659.0	0.39300060389999897	0.613036697920992	5327.0	0.2986799999999999	0.16521891286007967	25	0.5708826082149394	fha2
PA2233	PA2233	0.40311322145004397	4658.0	0.39297378149999795	0.82996452915839	3518.5	0.12987999999999997	0.09094827742550526	25	2.8927846568121667	pslC
PA4788	PA4788	0.47792050126648905	4657.0	0.39288362035000207	0.7686192575767241	4170.0	0.1495799999999999	0.10777809765130072	25	2.2574495714071072	
PA0857	PA0857	0.48349329823764103	4656.0	0.392842291799997	0.820561781662436	3029.5	0.12823999999999963	0.11280875409293346	25	2.3455829640846333	bolA
PA4090	PA4090	0.456782708123065	4655.0	0.392287517400002	0.72462382513528	4198.5	0.16319999999999993	0.1012510288013578	25	2.2625697744705775	
PA5205	PA5205	0.5074796929201421	4654.0	0.391396431600001	0.888861554920928	612.0	0.07489999999999983	0.08856588884365484	25	3.5735703184632586	
PA0735	PA0735	0.355780261423461	4653.0	0.39132616215000005	0.7785211079022359	2596.0	0.09892000000000017	0.08427208909241551	25	3.4697865604036204	
PA0078	PA0078	0.365870744297802	4652.0	0.391259880950001	0.607833846251579	5223.5	0.21850000000000017	0.14358229347659898	25	1.203211599194557	tssL1
PA3791	PA3791	0.468628182839003	4651.0	0.391057796249999	0.83352341977373	4497.5	0.15414000000000003	0.1292377911706424	25	1.8331928618091167	
PA3259	PA3259	0.426676785710392	4650.0	0.3906778074499989	0.8557653851937221	1855.0	0.09327999999999997	0.09644839725642612	25	3.0834914411206977	
PA1082	PA1082	0.344715135139627	4649.0	0.39053546459999705	0.7540945675546039	4184.5	0.14536000000000016	0.10022739978003291	25	2.446192010748345	flgG
PA5308	PA5308	0.355780261423461	4648.0	0.39039821799999996	0.9107900972530151	504.5	0.059059999999999786	0.05732624471682531	25	5.77986958044632	lrp
PA4625	PA4625	0.35396935423905895	4647.0	0.390060506299998	0.767036902668728	3313.0	0.14109999999999975	0.12974943802061953	25	1.9187790721716569	cdrA
PA5503	PA5503	0.5384854981651079	4646.0	0.3895940589	0.717280360918649	4474.5	0.1611799999999994	0.15282798609329878	25	1.4945826660344645	
PA3083	PA3083	0.47209254038849197	4645.0	0.389572151949998	0.840358605278523	1232.5	0.08836000000000017	0.06724481392642852	25	4.4793365370829825	pepN
PA0408	PA0408	0.355428523808168	4644.0	0.38944020374999894	0.850706971496495	2648.5	0.09721999999999989	0.07007229599967932	25	4.170267287250533	pilG
PA3585	PA3585	0.48065594798353395	4643.0	0.388704163650003	0.839834489223698	2812.0	0.11619999999999936	0.10359275232048497	25	2.6305330975950647	glpM
PA3012	PA3012	0.366144436018557	4642.0	0.3886532318	0.7247504843203759	4107.5	0.13732000000000022	0.08537550390285635	25	2.9438564964252127	
PA0861	PA0861	0.369476993594031	4641.0	0.38848083559999896	0.874264255828453	1176.5	0.0844399999999998	0.0700522602538037	25	4.3402002233538255	rbdA
PA5405	PA5405	0.355780261423461	4640.0	0.38810206390000107	0.7844354811258639	1739.5	0.11363999999999988	0.10095456073567591	25	2.7186692894302316	
PA0685	PA0685	0.552496461227142	4639.0	0.387546824299998	0.819401030477775	4212.5	0.1712399999999999	0.14503046519036386	25	1.4914578396758116	hxcQ
PA1671	PA1671	0.344244294984826	4638.0	0.387449585849998	0.728539691401322	3593.0	0.12914000000000014	0.08731928003978612	25	2.9582193729987445	stk1
PA4768	PA4768	0.542274769162551	4637.0	0.387197151750001	0.769485886817009	3372.0	0.12048000000000028	0.10363834152153022	25	2.5735374363800676	smpB
PA4156	PA4156	0.532576736685634	4636.0	0.38701265114999706	0.8545541499461591	1430.0	0.09457999999999978	0.09570970431466203	25	3.0554127530117	fvbA
PA5527	PA5527	0.539217037197234	4635.0	0.3864742875999989	0.686228407344976	4762.5	0.18828000000000003	0.10320823206831252	25	1.9203341015357769	
PA1947	PA1947	0.34581456078081896	4634.0	0.38551474965000004	0.87811471437092	3084.5	0.1523799999999998	0.13236630676522884	25	1.7612846905481703	rbsA
PA5105	PA5105	0.418237776201159	4633.0	0.384833954849998	0.674708400871862	3532.5	0.1489799999999995	0.12417162853620502	25	1.8994190350111257	hutC
PA3613	PA3613	0.34824336825286106	4632.0	0.384733544350002	0.79640985885877	3271.0	0.15573999999999982	0.15730471491132514	25	1.4557322358652063	
PA4015	PA4015	0.40340398478498707	4631.0	0.38468585539999894	0.7291057361257071	5064.5	0.23005999999999968	0.1635168390920844	25	0.9456264948524464	
PA1599	PA1599	0.327378567038348	4630.0	0.384583343799997	0.9241842630007979	813.0	0.05654000000000001	0.046094088558078526	25	7.116820270492226	
PA1777	PA1777	0.36997318366220294	4629.0	0.384583273700004	0.837125410577462	2461.0	0.1130200000000003	0.1490716745953666	25	1.8216960025244417	oprF
PA3417	PA3417	0.36686130937965794	4628.0	0.38374822430000105	0.607833846251579	5526.0	0.4295800000000003	0.1596425486307871	25	0.28708997753472704	
PA3787	PA3787	0.357661427873933	4627.0	0.38374724765	0.717280360918649	3815.0	0.15772000000000003	0.09531910004470975	25	2.37126921617998	
PA2887	PA2887	0.357661427873933	4626.0	0.3833126074	0.819401030477775	1253.5	0.08746000000000023	0.08730083523846312	25	3.3888863330101637	atuB
PA5334	PA5334	0.40648064939219103	4625.0	0.383183725349999	0.8286170201601469	921.5	0.0830599999999997	0.07505557940619775	25	3.9986864097836334	rph
PA1215	PA1215	0.38210238126071105	4624.0	0.38142202254999896	0.8954281831152171	2525.5	0.08248000000000007	0.061974873940976734	25	4.823600332526752	
PA3030	PA3030	0.45378826103837394	4623.0	0.3813569054999989	0.849054916066949	875.5	0.08176	0.07556607483961734	25	3.96470117226372	mobA
PA0249	PA0249	0.442740063786611	4622.0	0.380833808950001	0.864695079209711	1576.5	0.08106000000000002	0.06052191751754119	25	4.953144600270091	
PA2586	PA2586	0.342981574084163	4621.0	0.380726994649997	0.732683064861566	4987.0	0.16791999999999985	0.08635846802717137	25	2.46422845971562	gacA
PA5223	PA5223	0.3862479225924779	4620.0	0.38062604484999896	0.859303765954241	3054.0	0.11453999999999995	0.08360745580787979	25	3.1825635917140427	ubiH
PA3562	PA3562	0.467677936639301	4619.0	0.38032085914999897	0.793956498479228	1894.0	0.09399999999999999	0.06752746354879084	25	4.240065361600953	fruI
PA1653	PA1653	0.56749308105472	4618.0	0.379779750000002	0.821729461543256	1727.5	0.08429999999999975	0.05289651847396653	25	5.585996177525844	
PA4426	PA4426	0.35396935423905895	4617.0	0.37941394135	0.819401030477775	1978.0	0.1042999999999998	0.10521980960509902	25	2.614659182358642	
PA1808	PA1808	0.5228513166042	4616.0	0.37928120314999997	0.7662069046855969	4927.0	0.17233999999999994	0.09224420939368852	25	2.2434058951797926	nppC
PA3271	PA3271	0.44817838563182205	4615.0	0.37882660510000105	0.8731500495772729	1480.0	0.08403999999999973	0.0646922071556284	25	4.5567560307664365	
PA0988	PA0988	0.373095081456918	4614.0	0.3787349141	0.9211068573690351	689.0	0.07818000000000006	0.08158250935913482	25	3.684060670123855	
PA1331	PA1331	0.35108179459095096	4613.0	0.3786899200999989	0.727584071662476	3090.5	0.12422000000000001	0.0989314872356963	25	2.5721833079669048	
PA1233	PA1233	0.48708595490641704	4612.0	0.378574966999999	0.74459939636917	3961.5	0.14002000000000042	0.10500480941366452	25	2.2718480070776153	
PA0982	PA0982	0.434304685122515	4611.0	0.37833601465000205	0.8520990770289879	4617.5	0.1415599999999997	0.1034338879026917	25	2.289153191966988	
PA5048	PA5048	0.409610288233337	4610.0	0.37760466475000004	0.829631423373104	2244.5	0.09967999999999971	0.08094479600320202	25	3.4335087426621738	
PA1845	PA1845	0.43110229091077296	4609.0	0.37701374139999605	0.732683064861566	3894.5	0.16790000000000016	0.14804524927647367	25	1.4124988300669963	tsi1
PA0534	PA0534	0.366144436018557	4608.0	0.3769300389	0.8270802811767758	3260.0	0.1477400000000001	0.17995613585908496	25	1.2735883542168722	pauB1
PA4466	PA4466	0.36686130937965794	4607.0	0.376697741849998	0.903083703172466	1787.5	0.12859999999999977	0.16764434079324023	25	1.479905260601568	
PA0473	PA0473	0.370375826453936	4606.0	0.375655476450001	0.7589350898247059	4177.5	0.19174000000000016	0.1594383449278535	25	1.1535209835075957	
PA3531	PA3531	0.354523539880595	4605.0	0.374844671250003	0.819401030477775	4290.5	0.18825999999999993	0.16404319299095135	25	1.1374118477460695	bfrB
PA0073	PA0073	0.367115321454892	4604.0	0.37315761125	0.732683064861566	4107.5	0.14597999999999986	0.07958335253053868	25	2.854587096752739	tagT1
PA1605	PA1605	0.36552729369235204	4603.0	0.3725877807	0.736545326915125	4043.5	0.15188000000000015	0.08048424794123789	25	2.74224815843642	
PA1042	PA1042	0.39562057637372905	4602.0	0.372466400350001	0.732683064861566	3804.5	0.14049999999999993	0.09312815990164698	25	2.4908298477601374	
PA0380	PA0380	0.4638084069320779	4601.0	0.3720645626	0.691420755090286	4426.0	0.21325999999999992	0.2057886820664991	25	0.771687543772128	
PA3861	PA3861	0.429999405450021	4600.0	0.37204415905000204	0.717280360918649	3730.0	0.15922000000000028	0.13789527125080595	25	1.543375324763052	rhl
PA4191	PA4191	0.534572633511489	4599.0	0.371899195950003	0.859484447389718	2249.0	0.09595999999999982	0.08947286832703379	25	3.084054430237032	
PA0647	PA0647	0.37156852208468294	4598.0	0.37182320220000104	0.778879062322297	4508.5	0.21757999999999988	0.1764055271242938	25	0.8743671738319329	
PA3347	PA3347	0.39407244918735296	4597.0	0.371774568349998	0.6299161576727	5033.0	0.19687999999999994	0.12988843610319323	25	1.3464983765841059	hsbA
PA4817	PA4817	0.6498497795929571	4596.0	0.37158361809999896	0.868437589851953	3983.0	0.15072000000000016	0.11538992590343414	25	1.91406326306884	
PA1773	PA1773	0.37320718125285707	4595.0	0.371514575599999	0.866773553272545	1160.5	0.06798000000000007	0.06925879607193096	25	4.382614091136573	cmaX
PA1277	PA1277	0.365870744297802	4594.0	0.371507675400001	0.607833846251579	5216.0	0.2188800000000005	0.11769817330782974	25	1.2967718284022607	cobQ
PA0121	PA0121	0.6460554267004089	4593.0	0.37123622565000197	0.791014277066565	2817.0	0.11353999999999999	0.0910765383253741	25	2.829446862916257	
PA1944	PA1944	0.367537675224168	4592.0	0.37098172895000003	0.7220936575839629	4260.5	0.1548199999999995	0.11276837248685137	25	1.9168648459053061	
PA0666	PA0666	0.462279177042123	4591.0	0.37081451735	0.8762622983205821	964.5	0.08267999999999949	0.09498024794661236	25	3.0336256598525475	
PA4465	PA4465	0.365721287253299	4590.0	0.370768965250001	0.81447875952874	3923.5	0.15604000000000007	0.1134823701432664	25	1.892179066923922	
PA5379	PA5379	0.5119211679851889	4589.0	0.370504468	0.631601724518499	4799.0	0.2719000000000003	0.310559575605068	25	0.31750580482951485	sdaB
PA4912	PA4912	0.552177374010211	4588.0	0.37034521775	0.598971416534533	5207.5	0.36455999999999983	0.32409268607400965	25	0.01785050387924852	
PA4723	PA4723	0.468628182839003	4587.0	0.370023152949999	0.7540945675546039	3156.5	0.1922000000000005	0.23703871870786591	25	0.7501861042758732	dksA
PA0114	PA0114	0.437553258354457	4586.0	0.36998815800000195	0.7910444669922879	3616.0	0.14190000000000022	0.11188898888332688	25	2.0385219338950544	senC
PA3560	PA3560	0.5061254080505619	4585.0	0.369726732200002	0.704654626696244	3600.5	0.13270000000000018	0.0849230043431497	25	2.7910780363144507	fruA
PA0411	PA0411	0.43110229091077296	4584.0	0.36960313649999893	0.8268507226065992	1855.0	0.10536000000000005	0.08057560114575603	25	3.2794435628472716	pilJ
PA3456	PA3456	0.43110229091077296	4583.0	0.369554253949998	0.814704533824433	3658.5	0.12830000000000008	0.09482593702850167	25	2.5441800156162397	
PA4681	PA4681	0.42439713959604597	4582.0	0.3691634093	0.6578556690766341	2843.5	0.13188000000000002	0.11431674563830697	25	2.0756662374798003	
PA4573	PA4573	0.44290992798109496	4581.0	0.369051132300003	0.607833846251579	5506.0	0.4307200000000001	0.22620441898129834	25	0.2726245047630816	
PA0001	PA0001	0.36552729369235204	4580.0	0.36859639534999994	0.817693692628015	4047.5	0.1309400000000001	0.1133841479220091	25	2.0960284105452818	dnaA
PA1606	PA1606	0.5668411474529821	4579.0	0.36848651065	0.717280360918649	4467.5	0.15991999999999967	0.10549404406568832	25	1.9770453630551077	
PA1158	PA1158	0.5119211679851889	4578.0	0.36751508629999696	0.9145250527986459	403.0	0.06006000000000042	0.05263718584169711	25	5.841024389575985	
PA2593	PA2593	0.456559839981562	4577.0	0.36745542115000107	0.819401030477775	1150.0	0.09605999999999996	0.11298952016300783	25	2.4019521523630165	qteE
PA5485	PA5485	0.36552729369235204	4576.0	0.36732309914999894	0.8944211322955279	139.0	0.05477999999999964	0.0524110516335375	25	5.963305245911244	ampDh2
PA3254	PA3254	0.39829659370915793	4575.0	0.36720176519999803	0.693971439309273	3658.5	0.14270000000000002	0.1044334915947304	25	2.1497104211665192	
PA5022	PA5022	0.507897102313451	4574.0	0.367156512749998	0.8619431192311691	2146.0	0.0709600000000003	0.04669826013889612	25	6.342774053444625	
PA1304	PA1304	0.535543476703214	4573.0	0.36685889559999896	0.757418624862417	2746.0	0.10497999999999924	0.0736866224855862	25	3.5539543918059984	
PA4039	PA4039	0.6045131193378829	4572.0	0.36626864299999895	0.819401030477775	3097.5	0.10595999999999989	0.06165527822768571	25	4.222000945948371	
PA0529	PA0529	0.39407244918735296	4571.0	0.3662190414	0.8398711368361229	2667.5	0.1284000000000008	0.10337159909762449	25	2.3006226417703193	
PA5455	PA5455	0.519430118158316	4570.0	0.36604872094999796	0.7577709251402671	3658.5	0.13336000000000023	0.10391618417423382	25	2.2391961637068394	
PA4924	PA4924	0.36686130937965794	4569.0	0.3660363963	0.8477684592644871	258.5	0.06998000000000054	0.07038443246438301	25	4.2062766713337405	
PA0118	PA0118	0.39129996043275794	4568.0	0.36572349869999893	0.849384235601562	378.0	0.060100000000000264	0.06404132780218337	25	4.772285478590264	
PA1838	PA1838	0.509217434246472	4567.0	0.365683516050002	0.717280360918649	4648.5	0.19823999999999997	0.13860984813497154	25	1.2080203412888357	cysI
PA0138	PA0138	0.657785494475089	4566.0	0.36554749675	0.817817262944527	1759.5	0.11651999999999976	0.10257745853743873	25	2.4277019561672035	
PA3885	PA3885	0.37255842827600705	4565.0	0.36513300379999897	0.8124039863590279	2325.0	0.09133999999999981	0.07468053070691631	25	3.666189851736587	tpbA
PA5315	PA5315	0.49457100982522895	4564.0	0.36508292034999995	0.819401030477775	4575.0	0.1889199999999994	0.18079314146283304	25	0.9743893984286769	rpmG
PA3234	PA3234	0.37118449955688393	4563.0	0.36490710100000107	0.607833846251579	5386.0	0.41074	0.3833396590057788	25	0.11956211136324926	
PA4889	PA4889	0.469694350637441	4562.0	0.36483253169999896	0.7479743522057379	4802.0	0.16562000000000027	0.10323075688314384	25	1.9297788538497809	
PA5114	PA5114	0.36755681346265295	4561.0	0.364321823499999	0.785532145956584	3021.5	0.10634000000000011	0.0700618357833516	25	3.682201880889077	
PA3675	PA3675	0.475417261284902	4560.0	0.364302314050002	0.803988885904644	3894.5	0.15347999999999945	0.16377197562464732	25	1.2872917557836083	
PA4976	PA4976	0.448354263824286	4559.0	0.36416070954999896	0.95772115430941	321.0	0.04603999999999974	0.03961426510740809	25	8.030458439339036	aruH
PA2779	PA2779	0.3837926349408521	4558.0	0.36306369050000104	0.619170090833806	5510.0	0.39241999999999977	0.23876656487037684	25	0.12294983393481361	
PA3826	PA3826	0.5559238160702329	4557.0	0.36297777685000204	0.874264255828453	1925.5	0.09685999999999978	0.09281450138133945	25	2.8672004146919416	
PA4204	PA4204	0.39145957882605503	4556.0	0.3629139418500011	0.8285446093616701	2290.5	0.09475999999999982	0.0759144419725263	25	3.5323178947564045	ppgL
PA0323	PA0323	0.7336701044796371	4555.0	0.36260742235	0.677854096307124	4628.0	0.21418000000000004	0.16795993321821343	25	0.8837073193948175	
PA0181	PA0181	0.424745148820965	4554.0	0.36227609534999994	0.8286257420511078	2667.5	0.09337999999999973	0.09129990416205265	25	2.945195811736269	
PA1656	PA1656	0.4887070898173211	4553.0	0.36186044230000103	0.742830308433855	5280.5	0.28150000000000064	0.1969360090655505	25	0.4080535737537581	hsiA2
PA1896	PA1896	0.456714483502291	4552.0	0.36184856225000106	0.66891850342108	3008.0	0.16731999999999972	0.16883324366565552	25	1.1521934781708683	
PA0227	PA0227	0.591158624986918	4551.0	0.36152918475000106	0.732683064861566	4733.5	0.23398000000000002	0.24632881479843144	25	0.5178005052083466	
PA5291	PA5291	0.413017825781515	4550.0	0.36124551545	0.668051697854742	3906.0	0.1419799999999999	0.09779288062021717	25	2.2421419029625183	betT2
PA4922	PA4922	0.398997809077433	4549.0	0.3610685533000039	0.733830257245386	3351.0	0.14263999999999993	0.12629937318398116	25	1.7294508103521435	azu
PA3118	PA3118	0.560294563811064	4548.0	0.3610684576	0.863722865604272	1228.0	0.10339999999999991	0.10702608716258596	25	2.4075294578280677	leuB
PA0959	PA0959	0.4279899624261121	4547.0	0.36056143665	0.708547347824648	4113.5	0.13863999999999996	0.09426674475480051	25	2.354185850240668	
PA0422	PA0422	0.411121406061336	4546.0	0.360558435700002	0.732683064861566	3014.0	0.1385000000000005	0.13067636549889197	25	1.6993006719480912	
PA0863	PA0863	0.5256798703894879	4545.0	0.36028640844999893	0.88672248164683	846.5	0.07523999999999964	0.062197454395926985	25	4.582927247078228	
PA2816	PA2816	0.40735253239979496	4544.0	0.36027279669999895	0.619170090833806	5034.0	0.2098000000000001	0.15290022618252308	25	0.9841240948876916	
PA2458	PA2458	0.449598995743685	4543.0	0.360118335049998	0.732683064861566	4051.5	0.14817999999999967	0.1132659002818886	25	1.8711574668328277	
PA1559	PA1559	0.664750156448771	4542.0	0.36003825674999995	0.7599561704353571	4951.0	0.2176999999999999	0.16128404033464286	25	0.8825315663885104	
PA5259	PA5259	0.456559839981562	4541.0	0.35997195315000297	0.886171997031515	936.5	0.07756000000000002	0.061743474688963955	25	4.573956269430385	hemD
PA1791	PA1791	0.523734991453455	4540.0	0.35918488644999896	0.670628277599335	4916.0	0.2316799999999999	0.19054526365144858	25	0.6691579943085597	
PA4481	PA4481	0.49457100982522895	4539.0	0.35899040164999896	0.83452009666555	4364.5	0.16847999999999966	0.14905008106897044	25	1.2781636902420992	mreB
PA0958	PA0958	0.43110229091077296	4538.0	0.358936099099999	0.653794585062528	4792.5	0.24028000000000005	0.23629871984418352	25	0.5021444854980228	oprD
PA0256	PA0256	0.525661193632758	4537.0	0.358771278950001	0.686700184172107	4599.0	0.14602000000000057	0.07529227494681438	25	2.825672077252089	
PA0171	PA0171	0.39407244918735296	4536.0	0.358745376050001	0.732683064861566	5039.0	0.21646	0.1327447362421576	25	1.071872076271552	
PA1502	PA1502	0.406163226641104	4535.0	0.35869155994999996	0.8199244702495301	2091.0	0.0915799999999998	0.0653918764067831	25	4.084782003935471	gcl
PA0074	PA0074	0.406163226641104	4534.0	0.357443014499998	0.7204477351656	5180.0	0.21376000000000012	0.16555387592361992	25	0.8678927853449205	ppkA
PA2313	PA2313	0.6513061409214029	4533.0	0.35738251304999796	0.8342055928552979	3260.0	0.11158000000000015	0.09523049669092332	25	2.5811323220098874	
PA1456	PA1456	0.415651266923057	4532.0	0.35709154974999896	0.819401030477775	2558.5	0.10183999999999989	0.09561072551410356	25	2.669695772911449	cheY
PA0552	PA0552	0.41334559733526094	4531.0	0.357079027500003	0.773367481870105	4681.5	0.1571399999999997	0.087875802509375	25	2.275245537344286	pgk
PA0623	PA0623	0.4147989911329129	4530.0	0.357074686449998	0.675414000321459	5435.0	0.3356599999999998	0.25444656937492116	25	0.08416182030909669	
PA0610	PA0610	0.49298382873624497	4529.0	0.35676620435000106	0.732683064861566	4168.0	0.19484000000000012	0.19387274176634534	25	0.8352190353048896	prtN
PA3764	PA3764	0.548715332754104	4528.0	0.356700390749999	0.8820686034382491	1367.5	0.0835999999999998	0.0716016177657083	25	3.8141650883311944	
PA3509	PA3509	0.500452097949968	4527.0	0.355359484649997	0.8997585347635579	565.5	0.09852000000000015	0.1416213760936771	25	1.8135643907322818	
PA2915	PA2915	0.430925928231911	4526.0	0.35525984834999896	0.859303765954241	2555.5	0.15114000000000047	0.1490474281339107	25	1.3694959443822696	
PA5332	PA5332	0.518571001882761	4525.0	0.35516746974999897	0.819401030477775	3735.0	0.15753999999999999	0.15004866710504294	25	1.3170891388968358	crc
PA3284	PA3284	0.48250967894825103	4524.0	0.35498563755	0.73851849804095	4619.5	0.19261999999999962	0.15640867143480225	25	1.0380859070060016	
PA1572	PA1572	0.555998375436806	4523.0	0.354345530099998	0.739174920482702	3050.5	0.10311999999999973	0.06525164110324475	25	3.8501028610528794	
PA0258	PA0258	0.5590242204737529	4522.0	0.35414835449999804	0.824690215717966	4221.0	0.17031999999999978	0.12768359983438235	25	1.439717823889998	
PA1581	PA1581	0.43413598837855294	4521.0	0.3540809636	0.6761622926463381	4455.5	0.1710199999999996	0.15211012184160064	25	1.2034765430707521	sdhC
PA0234	PA0234	0.664750156448771	4520.0	0.353997807250002	0.809090913361936	4577.5	0.17091999999999966	0.12507270219089892	25	1.4637711030706768	
PA2896	PA2896	0.43517132750350296	4519.0	0.35360994580000105	0.7987300493389671	2698.0	0.11793999999999981	0.08425535591284379	25	2.7970915705796213	sbrI
PA2246	PA2246	0.532576736685634	4518.0	0.3535890278	0.8906032657241291	2477.5	0.10534000000000017	0.1067336755668048	25	2.325873502263307	bkdR
PA0312	PA0312	0.39407244918735296	4517.0	0.353516744449999	0.613036697920992	5256.0	0.20542000000000007	0.09998527808299253	25	1.4811855034005263	
PA3975	PA3975	0.561245477987467	4516.0	0.35327207795000204	0.6955117557385799	4024.5	0.16095999999999983	0.14263582123716367	25	1.3482733599594225	thiD
PA0269	PA0269	0.39407244918735296	4515.0	0.35307602819999895	0.819401030477775	2518.0	0.1385200000000001	0.13226137947261873	25	1.6222122365237925	
PA1080	PA1080	0.398997809077433	4514.0	0.35264737155000203	0.73851849804095	4730.0	0.1631600000000004	0.10934108712342941	25	1.7329933013753493	flgE
PA4743	PA4743	0.5119211679851889	4513.0	0.3523934254999989	0.8216940726618779	3587.0	0.15018000000000029	0.14574627496669237	25	1.3874346054210358	rbfA
