	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0822	PA0822	0.46643729673384293	3816.0	0.557666666666665	0.28298428557414	3316.0	0.2641199999999994	0.206082549982786	25	1.42441301648871	
PA3103	PA3103	0.296471029029549	3815.0	0.557000000000004	0.479296481551867	764.5	0.17527999999999988	0.16872991457970374	25	2.262313715684893	xcpR
PA2112	PA2112	0.277902109046619	3814.0	0.556666666666668	0.26186327250099695	4997.0	0.53704	0.39941061114634474	25	0.0491390717195462	
PA1309	PA1309	0.411679227422459	3813.0	0.556666666666667	0.313392560853224	2122.5	0.20350666666666714	0.14130883304413838	25	2.499206825164913	
PA0847	PA0847	0.268989913235201	3812.0	0.556333333333336	0.22604966321400102	3796.5	0.3534933333333336	0.2512281521733667	25	0.8073935912247098	
PA2552	PA2552	0.324357107587926	3811.0	0.5560000000000009	0.3771646427686	3274.0	0.3609200000000003	0.3577141974216806	25	0.5453515723057435	
PA1882	PA1882	0.291762187388518	3810.0	0.5559999999999979	0.216518555507688	3240.5	0.2499866666666667	0.08938356174997222	25	3.4235974416562827	
PA3231	PA3231	0.275554031238947	3809.0	0.555666666666668	0.248241609339572	4654.0	0.3527466666666671	0.21662329223964055	25	0.9367413720936327	
PA4950	PA4950	0.34634528317421504	3808.0	0.5556666666666661	0.36957817053317704	926.5	0.17935999999999963	0.16199045239354926	25	2.3230175674332005	
PA0450	PA0450	0.36837563953979	3807.0	0.555333333333335	0.5100681139174921	439.0	0.1673200000000004	0.1717997725605355	25	2.2585206461586784	
PA4040	PA4040	0.314573565122059	3806.0	0.554666666666667	0.49998513358893	664.0	0.18245333333333305	0.1625522388968249	25	2.2898074850238457	
PA4405	PA4405	0.38441231048058794	3805.0	0.5546666666666661	0.35783570385707403	2787.0	0.2166933333333336	0.15319153830224247	25	2.2062141099890313	
PA0204	PA0204	0.249702663846717	3804.0	0.5539999999999999	0.556004281339119	460.5	0.1472933333333334	0.14269698276028456	25	2.850142019820346	
PA3205	PA3205	0.333446235235611	3803.0	0.5539999999999979	0.32269128128509006	3901.5	0.41392000000000023	0.3846224252432515	25	0.36420133306425173	
PA1896	PA1896	0.30981878859380396	3802.0	0.553666666666667	0.35545243556318296	3220.0	0.3100266666666666	0.27211600399393937	25	0.8953534390628004	
PA1568	PA1568	0.350356495448834	3801.0	0.553333333333335	0.214270638350856	3951.0	0.29374666666666727	0.176257342373987	25	1.4727707973485191	
PA2801	PA2801	0.286393840226947	3800.0	0.5533333333333339	0.40185646646927403	2310.0	0.1969600000000004	0.15430331241493925	25	2.3095637271545075	
PA2704	PA2704	0.260419297902523	3799.0	0.5530000000000029	0.314068823926274	2265.5	0.241146666666667	0.2310923552752587	25	1.3494749013306009	
PA0229	PA0229	0.370130035871834	3798.0	0.5526666666666701	0.15822369365220598	4074.5	0.3194800000000004	0.18064414271239576	25	1.2908620405031737	pcaT
PA5098	PA5098	0.25349959974904	3797.0	0.552666666666669	0.35902745112311496	3674.5	0.3536933333333338	0.3452564655977308	25	0.5763058860863312	hutH
PA0119	PA0119	0.31527084545844397	3796.0	0.552666666666667	0.30421358097765194	2841.0	0.2664933333333338	0.201014674238622	25	1.423643992247155	
PA1399	PA1399	0.384961830261656	3795.0	0.552666666666664	0.24701863713059802	2836.0	0.23117333333333362	0.1658784729185125	25	1.9381257114132187	
PA3639	PA3639	0.513583867730087	3794.0	0.552333333333335	0.469382999590813	1949.5	0.23996000000000017	0.1908231030736763	25	1.636978585411266	accA
PA1673	PA1673	0.399554552993801	3792.5	0.552333333333333	0.33283021697045	4931.5	0.5694933333333336	0.4615850922716289	25	-0.03717624396305779	
PA2708	PA2708	0.26398817023958	3792.5	0.552333333333333	0.180620086817909	4090.5	0.3016800000000005	0.15051099627601974	25	1.6653489747264931	
PA0867	PA0867	0.525455785008302	3791.0	0.5519999999999979	0.809399704064072	326.0	0.1391866666666668	0.14863057234982666	25	2.7774456278194677	mliC
PA1258	PA1258	0.27714818330740104	3790.0	0.551666666666667	0.425849514042344	2396.5	0.20510666666666671	0.1339939785822345	25	2.5863848783869807	lhpM
PA5563	PA5563	0.33848763264190695	3789.0	0.5516666666666661	0.48625482855073704	1537.0	0.2729333333333335	0.3172578837709392	25	0.8785702344739164	soj
PA1055	PA1055	0.286393840226947	3787.5	0.551333333333334	0.65237075156863	374.0	0.15404000000000034	0.16887082286414937	25	2.352646399152932	shaB
PA2081	PA2081	0.36060366921155396	3787.5	0.551333333333334	0.345580185850195	2585.5	0.2836933333333331	0.22704102908701074	25	1.1788177717316068	kynB
PA1120	PA1120	0.27626925151500703	3785.0	0.551333333333333	0.40495913871602507	1495.0	0.1849200000000003	0.15211168776775708	25	2.408844045519827	tpbB
PA2340	PA2340	0.249702663846717	3785.0	0.551333333333333	0.200707863261156	4000.0	0.3320266666666668	0.19682526373523387	25	1.1142201082563972	
PA0131	PA0131	0.35815635941623797	3785.0	0.551333333333333	0.276876960412687	2702.0	0.30046666666666694	0.34735893752929586	25	0.7222116363293755	bauB
PA3904	PA3904	0.530346926177242	3783.0	0.5510000000000009	0.212676538211351	5290.0	0.7204933333333335	0.46313389112772957	25	-0.36597048192827536	
PA2912	PA2912	0.4149175928794339	3782.0	0.551	0.633365607497343	491.5	0.1538133333333329	0.12635902260065413	25	3.143318605129912	
PA5496	PA5496	0.47339762649315903	3780.5	0.550666666666667	0.277125068228998	4308.0	0.3876399999999996	0.30085216807767357	25	0.5418829709898497	nrdJb
PA0708	PA0708	0.46630319284968397	3780.5	0.550666666666667	0.5296621221823189	1065.5	0.22634666666666653	0.25649971987566816	25	1.2644068389517402	
PA3230	PA3230	0.501572820285249	3779.0	0.550333333333331	0.6853328437762309	338.0	0.1459066666666671	0.16175334217166487	25	2.500267761005246	
PA5233	PA5233	0.267589099198841	3778.0	0.5500000000000009	0.37760845458859005	2320.0	0.23873333333333352	0.1882853429515172	25	1.6531646159351738	
PA2819	PA2819	0.325352218805389	3776.5	0.549999999999999	0.456030402650111	1416.5	0.20712000000000025	0.170167071498049	25	2.0149609262326056	
PA3665	PA3665	0.5462265745375731	3776.5	0.549999999999999	0.40592320332396703	2638.0	0.22677333333333394	0.19005247131214031	25	1.7007233025441737	
PA3236	PA3236	0.318645288834953	3775.0	0.5496666666666661	0.47780156684278	2140.5	0.23486666666666692	0.18018701704371248	25	1.7470737079998957	betX
PA3946	PA3946	0.33609738616350004	3774.0	0.549666666666665	0.17514029486557997	4624.5	0.38754666666666715	0.1935250696746878	25	0.8377209230438137	rocS1
PA1922	PA1922	0.300921317727759	3773.0	0.5493333333333329	0.28229711881513697	3294.0	0.27970666666666727	0.21333657376011247	25	1.2638558026616142	
PA1078	PA1078	0.48632815360395	3772.0	0.549333333333332	0.121196305549473	5459.0	0.9618133333333332	0.46019751274940646	25	-0.8963107982389529	flgC
PA3874	PA3874	0.307367362205313	3771.0	0.549000000000001	0.27469425034747197	4435.5	0.34288000000000013	0.23771892210323908	25	0.8670744346993334	narH
PA5227	PA5227	0.27714818330740104	3769.0	0.5489999999999989	0.253330829206679	2866.0	0.3220133333333337	0.31395215901176426	25	0.7229976292603221	
PA4379	PA4379	0.4411980440453929	3769.0	0.5489999999999989	0.405874658153021	2240.0	0.2787199999999998	0.3456897651127429	25	0.7818571079529945	
PA4428	PA4428	0.49094159418707706	3769.0	0.5489999999999989	0.198482404922162	4919.0	0.4348666666666661	0.279267262140952	25	0.408688553245913	sspA
PA4228	PA4228	0.588488638326085	3767.0	0.548666666666668	0.24007054471949105	5162.0	0.7587333333333326	0.6871616002184742	25	-0.30570198713064967	pchD
PA2842	PA2842	0.349465348309928	3765.5	0.5486666666666671	0.29225932461522103	2852.0	0.2689600000000005	0.2125201585209684	25	1.3161418126792392	
PA1561	PA1561	0.588488638326085	3765.5	0.5486666666666671	0.124512318367831	5319.0	0.8296399999999993	0.4463362886799506	25	-0.6295103948735985	aer
PA3033	PA3033	0.38860719400832	3763.5	0.5486666666666661	0.27170717100035197	2816.0	0.25377333333333396	0.16686856437860823	25	1.767219214904063	
PA1212	PA1212	0.34094292022721806	3763.5	0.5486666666666661	0.270048935308857	2148.0	0.20652000000000037	0.13929329169457944	25	2.456303979210079	
PA2543	PA2543	0.322508841359574	3762.0	0.548666666666665	0.375602987395401	890.5	0.18238666666666642	0.13540729642794672	25	2.7050240988668173	
PA3570	PA3570	0.36220319570295795	3760.5	0.5483333333333329	0.334985123107406	4371.0	0.47175999999999957	0.5338385065833217	25	0.1434391344742415	mmsA
PA3378	PA3378	0.351278770861933	3760.5	0.5483333333333329	0.565105935626504	777.0	0.1586266666666669	0.11234175372331343	25	3.4689387850084197	
PA3300	PA3300	0.31205092184207694	3758.5	0.548333333333332	0.3517631905166861	2200.0	0.24349333333333348	0.1793520260807196	25	1.699674136175086	fadD2
PA2025	PA2025	0.315177173627326	3758.5	0.548333333333332	0.49686450178206704	1329.5	0.19665333333333324	0.18793735362851346	25	1.8712618498137807	gor
PA4802	PA4802	0.38937271689069003	3757.0	0.5473333333333329	0.19049653804097302	3735.0	0.3629600000000005	0.2798866390893658	25	0.6587428893826666	
PA3245	PA3245	0.524373191366189	3756.0	0.546666666666665	0.41929437338762104	2205.5	0.27173333333333366	0.24119697651811822	25	1.1398705626506014	minE
PA1280	PA1280	0.407980278840281	3755.0	0.546000000000002	0.31425501772804804	3108.0	0.28008000000000033	0.2106378821755651	25	1.2624509763080478	
PA0564	PA0564	0.27549096404765194	3754.0	0.546000000000001	0.328406242138898	2513.5	0.21298666666666702	0.12928394245913838	25	2.575829039546706	
PA4511	PA4511	0.25349959974904	3753.0	0.546	0.628330620774648	62.0	0.15808000000000033	0.17053041653313034	25	2.2747848031241706	
PA5198	PA5198	0.307569803710515	3752.0	0.5459999999999989	0.43135284251374795	863.5	0.14689333333333315	0.11052256850140654	25	3.611087509802006	
PA0116	PA0116	0.40442510436819895	3751.0	0.545333333333332	0.472091756877883	1523.5	0.19676000000000027	0.13158019382645475	25	2.6491322378889035	
PA4588	PA4588	0.3908549065100271	3750.0	0.5446666666666661	0.438325853045014	2610.5	0.27850666666666635	0.2677171517354336	25	0.9941835936721279	gdhA
PA5243	PA5243	0.47537647150641704	3749.0	0.5446666666666641	0.141306116077802	4944.0	0.531866666666666	0.2333517254656103	25	0.05485281917010897	hemB
PA0970	PA0970	0.303621122442107	3748.0	0.544333333333336	0.31781213122761603	3623.0	0.27176	0.18464288655552247	25	1.4762189782565638	tolR
PA2526	PA2526	0.37148465190009705	3747.0	0.544333333333334	0.097917039378369	4778.0	0.440773333333334	0.2844473478584454	25	0.3640744087778818	muxC
PA3590	PA3590	0.302727890625485	3746.0	0.544000000000002	0.25328193433229396	3645.5	0.2518933333333342	0.1407738769958568	25	2.0750061936225923	
PA5202	PA5202	0.325132590745406	3745.0	0.544	0.28482839238466306	3463.5	0.3382800000000002	0.3137465608487914	25	0.655688462188899	
PA1295	PA1295	0.35820158621616	3744.0	0.543333333333334	0.46899772630534997	1715.5	0.24196000000000048	0.2605297011574403	25	1.1567715005023977	
PA3380	PA3380	0.411679227422459	3743.0	0.543000000000002	0.42602144404105796	1692.0	0.2207866666666669	0.16092932886484385	25	2.0022039214737877	
PA1136	PA1136	0.35329364569791494	3742.0	0.5429999999999999	0.54643565353766	249.0	0.13722666666666686	0.13418321913076955	25	3.02402443436599	
PA1737	PA1737	0.510553394901836	3741.0	0.542999999999998	0.5493933213908321	752.0	0.17593333333333283	0.1954897932355017	25	1.8776768883502226	
PA1410	PA1410	0.352938707627623	3739.5	0.5426666666666661	0.404952513822917	2579.0	0.2151733333333337	0.1685225317389453	25	1.9433207533378707	
PA1770	PA1770	0.521347847339439	3739.5	0.5426666666666661	0.25503274425627	4489.0	0.3470133333333327	0.19612860671092935	25	0.9975767258761163	ppsA
PA2656	PA2656	0.350966674357116	3738.0	0.5423333333333329	0.29588550689339804	2781.0	0.23984000000000022	0.16842632524945975	25	1.7959979408522004	carS
PA0898	PA0898	0.46643729673384293	3737.0	0.542000000000002	0.45113914654794	2938.0	0.3242400000000002	0.3096825214216557	25	0.7031717482805736	aruD
PA1549	PA1549	0.412563178328752	3736.0	0.5416666666666671	0.4414588801377621	843.0	0.25586666666666674	0.30814148686265336	25	0.9274960113611342	
PA3202	PA3202	0.473036078371415	3735.0	0.541333333333334	0.527398525764902	1515.0	0.2319866666666663	0.1879318109196944	25	1.6460580311166975	
PA1257	PA1257	0.25173805310202496	3734.0	0.5413333333333329	0.21312422237220702	3382.5	0.2752133333333342	0.19180851948792144	25	1.3874253380948327	lhpN
PA4355	PA4355	0.37099274317180203	3733.0	0.541333333333332	0.404446427831339	3865.0	0.2620933333333336	0.20836214289691027	25	1.3401666738384228	pyeM
PA2235	PA2235	0.302111288420899	3732.0	0.541000000000001	0.20615694777162102	4732.0	0.4009999999999998	0.24419432911181735	25	0.5733138869735783	pslE
PA3640	PA3640	0.42190478308489004	3731.0	0.54066666666667	0.48063456597340004	1610.5	0.17685333333333322	0.1020659318501742	25	3.5644933303248516	dnaE
PA0295	PA0295	0.47573875811291394	3729.5	0.540666666666668	0.372572327050636	4073.0	0.3481733333333336	0.27129705804469	25	0.7095297483897722	
PA2275	PA2275	0.284211825712591	3729.5	0.540666666666668	0.341267592695167	2719.5	0.23660000000000048	0.17757246825305292	25	1.712352537857117	
PA1264	PA1264	0.261680279900226	3728.0	0.5406666666666661	0.19197514025845003	3061.0	0.24913333333333362	0.13795379661321397	25	2.113267923685456	
PA1178	PA1178	0.529478928646023	3727.0	0.540666666666665	0.211134808305718	5279.0	0.9827466666666674	0.9728972162224193	25	-0.4543953797262548	oprH
PA2804	PA2804	0.371345605191514	3726.0	0.540333333333335	0.286656545914137	2406.5	0.19496000000000036	0.13217571497680536	25	2.612986306856308	
PA0931	PA0931	0.34612781813791604	3725.0	0.540333333333334	0.41295188485964396	1286.5	0.20428000000000027	0.13714353389383285	25	2.4503767971553314	pirA
PA4136	PA4136	0.52242291353174	3724.0	0.539666666666668	0.24604266043252399	2504.5	0.2572000000000001	0.21047215440000128	25	1.3420619343775109	
PA3324	PA3324	0.312832813479321	3723.0	0.5396666666666661	0.19731002173382503	3051.5	0.26018666666666734	0.18163848099391774	25	1.5386607423201104	
PA4106	PA4106	0.254261127227997	3722.0	0.539666666666665	0.0877684559847377	5483.0	1.3066266666666673	0.8349936367023009	25	-0.9185219698547781	
PA3096	PA3096	0.393895367499367	3721.0	0.5393333333333329	0.5963165002994799	853.0	0.16966666666666708	0.18118726244985922	25	2.040246437130013	xcpY
PA4251	PA4251	0.349894856335725	3720.0	0.539000000000001	0.18826168365808602	4024.0	0.3245466666666663	0.21719354485326192	25	0.9873835499034812	rplE
PA4807	PA4807	0.465771055232394	3718.5	0.539	0.43763212594118894	1223.0	0.1940533333333339	0.2061490983262859	25	1.673287292873317	selB
PA3476	PA3476	0.7477637362007429	3718.5	0.539	0.257203999686643	5225.0	0.6731599999999999	0.4274058172189429	25	-0.3138937155159848	rhlI
PA5513	PA5513	0.34695083446168495	3717.0	0.538666666666668	0.5278681970833721	1412.5	0.1556266666666669	0.12294711750872306	25	3.1154858101722027	poxA
PA0311	PA0311	0.407696221175709	3716.0	0.5386666666666671	0.18628483163192	3220.0	0.2824000000000004	0.18718484625275306	25	1.369056693406866	
PA1467	PA1467	0.26398817023958	3715.0	0.5386666666666661	0.498244582072821	907.0	0.17984000000000022	0.16162021440309934	25	2.220184325283167	
PA1889	PA1889	0.514650215308729	3713.5	0.538333333333334	0.22246641951957896	4204.0	0.38813333333333366	0.2852654059851138	25	0.5265272158792305	
PA3227	PA3227	0.464430287348264	3713.5	0.538333333333334	0.45705468855070003	1667.0	0.2654933333333334	0.24677231446251277	25	1.1056345627517619	ppiA
PA3186	PA3186	0.3616946726702	3711.0	0.5379999999999999	0.227263133716026	5010.0	0.506426666666667	0.38927297524906523	25	0.08110846460156038	oprB
PA5489	PA5489	0.550371434762753	3711.0	0.5379999999999999	0.37553078137635404	1937.0	0.2293333333333323	0.19709090307285568	25	1.5661132089519494	dsbA
PA0091	PA0091	0.649975384303504	3711.0	0.5379999999999999	0.519783190792216	2047.0	0.23581333333333365	0.22576278274789685	25	1.338514094256669	vgrG1
PA4633	PA4633	0.395463158749751	3709.0	0.537666666666665	0.109082313196756	5091.0	0.6931599999999989	0.49258642896450083	25	-0.31566710771997303	
PA4378	PA4378	0.26148499737166797	3708.0	0.537333333333335	0.35041238915344497	2539.5	0.26777333333333353	0.3053416532102778	25	0.8828143725755137	inaA
PA3455	PA3455	0.3616946726702	3707.0	0.537333333333334	0.34486913344637893	2999.5	0.23547999999999966	0.15920407006708687	25	1.8960151785449744	
PA2558	PA2558	0.28017082294391304	3705.5	0.537000000000002	0.172512169090479	4235.5	0.3088666666666672	0.15645301625822466	25	1.458158741770771	
PA1216	PA1216	0.32416792694921603	3705.5	0.537000000000002	0.36940445387663295	4102.0	0.46109333333333397	0.4530625776416094	25	0.16754124134859197	
PA0700	PA0700	0.251262725330064	3704.0	0.536333333333336	0.125770162034376	4070.0	0.33216000000000045	0.20362008741772006	25	1.0027170497892997	
PA4149	PA4149	0.324357107587926	3703.0	0.536000000000001	0.191443266664742	4019.0	0.4007333333333335	0.41063674584361864	25	0.32940711720470495	
PA3521	PA3521	0.328555596970293	3702.0	0.535666666666668	0.23566594708187197	3327.5	0.27804000000000056	0.19021219437483233	25	1.3544171945095593	opmE
PA4999	PA4999	0.37099274317180203	3700.5	0.535333333333334	0.523145687725523	854.0	0.22130666666666682	0.20727823758845973	25	1.5150006595972267	waaL
PA4622	PA4622	0.33848763264190695	3700.5	0.535333333333334	0.431430415631378	1270.5	0.1717333333333336	0.11206710952387924	25	3.244484501695161	
PA1858	PA1858	0.30555373616882203	3699.0	0.535000000000003	0.233984008659824	4077.0	0.28265333333333387	0.1720773265026407	25	1.4664724969608163	str
PA4226	PA4226	0.588574982813999	3698.0	0.535000000000001	0.238019255618139	5367.0	0.7748799999999996	0.6226538622880466	25	-0.38525417495768677	pchE
PA4097	PA4097	0.325132590745406	3697.0	0.5346666666666671	0.24007054471949105	3893.0	0.28985333333333435	0.14333511239205982	25	1.7079788005028584	
PA4520	PA4520	0.555290896343635	3696.0	0.534333333333334	0.29020179342831	4266.0	0.40621333333333326	0.37473016069344234	25	0.34189935435918273	
PA1070	PA1070	0.6022632482785029	3695.0	0.5336666666666671	0.190529917773977	4536.0	0.4748266666666665	0.4658740602351665	25	0.12630022794207296	braG
PA4759	PA4759	0.318643817729826	3694.0	0.533333333333332	0.140073590411984	4824.0	0.44879999999999953	0.2717035251069736	25	0.31112343242528956	dapB
PA1073	PA1073	0.658835817173599	3693.0	0.5329999999999999	0.175206486465537	5030.0	0.5512799999999998	0.5126482141600434	25	-0.035657980453420696	braD
PA5323	PA5323	0.44956294573339395	3692.0	0.532999999999998	0.35041238915344497	2197.5	0.28014666666666704	0.27481867894358336	25	0.9200733163601242	argB
PA2667	PA2667	0.661566824187159	3690.5	0.532666666666668	0.29188662889906797	4985.0	0.5498000000000006	0.4092077938144865	25	-0.0418695185974391	mvaU
PA1955	PA1955	0.291762187388518	3690.5	0.532666666666668	0.189305603564476	4185.5	0.29614666666666695	0.12534652265117208	25	1.8869290906315332	fapB
PA0177	PA0177	0.28619552727571396	3688.5	0.5326666666666671	0.417046055279024	2884.0	0.26615999999999984	0.22324546613122564	25	1.1937831091719115	
PA4188	PA4188	0.300921317727759	3688.5	0.5326666666666671	0.18711030380761898	3939.5	0.31482666666666703	0.14583400380798273	25	1.4937531324095472	
PA5506	PA5506	0.36227757321414295	3687.0	0.532333333333334	0.3910225562809171	3853.5	0.3004933333333337	0.19419032092444916	25	1.1938803071971797	
PA0539	PA0539	0.32774035425868897	3686.0	0.531666666666668	0.33559692839274397	3109.5	0.21124000000000062	0.09559489758582569	25	3.3519222757573046	
PA0981	PA0981	0.26409715639715997	3685.0	0.5316666666666661	0.38727390429411	1589.5	0.20395999999999972	0.11864549280509139	25	2.7620658730375607	
PA2684	PA2684	0.323822076255337	3684.0	0.531666666666665	0.31113180413473496	1971.0	0.24898666666666636	0.24939757936393986	25	1.1334512577104467	tse5
PA4369	PA4369	0.49225997622777	3683.0	0.531333333333332	0.214894652312105	4823.0	0.45377333333333264	0.32001590990541806	25	0.24236295008870812	
PA1547	PA1547	0.369109931331406	3682.0	0.531	0.205353299246811	4054.0	0.30926666666666736	0.19437351881060025	25	1.1407589608407107	
PA1787	PA1787	0.407696221175709	3681.0	0.530999999999997	0.221891219022771	4821.0	0.5111466666666664	0.304894154068564	25	0.06511549358491811	acnB
PA2635	PA2635	0.298692174496577	3680.0	0.530666666666668	0.327954099498743	3018.0	0.2430000000000003	0.1514377087439908	25	1.8995709130344496	
PA1590	PA1590	0.47537647150641704	3679.0	0.5299999999999989	0.46331760918247206	1465.0	0.23606666666666698	0.2662273812336332	25	1.10406875495419	braB
PA2814	PA2814	0.324855662737761	3678.0	0.529999999999998	0.568291394151602	263.0	0.13889333333333362	0.12613942609198286	25	3.100590186461315	
PA2366	PA2366	0.7888959012880309	3677.0	0.5296666666666671	0.205353299246811	5276.0	0.7475066666666659	0.7095360059247887	25	-0.3070175412959804	hsiC3
PA1837	PA1837	0.296471029029549	3675.0	0.529333333333334	0.38466730440460206	3141.0	0.29088000000000025	0.22599127072620429	25	1.0551439998858525	
PA4304	PA4304	0.463755738228507	3675.0	0.529333333333334	0.24566253929199	3895.0	0.3065466666666671	0.20920858101514483	25	1.064902144958094	rcpA
PA4006	PA4006	0.348459188410343	3675.0	0.529333333333334	0.326443367249894	3627.0	0.33546666666666725	0.28201548092521744	25	0.687432711249191	nadD1
PA2410	PA2410	0.502009823780748	3673.0	0.528666666666668	0.358879137467734	2344.0	0.26457333333333266	0.25022796125252	25	1.0554109621139538	fpvF
PA4187	PA4187	0.307569803710515	3671.5	0.528333333333334	0.248088766277901	3483.5	0.27148000000000017	0.16302973711929164	25	1.5754998926692119	
PA1935	PA1935	0.327387855871753	3671.5	0.528333333333334	0.171667179754943	4565.0	0.37162666666666655	0.181500237730688	25	0.8633964816023574	
PA3664	PA3664	0.296471029029549	3670.0	0.5280000000000039	0.37705187535420903	1208.0	0.18341333333333312	0.17063409194335435	25	2.0194479470202458	
PA0610	PA0610	0.6299866394911221	3669.0	0.527999999999998	0.278493150003768	4469.0	0.501159999999999	0.43873604356825463	25	0.06117573514523306	prtN
PA4252	PA4252	0.37086050566258794	3668.0	0.5276666666666671	0.31721665535830396	3961.0	0.3079866666666662	0.19218151816947915	25	1.1430859850231365	rplX
PA3077	PA3077	0.468916897710692	3666.5	0.527333333333334	0.488642406514183	370.0	0.17697333333333415	0.13315293073366058	25	2.631260146281032	cprR
PA2026	PA2026	0.345916524861776	3666.5	0.527333333333334	0.266865032604505	2233.5	0.23397333333333362	0.1934174845595236	25	1.5167191356462906	
PA1645	PA1645	0.49225997622777	3665.0	0.527333333333331	0.457374566723385	1471.0	0.18485333333333365	0.13456511159754309	25	2.5450876228920722	
PA2682	PA2682	0.271891510470764	3664.0	0.526333333333334	0.36974818890724304	3945.0	0.2513733333333333	0.14118376257493248	25	1.9475327402049314	
PA0598	PA0598	0.43141733503743296	3663.0	0.5263333333333329	0.30378451812558505	3058.5	0.21522666666666695	0.1121726810340665	25	2.773461985562989	
PA2846	PA2846	0.430534410916239	3662.0	0.5259999999999989	0.18739262953135397	4363.0	0.35161333333333383	0.23211251422372509	25	0.7513023037550656	
PA3174	PA3174	0.320586216861193	3661.0	0.525000000000001	0.225431937416788	3676.0	0.2799066666666672	0.13807863165065964	25	1.7750272464563703	hutR
PA3958	PA3958	0.33609738616350004	3660.0	0.5249999999999989	0.430685835582115	413.5	0.1747866666666669	0.17090280105196473	25	2.0491959826149726	
PA0534	PA0534	0.349894856335725	3659.0	0.524666666666668	0.38111728189011207	3271.5	0.3321466666666666	0.3837595948854781	25	0.5016682385686105	pauB1
PA0388	PA0388	0.32791152152063296	3658.0	0.5246666666666671	0.247883427419123	5027.0	0.5087200000000002	0.384755161205246	25	0.04144627096544705	
PA5420	PA5420	0.34209839054711	3657.0	0.5246666666666661	0.317865316467437	3840.5	0.27183999999999997	0.16262411556396808	25	1.5546689726175138	purU2
PA0202	PA0202	0.31205092184207694	3656.0	0.524333333333335	0.6171728272850691	307.0	0.13492000000000012	0.12675053071698372	25	3.072281679063266	
PA0042	PA0042	0.484196183927122	3655.0	0.524333333333334	0.5347667329686889	2951.0	0.28269333333333335	0.3211817432890947	25	0.752346623209219	
PA5021	PA5021	0.35820158621616	3654.0	0.5243333333333329	0.5708497768082671	1828.0	0.21917333333333386	0.19348550333293738	25	1.5771724224470676	
PA2265	PA2265	0.45227186416708903	3653.0	0.524000000000003	0.170959326450859	4216.0	0.38868	0.3008204903383535	25	0.44983637865824655	
PA3633	PA3633	0.407980278840281	3651.5	0.5239999999999989	0.42501871949609993	1362.5	0.18593333333333384	0.17903742108327025	25	1.8882458461543097	ygbP
PA5286	PA5286	0.37148465190009705	3651.5	0.5239999999999989	0.217024416685114	4809.0	0.5671866666666664	0.43696439256576763	25	-0.09883337727608422	
PA2437	PA2437	0.32297392203500896	3650.0	0.523999999999998	0.329905486303422	2238.0	0.25897333333333367	0.19987783120548316	25	1.32594327779255	
PA3820	PA3820	0.449538046496466	3649.0	0.5236666666666641	0.19467075658051003	4345.0	0.3585599999999999	0.24575335271440427	25	0.6718389183424021	secF
PA3949	PA3949	0.298042359544539	3648.0	0.523333333333337	0.6097211313896079	341.0	0.15705333333333343	0.1781564460221949	25	2.0559458171632587	
PA2832	PA2832	0.303559240203486	3646.5	0.5233333333333329	0.656805240983776	49.0	0.1375066666666666	0.13910012114913375	25	2.7737335056164976	tpm
PA2072	PA2072	0.324357107587926	3646.5	0.5233333333333329	0.317912905293226	2247.5	0.20088000000000053	0.12336031536684472	25	2.6139146319011233	
PA0231	PA0231	0.395463158749751	3645.0	0.523000000000002	0.33409307552478695	1835.5	0.22724	0.1782132648760409	25	1.6595846566512469	pcaD
PA4820	PA4820	0.283742499780241	3644.0	0.523000000000001	0.34655984192152	2134.0	0.20270666666666728	0.09973011358439118	25	3.211601008177966	
PA1721	PA1721	0.7148008177808629	3643.0	0.522666666666668	0.6003720668289351	703.5	0.22565333333333368	0.21208396048804892	25	1.4004516543818086	pscH
PA0861	PA0861	0.407696221175709	3642.0	0.522333333333334	0.5229909634874711	1217.5	0.17718666666666652	0.16322317940873554	25	2.1145689473574585	rbdA
PA3917	PA3917	0.33317226756440194	3641.0	0.522000000000001	0.432094620430437	1900.5	0.2763600000000003	0.2568270588317131	25	0.9564412765438288	moaD
PA2379	PA2379	0.41601604588367297	3640.0	0.522	0.18670796983176702	4652.0	0.3813599999999995	0.3690920280704873	25	0.3810431797598778	
PA3121	PA3121	0.6900200164460539	3639.0	0.5216666666666651	0.39502275444092	1395.5	0.30853333333333344	0.29287016779655983	25	0.7277399911942659	leuC
PA4757	PA4757	0.624422014536367	3638.0	0.521333333333334	0.261311665935916	3479.5	0.3013066666666662	0.26647744884087393	25	0.8256858793257807	
PA1744	PA1744	0.5835132724317329	3636.5	0.521000000000001	0.346375969141186	3560.0	0.30679999999999974	0.20052027236573772	25	1.0682211702231907	
PA4025	PA4025	0.31231305693488504	3636.5	0.521000000000001	0.281010390435572	2805.0	0.20442666666666678	0.12680473177291163	25	2.4965419579158126	
PA3113	PA3113	0.285622745944888	3635.0	0.520999999999995	0.508605311901621	257.0	0.11174666666666676	0.10638653667257489	25	3.8468526764141635	trpF
PA2924	PA2924	0.350356495448834	3634.0	0.5206666666666679	0.26810170653073	3579.5	0.2586133333333336	0.13071040509462148	25	2.004839118535617	hisQ
