	Gene ID	Adj P-value (Real)_grp_1v2	Rank (Real)_grp_1v2	Test statistic (Real)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Rank (simulated)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Number of experiments (simulated)_grp_1v2	Z score_grp_1v2	Gene Name_grp_1v2	Adj P-value (Real)_grp_1v3	Rank (Real)_grp_1v3	Test statistic (Real)_grp_1v3	Median adj p-value (simulated)_grp_1v3	Rank (simulated)_grp_1v3	Mean test statistic (simulated)_grp_1v3	Std deviation (simulated)_grp_1v3	Number of experiments (simulated)_grp_1v3	Z score_grp_1v3	Gene Name_grp_1v3	mean Z score	max Z score
476	PA0641	0.308372148791659	5073.5	0.627	0.84392689895701	3784.5	0.2282199999999999	0.24238876658514255	25	1.6452082562164565		0.33437600848800103	4454.0	0.385999999999998	0.973142675814635	3835.0	0.16642000000000032	0.2366421648114864	25	0.9278988813127166		1.2865535687645866	1.6452082562164565
477	PA3806	0.30896044529601097	5072.0	0.626500000000004	0.6740393429707049	5010.5	0.3707000000000004	0.23207999698379864	25	1.1022061501399487		0.529838186253335	3229.0	0.230500000000003	0.970918182788261	4629.0	0.1348200000000001	0.09499647800488904	25	1.007195235123124		1.0547006926315363	1.1022061501399487
478	PA3701	0.407660746421116	5071.0	0.625	0.6740393429707049	5272.0	0.4537399999999995	0.24587514277237044	25	0.6965323865965248	peptide chain release factor 2(prfB)	0.321493995526882	4341.5	0.36850000000000105	0.96681184329406	4179.5	0.13619999999999982	0.081389239665532	25	2.8541856510103174	peptide chain release factor 2(prfB)	1.7753590188034212	2.8541856510103174
479	PA0164	0.398770221950964	5070.0	0.6245000000000009	0.943465323314712	1588.5	0.1188199999999998	0.12956922860000358	25	3.9027785027654867		0.21306400300687894	5153.0	0.621	0.979814157041284	2122.0	0.0962599999999999	0.08258355869461373	25	6.354049259858606		5.128413881312046	6.354049259858606
480	PA1897	0.26814891634772603	5069.0	0.6244999999999991	0.780825874279018	4485.5	0.2930000000000002	0.24358024003053555	25	1.3609478336930845		0.474793283153008	3520.0	0.25850000000000195	0.9621645734876628	5261.0	0.23451999999999976	0.16452459795827912	25	0.14575328125757311		0.7533505574753288	1.3609478336930845
481	PA4559	0.268647413289278	5068.0	0.624000000000001	0.739698379362326	4644.5	0.3034999999999997	0.15126411779841745	25	2.118810492962492	lspA	0.5432358701735021	3215.5	0.2295	0.974845997149598	2041.0	0.10830000000000004	0.09597504015801944	25	1.2628283332879942	lspA	1.6908194131252432	2.118810492962492
482	PA4279	0.346440298639785	5067.0	0.623	0.891480566137615	3272.5	0.18339999999999987	0.10715273367177032	25	4.102555155956922		0.6146679922183629	3120.5	0.218999999999999	0.973142675814635	541.0	0.07215999999999975	0.08462413465830311	25	1.7352023816008575		2.9188787687788897	4.102555155956922
483	PA5321	0.325232408583014	5066.0	0.6229999999999979	0.67447900803237	5054.0	0.4573200000000003	0.2807451350127608	25	0.5901437971221368	dut	0.30113825742779	4408.5	0.37849999999999895	0.970854133896374	4914.0	0.17838000000000026	0.13794898513581055	25	1.4506812051062272	dut	1.020412501114182	1.4506812051062272
484	PA3636	0.543185082712012	5065.0	0.621499999999999	0.7442197396773559	4859.0	0.3468599999999992	0.19961502114486945	25	1.375848362637406	kdsA	0.44350699860836	4173.0	0.342999999999998	0.993349885921888	4219.5	0.1148599999999996	0.07882093630502013	25	2.894408652000092	kdsA	2.135128507318749	2.894408652000092
485	PA5324	0.384098999704611	5064.0	0.6205000000000009	0.964398403180197	1665.5	0.10960000000000003	0.11140233016713216	25	4.586080014964853	sphR	0.394364878515076	4590.0	0.409499999999998	0.9895188771212928	461.5	0.06505999999999962	0.06265319890742498	25	5.497564466084733	sphR	5.041822240524793	5.497564466084733
486	PA3418	0.496039551560354	5063.0	0.6205	0.6252465479984151	5521.0	0.7655000000000003	0.3591824339153199	25	-0.4036945749807607	ldh	0.2966218751793089	4816.5	0.472499999999998	0.969846637274298	5048.0	0.20657999999999965	0.1554830296205986	25	1.7102831135261656	ldh	0.6532942692727024	1.7102831135261656
487	PA4046	0.26166308885287504	5062.0	0.619999999999999	0.7329840285187629	4273.0	0.2387999999999999	0.10836752665505142	25	3.5176589497461777		0.313900844238373	4237.0	0.35300000000000104	0.96967085134317	1238.0	0.08138000000000035	0.077602255121871	25	3.5001560144538737		3.5089074821000255	3.5176589497461777
488	PA2289	0.369858264553817	5061.0	0.6195000000000009	0.903194849189657	2422.5	0.11853999999999998	0.07927758720680997	25	6.3190621416511545		0.17685602101706602	4810.5	0.47	0.975066380022572	316.0	0.07442000000000004	0.07137498978400375	25	5.542277500804008		5.930669821227582	6.3190621416511545
489	PA0663	0.26814891634772603	5059.5	0.619499999999999	0.754790906078292	4383.5	0.24470000000000014	0.1361521820121388	25	2.7528020077311957		0.7345882634140479	2102.0	0.140500000000001	0.97365508076365	666.0	0.06805999999999958	0.06028877037503201	25	1.20155046369965		1.9771762357154228	2.7528020077311957
490	PA3021	0.333738816959462	5059.5	0.619499999999999	0.845896151436307	3576.5	0.21626	0.17810045854329867	25	2.264115450898549		0.389540867651192	4026.0	0.321999999999997	0.976470901445673	3413.5	0.15852000000000033	0.16284568871583094	25	1.0038951678068224		1.6340053093526858	2.264115450898549
491	PA0269	0.34637638294736994	5058.0	0.618000000000001	0.7442197396773559	4613.5	0.28824000000000005	0.1477944885079726	25	2.231206341515316		0.17975582299613396	4826.0	0.474999999999998	0.970918182788261	225.5	0.06959999999999981	0.06880331266249659	25	5.89215815797448		4.061682249744898	5.89215815797448
492	PA0429	0.334921674629173	5057.0	0.618	0.6906245026627239	4350.5	0.2772000000000002	0.17615996518316365	25	1.9346052869938437		0.33561749677044506	4213.0	0.34950000000000103	0.96967085134317	5125.0	0.18889999999999996	0.09446648435644617	25	1.700073852584757		1.8173395697893002	1.9346052869938437
493	PA5504	0.4250856573719651	5056.0	0.617999999999999	0.631951669658548	5377.0	0.4925999999999995	0.2297578435367696	25	0.5457920307296534		0.7740879317604609	1986.5	0.132499999999999	0.9821139711616992	2349.0	0.10777999999999976	0.09062768156952188	25	0.2727643427691148		0.4092781867493841	0.5457920307296534
494	PA2666	0.445110851110737	5055.0	0.6165000000000009	0.6740393429707049	4744.0	0.3045000000000005	0.1347741938700927	25	2.314983240046189		0.4739317875703429	3946.0	0.31	0.9621645734876628	5271.0	0.2056600000000002	0.14963502263841869	25	0.6972966499435712		1.50613994499488	2.314983240046189
495	PA0179	0.795507194236342	5054.0	0.6165	0.6740393429707049	5420.0	0.5942399999999999	0.2673655861674547	25	0.08325678827662744		0.0050542897098537	5443.0	1.1625	0.9621645734876628	5498.0	0.32556000000000035	0.19365553180841508	25	4.3217975349549596		2.2025271616157935	4.3217975349549596
496	PA2266	0.35138702338854605	5052.5	0.6150000000000021	0.921009840101507	1944.5	0.10317999999999994	0.07693705219203577	25	6.652451392633207		0.195134986834525	4960.5	0.5225000000000011	0.96967085134317	1338.0	0.09831999999999996	0.0951749354259478	25	4.456845682128573		5.55464853738089	6.652451392633207
497	PA3854	0.274878123529247	5052.5	0.6150000000000021	0.7442197396773559	4187.0	0.20223999999999964	0.09173434471341717	25	4.499514345357631		0.6150959404695091	2936.0	0.20550000000000104	0.9621645734876628	3271.0	0.10211999999999972	0.06973630092474546	25	1.4824416929077118		2.9909780191326716	4.499514345357631
498	PA0160	0.594520129957889	5051.0	0.615	0.8876730534581941	3238.0	0.20147999999999988	0.16817726758790347	25	2.458834097681246		0.7342827519986179	3751.0	0.28600000000000103	0.9621645734876628	4170.5	0.1458599999999998	0.12390827588717912	25	1.1309979014444635		1.7949159995628547	2.458834097681246
499	PA1117	0.47250327151616	5050.0	0.614999999999999	0.954088320673394	1871.5	0.12517999999999962	0.12157961040678965	25	4.028800539507612		0.438611896364834	4037.0	0.32349999999999896	0.96967085134317	5276.5	0.1998399999999996	0.09577085499600972	25	1.2912070170528562		2.660003778280234	4.028800539507612
500	PA3007	0.31908692556098	5049.0	0.6149999999999979	0.9129224527523512	2453.5	0.15772000000000014	0.11938070056196964	25	3.8304348847628598	lexA	0.0575451390988287	5210.5	0.667999999999999	0.9751181601107	2827.0	0.1678200000000001	0.24420435772797625	25	2.048202598240113	lexA	2.939318741501486	3.8304348847628598
501	PA4646	0.33236455707134804	5048.0	0.6134999999999979	0.6740393429707049	5089.0	0.37904	0.20337890131476266	25	1.1528236138768992	upp	0.544097432831002	3268.5	0.234999999999999	0.9621645734876628	4996.0	0.16954000000000008	0.09674686902771927	25	0.6766110434152008	upp	0.91471732864605	1.1528236138768992
502	PA3006	0.330461110038724	5047.0	0.613	0.7577773548176099	3305.5	0.20263999999999968	0.15987993672336334	25	2.566676022082977	psrA	0.146708394227862	5156.0	0.622	0.9621645734876628	2779.5	0.10948000000000002	0.08868465669625909	25	5.779128195256567	psrA	4.172902108669772	5.779128195256567
503	PA1664	0.35138702338854605	5046.0	0.612500000000002	0.6329305320152969	5496.0	0.6419399999999997	0.325469702891068	25	-0.0904538878380671	orfX	0.582947415947785	3086.5	0.216000000000001	0.9621645734876628	5538.0	0.34358000000000005	0.2116947822534447	25	-0.6026601064132892	orfX	0.3465569971256781	0.0904538878380671
504	PA5006	0.364761208831065	5045.0	0.612499999999999	0.6644764958606679	5095.0	0.3847199999999997	0.1636482559230818	25	1.3918877333288593		0.131851055525391	4975.0	0.528499999999998	0.9679037971685992	3041.0	0.09186	0.061139274066129776	25	7.1417269287122584		4.2668073310205585	7.1417269287122584
505	PA0095	0.421980960647963	5044.0	0.612	0.701380116851207	4265.0	0.2911199999999998	0.174533979499695	25	1.8384958672220093		0.33928259206678896	4109.0	0.333000000000002	0.9818383710830152	4142.0	0.17299999999999988	0.20143040568229312	25	0.7943190078878298		1.3164074375549195	1.8384958672220093
506	PA1656	0.402984390916338	5043.0	0.6110000000000021	0.6657774482665579	5379.0	0.49874	0.2503232543465881	25	0.4484601332506296	hsiA2	0.139289902132596	5191.0	0.6475	0.9621645734876628	5074.0	0.20903999999999934	0.16114446934350535	25	2.7209124941505296	hsiA2	1.5846863137005796	2.7209124941505296
507	PA4211	0.884788744915266	5042.0	0.611000000000001	0.6740393429707049	5544.0	0.9946599999999995	0.5154817471711941	25	-0.7442746559027688	phzB1	0.081990342965685	5192.0	0.6484999999999991	0.96967085134317	5437.0	0.34994000000000003	0.2757614201322105	25	1.0826750161674468	phzB1	0.169200180132339	1.0826750161674468
508	PA4666	0.402984390916338	5041.0	0.6095	0.6740393429707049	5112.0	0.3882200000000006	0.17301222740989486	25	1.2789847475678708	hemA	0.622812942538885	3017.5	0.212499999999999	0.96967085134317	968.0	0.07949999999999985	0.07129530723219693	25	1.8654804244947052	hemA	1.572232586031288	1.8654804244947052
509	PA4459	0.344115677188964	5040.0	0.6089999999999979	0.7442197396773559	4423.5	0.2444000000000001	0.14823109772693907	25	2.4596728054435544	lptC	0.99754148890253	40.0	0.00200000000000244	0.96967085134317	5011.0	0.20229999999999992	0.1384790146556511	25	-1.4464285473006402	lptC	0.5066221290714571	2.4596728054435544
510	PA3652	0.492044379935018	5039.0	0.6085000000000009	0.6740393429707049	5188.5	0.3920799999999998	0.1847438925467725	25	1.1714595650040718	uppS	0.648556805969838	2572.0	0.174000000000001	0.96967085134317	3183.0	0.1071000000000001	0.07769545246237591	25	0.8610542558124273	uppS	1.0162569104082495	1.1714595650040718
511	PA4502	0.35138702338854605	5038.0	0.607999999999999	0.7648655972668871	4735.5	0.3401400000000001	0.2623010166456351	25	1.0211931445232405	dppA4	0.0156737894756099	5388.0	0.9544999999999988	0.986919179333731	5335.0	0.25674	0.20823675027877944	25	3.350801427057733	dppA4	2.185997285790487	3.350801427057733
512	PA1592	0.291092418431894	5037.0	0.606999999999999	0.6329305320152969	5304.0	0.5136999999999988	0.2997794675535115	25	0.3112287868192502		0.5093613339973039	3336.5	0.2415	0.96967085134317	3914.0	0.12913999999999926	0.09394618583706983	25	1.1960038504901715		0.7536163186547109	1.1960038504901715
513	PA1894	0.388020016369362	5036.0	0.605499999999999	0.7664636392625039	4654.0	0.32592000000000004	0.2499919865382356	25	1.1183558476072912		0.445674914123847	3827.0	0.29550000000000104	0.9621645734876628	5215.5	0.21375999999999976	0.16052856184077208	25	0.5091928754776923		0.8137743615424917	1.1183558476072912
514	PA4505	0.3334785618699461	5035.0	0.605	0.8971923098191491	3058.0	0.1639600000000003	0.11671001456601762	25	3.7789387795039913	dppD	0.042567277922768	5316.0	0.805	0.96967085134317	4048.0	0.12652000000000005	0.09514610256512544	25	7.130927927768719	dppD	5.454933353636355	7.130927927768719
515	PA2736	0.280535700815281	5034.0	0.604999999999999	0.8297638358181291	3726.0	0.2019000000000002	0.15242477652927675	25	2.6445831785265828		0.20584925065948495	4692.0	0.4354999999999989	0.968301598131613	5018.5	0.19500000000000015	0.15329254439360915	25	1.5688956103596734		2.106739394443128	2.6445831785265828
516	PA5286	0.543185082712012	5033.0	0.6049999999999971	0.6740393429707049	5279.0	0.44352000000000014	0.2263876413735223	25	0.7132898201521846		0.7355127458808309	2146.0	0.143500000000003	0.9679037971685992	3870.0	0.13974	0.10096741636125378	25	0.03723973669436103		0.37526477842327277	0.7132898201521846
517	PA3723	0.645460042489923	5032.0	0.603	0.6740393429707049	5449.0	0.6406199999999994	0.3036111575683608	25	-0.12390848973173507		0.0055798481996009	5454.0	1.2005	0.9621645734876628	5294.5	0.24982000000000024	0.12098931426645312	25	7.8575534191914675		3.866822464729866	7.8575534191914675
518	PA4506	0.33236455707134804	5031.0	0.601499999999999	0.7999768955916681	4052.0	0.22791999999999976	0.17244242275805166	25	2.166404264246259	dppF	0.100831702324659	5108.0	0.5904999999999971	0.969334056434922	5091.0	0.17449999999999988	0.12463496700364594	25	3.3377471026074725	dppF	2.752075683426866	3.3377471026074725
519	PA4757	0.603493150383126	5030.0	0.5999999999999979	0.639566625457702	5267.5	0.4957000000000003	0.27754432829129605	25	0.3757958256330489		0.8535146825313	1255.0	0.0799999999999965	0.9909098316708708	4414.0	0.13418000000000005	0.0998495618418032	25	-0.5426163019707959		0.0834102381688735	0.3757958256330489
520	PA3328	0.6870462624739921	5029.0	0.599499999999999	0.71806822801539	5284.0	0.4262999999999997	0.23766134870160616	25	0.7287680598727024		0.0712332037857474	5382.0	0.948999999999998	0.96967085134317	4536.5	0.15917999999999966	0.10700388232832184	25	7.381227510760592		4.0549977853166475	7.381227510760592
521	PA5568	0.3780806205697671	5028.0	0.5989999999999979	0.6740393429707049	5195.0	0.4056000000000001	0.1913177984401868	25	1.010883470209187		0.670540017742876	2529.5	0.170999999999999	0.973226850832782	4071.0	0.12168000000000018	0.10457203258998037	25	0.4716366200261125		0.7412600451176496	1.010883470209187
522	PA4950	0.379312989544656	5027.0	0.5985	0.846485269758749	3402.5	0.17316000000000029	0.08368775298692155	25	5.082464098020059		0.489131048289349	3873.5	0.3015	0.970918182788261	1800.5	0.07877999999999986	0.055805107293150094	25	3.9910325560352127		4.536748327027635	5.082464098020059
523	PA2575	0.4015864269506379	5026.0	0.598499999999999	0.913626323733071	4035.5	0.21644	0.16959659980868322	25	2.252757428102859		0.920444476747034	1056.5	0.0660000000000007	0.969896655842939	2856.0	0.12479999999999995	0.11014337247424387	25	-0.5338496423264063		0.8594538928882263	2.252757428102859
524	PA3330	0.797442432543947	5025.0	0.597499999999999	0.6740393429707049	5464.0	0.55292	0.2914719354700667	25	0.1529478298763254		0.0188071622306355	5485.0	1.365	0.970918182788261	5032.5	0.2024400000000004	0.1822508184709561	25	6.378901393988897		3.2659246119326113	6.378901393988897
525	PA3654	0.45189842976025	5024.0	0.5965000000000009	0.6740393429707049	5220.0	0.4160200000000001	0.18597067869245704	25	0.97047556780961	pyrH	0.902399847925176	962.0	0.0595000000000017	0.9790762869901508	2145.5	0.08845999999999966	0.08496714070745283	25	-0.3408376433391946	pyrH	0.31481896223520767	0.97047556780961
526	PA2986	0.4504022723640061	5023.0	0.5965	0.7408751489234421	4344.5	0.24721999999999994	0.1389943104351163	25	2.5129086140763075	lolC	0.236294680249482	4790.0	0.464	0.970918182788261	4030.0	0.14399999999999996	0.15464448475993806	25	2.069262285666063	lolC	2.2910854498711855	2.5129086140763075
527	PA2619	0.5539947353747621	5022.0	0.5964999999999971	0.682800082152528	5321.0	0.4813599999999997	0.202713083363326	25	0.5679949122653821	infA	0.622812942538885	3113.0	0.218000000000004	0.9621645734876628	5338.5	0.2622799999999996	0.17086087664139696	25	-0.2591582161487471	infA	0.1544183480583175	0.5679949122653821
528	PA4560	0.4884056000269721	5021.0	0.596	0.7459371619605001	4556.0	0.28333999999999976	0.16608323214581322	25	1.882550068182076	ileS	0.4739317875703429	4415.0	0.3795	0.973142675814635	3309.5	0.09661999999999958	0.09904147700164112	25	2.8561771145165085	ileS	2.369363591349292	2.8561771145165085
529	PA3903	0.35138702338854605	5020.0	0.5955000000000009	0.6740393429707049	5348.0	0.4707199999999998	0.22067378261436765	25	0.5654500435969639	prfC	0.456471665248337	3590.5	0.2675	0.96967085134317	3870.0	0.10687999999999973	0.07100634948134336	25	2.262051227435689	prfC	1.4137506355163265	2.262051227435689
530	PA4940	0.436963407854935	5019.0	0.5954999999999979	0.682802318335492	4713.5	0.31651999999999986	0.18263262760708096	25	1.527547424878541		0.66863267002173	2638.0	0.179	0.9621645734876628	5222.5	0.1865399999999998	0.10071390172165888	25	-0.07486553366622567		0.7263409456061577	1.527547424878541
531	PA1837	0.676150244665359	5018.0	0.5949999999999991	0.8623534641747941	4233.5	0.28854	0.22736268383356145	25	1.3478904929902218		0.497736155877614	4613.0	0.413499999999999	0.96967085134317	3764.0	0.15319999999999984	0.13080161505119142	25	1.9900365901302242		1.668963541560223	1.9900365901302242
532	PA0114	0.327485719951966	5017.0	0.5944999999999979	0.7838102317749169	4024.0	0.2270800000000001	0.11873347955259572	25	3.0944936624824564	senC	0.40809570198348105	3999.0	0.3174999999999989	0.984629336091023	4648.5	0.15964000000000034	0.11889968811285145	25	1.3276737938132244	senC	2.21108372814784	3.0944936624824564
533	PA0852	0.8085016784896891	5016.0	0.5939999999999991	0.6329305320152969	5442.0	0.6173399999999998	0.3158056074021905	25	-0.07390622412310847	cbpD	0.0673734429341993	5275.0	0.7315	0.9621645734876628	5461.0	0.33488000000000023	0.2318552565718533	25	1.7106362213404676	cbpD	0.8183649986086795	1.7106362213404676
534	PA0521	0.429456786338682	5015.0	0.5925000000000029	0.764671840508571	4213.0	0.25504000000000004	0.1905886123740521	25	1.7706199536082394		0.499506453214003	3474.5	0.254999999999999	0.96967085134317	4731.5	0.15400000000000025	0.1379966787039938	25	0.7319016729137822		1.2512608132610108	1.7706199536082394
535	PA4939	0.402984390916338	5014.0	0.592499999999999	0.7044747745975241	5049.0	0.34348000000000023	0.1647987712332834	25	1.51105495591041		0.920490607287314	791.5	0.048	0.96967085134317	4108.5	0.13093999999999953	0.07803048549552039	25	-1.0629179028337712		0.22406852653831943	1.51105495591041
536	PA0744	0.3334785618699461	5013.0	0.5919999999999991	0.5488815952719489	5254.5	0.4612999999999995	0.2797795262940685	25	0.4671535538401919		0.164972695935766	4917.5	0.502000000000001	0.98052902072152	4714.0	0.1755600000000001	0.19932727067145956	25	1.6377086732806094		1.0524311135604008	1.6377086732806094
537	PA0634	0.38928012613887497	5012.0	0.589	0.816274123079118	4600.5	0.2979199999999997	0.2168043799526813	25	1.34259280215432		0.940472532210621	738.5	0.0450000000000008	0.96967085134317	4077.5	0.18472000000000005	0.2274726210631364	25	-0.6142277666076531		0.3641825177733335	1.34259280215432
538	PA3394	0.386213485108004	5011.0	0.5889999999999991	0.8424774402900159	4605.5	0.2850400000000001	0.1572419128816066	25	1.933072387823608	nosF	0.0580828031459078	5214.0	0.6709999999999979	0.96967085134317	4888.5	0.15175999999999998	0.11240154210092787	25	4.619509575177896	nosF	3.276290981500752	4.619509575177896
539	PA4908	0.4656985348740129	5010.0	0.5885000000000021	0.9212489978937992	3113.0	0.18979999999999986	0.17340144895588405	25	2.2992887452828468		0.883394191282698	1483.5	0.096000000000001	0.96967085134317	3948.0	0.12865999999999986	0.09872496729129226	25	-0.330818038193258		0.9842353535447944	2.2992887452828468
540	PA0747	0.42716638717475897	5009.0	0.5884999999999979	0.5757260551844681	5214.0	0.4132599999999999	0.2227940996376101	25	0.7865558391583887		0.19837881723807305	4913.0	0.501499999999998	0.9709283298515892	3472.0	0.1285000000000001	0.1291580911131782	25	2.8879336693908457		1.837244754274617	2.8879336693908457
541	PA1806	0.45189842976025	5008.0	0.588000000000001	0.9369548543089392	2241.0	0.1064599999999996	0.06887442074771573	25	6.991565152523942	fabI	0.97453324958168	321.0	0.0210000000000026	0.99131454840271	3440.5	0.11169999999999987	0.07822097438240762	25	-1.159535542942511	fabI	2.9160148047907155	6.991565152523942
542	PA2290	0.410400519102573	5007.0	0.5879999999999971	0.847104588524118	2974.0	0.14951999999999993	0.10636753107347524	25	4.1223105921026715	gcd	0.197208634077006	4787.0	0.462	0.970918182788261	3879.5	0.1173799999999998	0.09763903334903204	25	3.5295310510508715	gcd	3.8259208215767715	4.1223105921026715
543	PA2950	0.43832694253818	5006.0	0.5860000000000021	0.699666015506674	4777.5	0.34114000000000005	0.2065298868606352	25	1.1855911205976293	pfm�	0.441824030435049	3951.0	0.310500000000003	0.977127735336073	2122.0	0.12631999999999996	0.12264276374902855	25	1.5017600253766452	pfm�	1.3436755729871372	1.5017600253766452
544	PA4980	0.418196482477496	5004.5	0.5854999999999979	0.935027613030876	2374.5	0.14622000000000024	0.11221743031573417	25	3.914543389240358		0.7509218397153521	2371.0	0.15900000000000195	0.96967085134317	2221.5	0.09074000000000022	0.06908149173259061	25	0.9881083672053754		2.4513258782228666	3.914543389240358
545	PA3201	0.43703263722962	5004.5	0.5854999999999979	0.887576767608335	2876.5	0.1689200000000001	0.1384175205673039	25	3.009590103136118		0.466382151236149	3745.0	0.285499999999999	0.9621645734876628	1980.5	0.11557999999999978	0.09626717162840792	25	1.765087694233833		2.3873388986849755	3.009590103136118
546	PA5250	0.522317115015069	5003.0	0.582000000000001	0.684358882746084	4820.0	0.3166600000000002	0.16747809060690108	25	1.5843266366273414		0.607908054645559	3714.0	0.281499999999999	0.9679037971685992	4403.0	0.1630199999999999	0.11303893871877355	25	1.0481343981365765		1.316230517381959	1.5843266366273414
547	PA2867	0.356604731536702	5002.0	0.5819999999999991	0.850222978225648	3888.0	0.21511999999999987	0.17675272746599036	25	2.0756681113766238		0.122899484692427	4983.0	0.530499999999998	0.96967085134317	3723.0	0.12295999999999944	0.0872279007351816	25	4.672128946875201		3.3738985291259125	4.672128946875201
548	PA3488	0.3352902343855	5001.0	0.581499999999999	0.8719244687288341	3855.5	0.21410000000000012	0.1484101860834806	25	2.4755713182202785	tli5	0.100404310192099	5135.0	0.610499999999999	0.9621645734876628	4886.5	0.19590000000000016	0.19957225091012365	25	2.077443122023572	tli5	2.276507220121925	2.4755713182202785
549	PA0933	0.580091842430678	5000.0	0.5810000000000021	0.912112731464075	3623.5	0.20519999999999994	0.1492333882436056	25	2.518203227997167	ygcA	0.278164685954716	4664.0	0.427500000000002	0.970918182788261	2764.5	0.0840799999999999	0.05739912891325165	25	5.983017625912389	ygcA	4.250610426954778	5.983017625912389
550	PA3169	0.325232408583014	4999.0	0.581000000000001	0.6740393429707049	5122.0	0.3645599999999999	0.13541151169675364	25	1.5983870003955507		0.608224528824152	2821.5	0.195500000000001	0.9820985276030452	541.0	0.0674999999999995	0.06293564835078237	25	2.0338234904099517		1.8161052454027513	2.0338234904099517
551	PA3202	0.428297118406585	4998.0	0.581	0.913382474076724	2166.5	0.14477999999999974	0.12366487644706035	25	3.5274365085121113		0.16628164844954998	5171.0	0.6309999999999979	0.9621645734876628	5163.5	0.1884599999999996	0.09051230579319078	25	4.88927992853421		4.208358218523161	4.88927992853421
552	PA3477	0.39733072442938	4997.0	0.5809999999999991	0.701570738138213	5234.0	0.4613400000000002	0.2307387917104541	25	0.5185950706986279	rhlR	0.11866042577937197	5291.0	0.762499999999999	0.96967085134317	4823.0	0.19528000000000015	0.16477346064622592	25	3.4424232990884307	rhlR	1.9805091848935292	3.4424232990884307
553	PA4053	0.474460538186101	4996.0	0.58	0.6990067883424871	5287.0	0.44609999999999983	0.2293887257473656	25	0.5837252879963649	ribE	0.4431666116848189	3944.0	0.3099999999999989	0.96967085134317	2833.0	0.11682000000000038	0.10380659901952276	25	1.8609606886713193	ribE	1.2223429883338421	1.8609606886713193
554	PA1407	0.364761208831065	4995.0	0.579999999999998	0.716773001477392	3759.0	0.2016200000000004	0.106676231342007	25	3.546994445153397		0.618084288608183	2918.0	0.204500000000001	0.989810686362428	898.5	0.07327999999999958	0.07775590545632734	25	1.687588861963712		2.6172916535585546	3.546994445153397
555	PA0019	0.390030058628118	4994.0	0.579499999999999	0.674831483172435	4954.0	0.3940599999999999	0.2326741874381424	25	0.7969942950775292	def	0.461888430171947	3957.0	0.311499999999997	0.9621645734876628	5265.0	0.23233999999999966	0.20527003150322096	25	0.3856383682522855	def	0.5913163316649073	0.7969942950775292
556	PA0502	0.402984390916338	4993.0	0.577000000000001	0.749066490990711	4695.0	0.2715800000000003	0.19318728391554846	25	1.5809529168261125		0.362356686393428	4232.0	0.352499999999998	0.97857461411721	3335.5	0.15145999999999998	0.15184119445438146	25	1.324014874371906		1.4524838955990091	1.5809529168261125
557	PA0620	0.342551618318605	4992.0	0.5770000000000001	0.929147585969787	2969.0	0.20656000000000013	0.2084378064715387	25	1.777220775207985		0.5343075758759229	3160.5	0.2235	0.970918182788261	4969.0	0.22477999999999987	0.2289513267050444	25	-0.005590707939635027		0.8858150336341749	1.777220775207985
558	PA0261	0.3820635743875701	4991.0	0.576000000000001	0.852595088112703	3632.0	0.1995200000000001	0.1441687726243095	25	2.6113838187488283		0.806187308319653	1661.0	0.108500000000002	0.9621645734876628	4623.0	0.15182000000000034	0.0987825769050391	25	-0.4385388735266789		1.0864224726110747	2.6113838187488283
559	PA0024	0.6593236093517739	4990.0	0.5759999999999991	0.931631133083798	1684.5	0.10964000000000006	0.08915056552447208	25	5.231150214879813	hemF	0.770971553468143	2075.5	0.138999999999999	0.96967085134317	3914.0	0.13654000000000027	0.11242719125431	25	0.021880827694380448	hemF	2.6265155212870965	5.231150214879813
560	PA0316	0.318854068659297	4989.0	0.5754999999999979	0.700516622563366	4823.0	0.32094000000000017	0.1587885989820004	25	1.6031377670184843	serA	0.578205987260629	3268.5	0.234999999999999	0.9780136502181808	1422.0	0.07982000000000021	0.07403052298432909	25	2.096162417126886	serA	1.849650092072685	2.096162417126886
561	PA0070	0.364761208831065	4988.0	0.5749999999999991	0.8618947425439208	3971.0	0.23719999999999986	0.17589793442031434	25	1.9204318749577476	tagQ1	0.26394729033505304	4592.0	0.409500000000001	0.9636111603118548	5384.0	0.29687999999999976	0.2326886009240677	25	0.4839944868496248	tagQ1	1.2022131809036862	1.9204318749577476
562	PA5356	0.327955105630353	4986.5	0.574499999999999	0.720036941683674	4526.0	0.2453599999999997	0.12653980928282366	25	2.6010786792348704	glcC	0.7990866335806371	1612.5	0.1045	0.970918182788261	673.5	0.06152000000000004	0.0453496784259088	25	0.9477465219564816	glcC	1.774412600595676	2.6010786792348704
563	PA3246	0.4231458109458871	4986.5	0.574499999999999	0.6740393429707049	5235.0	0.41754	0.19292857702614494	25	0.8135653225635329	rluA	0.661029777284442	2623.0	0.17849999999999802	0.981101111789734	1387.5	0.07189999999999977	0.05380888247616162	25	1.9810855586384664	rluA	1.3973254406009996	1.9810855586384664
