	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA3553	PA3553	0.669831995582308	4132.0	0.342500000000001	0.824091141625514	4523.0	0.2986799999999997	0.252809417677955	25	0.1733321503703713	arnC
PA2942	PA2942	0.6515961234432	4130.0	0.3425	0.77111541873567	3629.5	0.20476000000000036	0.10095173351656761	25	1.3644144107480292	
PA1101	PA1101	0.7148759086846429	4128.5	0.342000000000001	0.8204221791839109	4093.0	0.23774000000000023	0.1635638331049988	25	0.6374269789402143	fliF
PA4017	PA4017	0.650377022653242	4128.5	0.342000000000001	0.8949201377791279	3197.5	0.1518399999999997	0.10195512901925682	25	1.8651342196240541	
PA3207	PA3207	0.755602730246563	4127.0	0.341500000000001	0.966952614902523	78.0	0.04985999999999989	0.054353687394079704	25	5.3655973307850875	
PA0796	PA0796	0.7448086694089828	4125.5	0.3415	0.84392689895701	3695.5	0.26567999999999986	0.2794986538429119	25	0.2712714317494126	prpB
PA3203	PA3203	0.669566314119685	4125.5	0.3415	0.855845888738336	2194.5	0.11969999999999956	0.07977363808510503	25	2.7803671153041467	
PA2494	PA2494	0.65615298018686	4124.0	0.341000000000002	0.896880489647653	4214.0	0.41176000000000007	0.4182549840308741	25	-0.16917909577085827	mexF
PA3959	PA3959	0.664728367377816	4122.5	0.341000000000001	0.893969482191987	3134.5	0.16584	0.1418078747225742	25	1.2351923357054413	
PA2622	PA2622	0.8171020191552609	4122.5	0.341000000000001	0.615606803443579	5483.0	0.69678	0.2753177739752131	25	-1.2922522032014898	cspD
PA5130	PA5130	0.664728367377816	4121.0	0.34099999999999897	0.6740393429707049	4952.0	0.32661999999999947	0.20467709731835385	25	0.07025700573441745	
PA2710	PA2710	0.6742449969009631	4120.0	0.34099999999999797	0.9065531059390691	1134.0	0.09194000000000022	0.08380499686772871	25	2.971899162446061	
PA0375	PA0375	0.6531429210540601	4119.0	0.340500000000002	0.6559697249517149	4300.5	0.28055999999999953	0.1366117765787414	25	0.4387615877717086	ftsX
PA1326	PA1326	0.7448086694089828	4117.5	0.3405	0.915143664567501	2080.0	0.11290000000000046	0.10112409867748332	25	2.2506999120544733	ilvA2
PA1595	PA1595	0.664728367377816	4117.5	0.3405	0.771460436484437	3142.0	0.15772000000000014	0.09390998349483451	25	1.9463319361572846	
PA4565	PA4565	0.650786651266489	4115.5	0.340000000000002	0.8484050272405942	3766.0	0.16469999999999943	0.09548080086244204	25	1.8359711943823664	proB
PA0548	PA0548	0.720585026873716	4115.5	0.340000000000002	0.6740393429707049	5216.5	0.3973	0.20030149150717774	25	-0.28606876348668947	tktA
PA3546	PA3546	0.6593236093517739	4114.0	0.340000000000001	0.844380263657429	3973.0	0.22665999999999997	0.1312002858228591	25	0.8638700692544815	algX
PA3562	PA3562	0.6870462624739921	4112.5	0.34	0.845896151436307	2331.5	0.13403999999999985	0.09505052603747126	25	2.166847555570662	fruI
PA0501	PA0501	0.70196897678733	4112.5	0.34	0.7914792551799259	4981.5	0.2981199999999999	0.18408451863206746	25	0.2275041937866939	bioF
PA4187	PA4187	0.6531429210540601	4111.0	0.339500000000002	0.9740937123321151	274.5	0.06646	0.05326230687205885	25	5.126326966195252	
PA2633	PA2633	0.7636784175292629	4110.0	0.3395	0.8637795944743459	2628.0	0.1322199999999998	0.08276813497153729	25	2.5043454231665443	
PA2548	PA2548	0.650999751446246	4109.0	0.33949999999999797	0.9605062511338679	572.5	0.06629999999999998	0.06854758079854723	25	3.9855527622907463	
PA3890	PA3890	0.662361860329307	4107.5	0.33899999999999997	0.744547526678283	4692.0	0.24443999999999966	0.1641678079486556	25	0.5759959956922521	opuCB
PA0087	PA0087	0.791735137149014	4107.5	0.33899999999999997	0.912418620434624	3534.0	0.1734799999999999	0.14212241495743513	25	1.1646298020588264	tssE1
PA1689	PA1689	0.664728367377816	4106.0	0.33899999999999897	0.820852408963653	3667.5	0.19214000000000003	0.11797859269093354	25	1.2448021005363703	
PA1577	PA1577	0.659578563541558	4105.0	0.338500000000001	0.845342402454712	2883.0	0.1444400000000002	0.06067748072115915	25	3.19822111421856	
PA3638	PA3638	0.6786050064816241	4104.0	0.3385	0.8258311266330419	3176.0	0.21125999999999986	0.18050035318524937	25	0.7049293685836306	
PA2020	PA2020	0.6645343100805121	4103.0	0.33849999999999897	0.944771528688135	2586.5	0.1527199999999998	0.13565290265969202	25	1.3695246939614654	mexZ
PA3838	PA3838	0.7176668300332959	4102.0	0.338000000000002	0.917018866286777	2800.0	0.1558400000000003	0.14607836937753638	25	1.2470018715037348	
PA1928	PA1928	0.8085016784896891	4100.5	0.338000000000001	0.9475902944998521	717.5	0.11145999999999955	0.11123398011998584	25	2.0366078760792106	rimJ
PA5055	PA5055	0.6531429210540601	4100.5	0.338000000000001	0.9184823546598772	1345.0	0.09952	0.09733259988308132	25	2.4501554493198574	
PA0665	PA0665	0.6870462624739921	4098.5	0.33799999999999997	0.845264362813224	2818.5	0.1570999999999995	0.1160489300539499	25	1.558825229288215	
PA3152	PA3152	0.7250518321532929	4098.5	0.33799999999999997	0.9246783500086451	3402.5	0.16295999999999985	0.15447376530228907	25	1.1331373949321755	hisH2
PA2759	PA2759	0.67946085745857	4097.0	0.33799999999999897	0.6740393429707049	5094.0	0.45010000000000006	0.3337976869802025	25	-0.33583216532788535	
PA3657	PA3657	0.737103409722655	4096.0	0.337500000000002	0.831594897195525	3203.0	0.1538000000000003	0.09591272074130769	25	1.9152829633044266	map
PA4891	PA4891	0.6645343100805121	4094.5	0.337500000000001	0.9075262703021421	704.0	0.11188000000000001	0.1638735716947668	25	1.3767930830252726	ureE
PA0534	PA0534	0.707606120869277	4094.5	0.337500000000001	0.889451430519904	3052.0	0.20305999999999982	0.24041978565278968	25	0.559188586059873	pauB1
PA1963	PA1963	0.7022830501617738	4093.0	0.3375	0.8955096488328241	2753.0	0.15613999999999975	0.1588563633181456	25	1.141660278580003	
PA2781	PA2781	0.707888274627769	4092.0	0.33749999999999897	0.6740393429707049	5027.5	0.3291000000000004	0.12614657479826133	25	0.06658920397507576	
PA4241	PA4241	0.696158244318234	4090.5	0.337000000000002	0.674831483172435	5010.5	0.4302999999999997	0.29297479271546023	25	-0.31845743156003004	rpsM
PA1206	PA1206	0.664728367377816	4090.5	0.337000000000002	0.876173524850433	3931.0	0.1624199999999999	0.10274023473466107	25	1.699236919702158	
PA2180	PA2180	0.664728367377816	4088.5	0.337	0.757406965505073	3980.5	0.18773999999999993	0.13964546776271203	25	1.0688495831001492	
PA5282	PA5282	0.6645343100805121	4088.5	0.337	0.9594367802159101	870.0	0.06923999999999983	0.06493251625084849	25	4.123665852799927	
PA2382	PA2382	0.674132494259122	4087.0	0.336500000000001	0.957792160876586	939.5	0.11667999999999976	0.13521039777571367	25	1.6257625420541812	lldA
PA4681	PA4681	0.6742449969009631	4085.5	0.33649999999999897	0.950282481885379	3298.5	0.1365999999999996	0.10016704797487044	25	1.995666279894258	
PA1244	PA1244	0.669831995582308	4085.5	0.33649999999999897	0.8627642400038549	4281.0	0.22406000000000012	0.1473430888550028	25	0.7631168918322913	
PA3499	PA3499	0.812274256264295	4084.0	0.336499999999996	0.9108685636257371	1956.0	0.10581999999999966	0.0792788958887128	25	2.9097277076589436	
PA1112	PA1112	0.78610339696576	4083.0	0.336	0.601155900086611	4978.0	0.3177799999999996	0.17332935171708994	25	0.10511779926194662	
PA0012	PA0012	0.664728367377816	4080.5	0.33599999999999897	0.87469095374551	1748.5	0.1051799999999995	0.07541315093094364	25	3.0607393690705615	
PA5027	PA5027	0.803591746112268	4080.5	0.33599999999999897	0.6740393429707049	5466.0	0.6550400000000002	0.3990115892218334	25	-0.7995757732806819	
PA1919	PA1919	0.6755738986431421	4080.5	0.33599999999999897	0.8930042060898009	1937.5	0.10897999999999994	0.0880084607675119	25	2.579524718648447	nrdG
PA3761	PA3761	0.6593236093517739	4080.5	0.33599999999999897	0.934658588396315	888.0	0.07080000000000028	0.05841161414193859	25	4.5401929718218375	nagE
PA3709	PA3709	0.7250518321532929	4078.0	0.33550000000000296	0.805815605361025	3228.5	0.17518000000000028	0.12046393651213641	25	1.3308547324771416	
PA3552	PA3552	0.8069707467146251	4077.0	0.335500000000001	0.830020640717883	4745.5	0.31468000000000024	0.2643311480573822	25	0.07876483779157605	arnB
PA5022	PA5022	0.7448086694089828	4076.0	0.33549999999999897	0.822706066994227	4080.5	0.2210200000000005	0.15282264230146017	25	0.7491036555576206	
PA2993	PA2993	0.7539159613713171	4075.0	0.33549999999999797	0.8213902470248701	3579.5	0.2020999999999998	0.11882129438783251	25	1.1226943847672688	
PA3402	PA3402	0.659397064085272	4074.0	0.335000000000002	0.84392689895701	3521.0	0.1864999999999997	0.11831939471898359	25	1.255077414423051	
PA5409	PA5409	0.7239038358921049	4072.0	0.335000000000001	0.659623373354817	4834.0	0.2927799999999999	0.16276005345292732	25	0.25940025887378937	
PA1684	PA1684	0.6637133920322751	4072.0	0.335000000000001	0.881562439628401	2591.5	0.12968000000000024	0.09789129600395184	25	2.0974285598559455	
PA1292	PA1292	0.753424477830472	4072.0	0.335000000000001	0.90647701843513	2959.5	0.12756000000000045	0.05869968057834685	25	3.5339204226695755	
PA0260	PA0260	0.812274256264295	4070.0	0.335	0.829832341063327	3667.5	0.23023999999999986	0.17733396694749015	25	0.5907497689431396	tle3
PA2751	PA2751	0.664728367377816	4069.0	0.33499999999999897	0.6740393429707049	4551.0	0.26066	0.13705798043164044	25	0.5423981862703505	
PA3617	PA3617	0.664728367377816	4067.5	0.33449999999999797	0.930358791155408	2624.0	0.13531999999999975	0.09622390122348279	25	2.069963880776325	recA
PA0298	PA0298	0.6870462624739921	4067.5	0.33449999999999797	0.879395300472466	3186.5	0.18609999999999963	0.14547844914854788	25	1.0200823618106298	spuB
PA4248	PA4248	0.666065021504756	4064.0	0.334000000000001	0.6740393429707049	4920.5	0.40484000000000014	0.2805899187426381	25	-0.2524680869414086	rplF
PA4250	PA4250	0.688628086785765	4064.0	0.334000000000001	0.7442197396773559	4517.5	0.28889999999999977	0.20542861696138323	25	0.2195409805464407	rpsN
PA4630	PA4630	0.8085016784896891	4064.0	0.334000000000001	0.90647701843513	2124.5	0.1257999999999999	0.1245436670409217	25	1.6717028247738377	
PA3083	PA3083	0.754793936027939	4064.0	0.334000000000001	0.915143664567501	2886.0	0.19333999999999973	0.16221627281708403	25	0.8671139926794538	pepN
PA4481	PA4481	0.670071635533095	4064.0	0.334000000000001	0.6740393429707049	5277.0	0.4397800000000003	0.20063368776620427	25	-0.5272295055617144	mreB
PA2269	PA2269	0.7543490424210709	4061.0	0.33399999999999996	0.9105939126067379	1211.0	0.08430000000000043	0.06429651364317236	25	3.8835698213088907	
PA5056	PA5056	0.805513106393376	4060.0	0.33350000000000296	0.6919134733262909	4407.0	0.27091999999999994	0.12973993859512434	25	0.48234954230473787	phaC1
PA4340	PA4340	0.7239038358921049	4058.5	0.3335	0.978243461545098	83.0	0.09986000000000005	0.11567884061774936	25	2.01972978595146	
PA1361	PA1361	0.657907970861921	4058.5	0.3335	0.81647192935561	3865.0	0.2038800000000004	0.10176876157904897	25	1.273671782861553	norM
PA1115	PA1115	0.80455236027993	4057.0	0.33299999999999796	0.976375413962505	1045.0	0.10607999999999988	0.11675996388602863	25	1.9434743935129897	
PA5486	PA5486	0.695071604219338	4056.0	0.3329999999999961	0.9103162690376719	3095.0	0.15743999999999989	0.11151553703408332	25	1.5743097748463382	
PA4266	PA4266	0.6645343100805121	4055.0	0.332500000000005	0.6829864231267572	4860.0	0.3427400000000002	0.22160222058153323	25	-0.04620892323697467	fusA1
PA5066	PA5066	0.664728367377816	4054.0	0.33250000000000296	0.9368450931774409	956.5	0.08943999999999953	0.09079146435651284	25	2.6771239094192203	hisI
PA0199	PA0199	0.6829792914763979	4053.0	0.332500000000001	0.8627532714443169	2987.0	0.17679999999999998	0.14743847586931536	25	1.0560337054623952	exbD1
PA1164	PA1164	0.6612879019228061	4051.5	0.3325	0.7442197396773559	4255.5	0.23634000000000047	0.12196684317195924	25	0.7884109935060383	
PA3725	PA3725	0.754066586112403	4051.5	0.3325	0.710985785166731	4314.0	0.21613999999999972	0.09743015874632137	25	1.1942913929039827	recJ
PA3834	PA3834	0.6593236093517739	4050.0	0.33249999999999796	0.7188057792980509	5197.0	0.41130000000000033	0.24216592108166898	25	-0.3253967348007961	valS
PA3889	PA3889	0.753424477830472	4048.5	0.33200000000000296	0.808717820144202	4687.0	0.25291999999999987	0.1780669162609005	25	0.4441027095911319	opuCC
PA5560	PA5560	0.6593236093517739	4048.5	0.33200000000000296	0.7377250842643559	4841.5	0.2900200000000004	0.14377880001353918	25	0.29197628576709117	atpB
PA3861	PA3861	0.705457743489057	4046.5	0.33199999999999896	0.696645525747042	4945.5	0.3541600000000002	0.23944304820422987	25	-0.09254810346842957	rhl
PA4497	PA4497	0.664728367377816	4046.5	0.33199999999999896	0.7864837239580209	4868.5	0.31122000000000005	0.16141342364665143	25	0.12873774392821385	dppA2
PA3039	PA3039	0.7640450867728259	4045.0	0.33199999999999796	0.9847385079212719	25.5	0.04402000000000004	0.04563726547460969	25	6.310194026857628	
PA0252	PA0252	0.6755738986431421	4044.0	0.33150000000000296	0.90994549946561	2721.5	0.14450000000000013	0.12474273525941285	25	1.4990852943149022	
PA2329	PA2329	0.664728367377816	4043.0	0.331500000000001	0.779328060430115	4031.0	0.27097999999999994	0.19548462642025502	25	0.3095895626589812	
PA0964	PA0964	0.681233904834493	4042.0	0.3315	0.674831483172435	4878.0	0.35263999999999973	0.20559752957335467	25	-0.10282224715378802	pmpR
PA2730	PA2730	0.664728367377816	4041.0	0.331499999999997	0.824628662307234	3022.0	0.18642000000000014	0.15157847802376187	25	0.957127963623264	
PA3449	PA3449	0.764125539628639	4038.5	0.331	0.9294095168543329	2303.0	0.14676000000000014	0.11065732766819658	25	1.6649597806341323	
PA0802	PA0802	0.827208474540126	4038.5	0.331	0.92347201037686	3583.0	0.18699999999999975	0.15709836356032925	25	0.9166231699460133	
PA3032	PA3032	0.7497223014734801	4038.5	0.331	0.761843866618765	4086.0	0.21549999999999947	0.13078648311911487	25	0.8831187844909628	snr1
PA2585	PA2585	0.707386388987855	4038.5	0.331	0.7999768955916681	2933.0	0.18536000000000016	0.14472722330877033	25	1.0063068762763598	uvrC
PA5194	PA5194	0.664728367377816	4036.0	0.33050000000000107	0.81210073372301	3797.0	0.2184599999999993	0.13662310687922977	25	0.8200662578918028	
PA3496	PA3496	0.6957329787249761	4034.5	0.33	0.8719714825358441	3314.0	0.19690000000000013	0.17374592321356302	25	0.7660611399577851	
PA0205	PA0205	0.8969698532052609	4034.5	0.33	0.904274590005591	1757.0	0.11232000000000004	0.08875303750670528	25	2.452648451424035	
PA1273	PA1273	0.7179852624660401	4033.0	0.329999999999997	0.573251549519052	5313.0	0.4971200000000001	0.20577497215809984	25	-0.8121493019646842	cobB
PA1565	PA1565	0.7757331815590001	4031.5	0.32949999999999896	0.861729574424368	3359.5	0.15247999999999998	0.10213853745444647	25	1.7331362325307376	pauB2
PA0386	PA0386	0.77178056538212	4031.5	0.32949999999999896	0.6740393429707049	5338.0	0.4633	0.18482829869908976	25	-0.7239151198260744	
PA4256	PA4256	0.7065053228957979	4030.0	0.329000000000002	0.7409450749054921	4672.0	0.2820799999999996	0.1890100129622766	25	0.24824081679401236	rplP
PA0930	PA0930	0.786395117171557	4029.0	0.32900000000000107	0.9603172710105309	1832.5	0.09363999999999965	0.07941498599131006	25	2.963672373193588	
PA3850	PA3850	0.67918349753574	4028.0	0.32899999999999896	0.9071391562449741	1124.5	0.09658000000000012	0.08620973456248049	25	2.6959832457383626	
PA2811	PA2811	0.664728367377816	4027.0	0.32899999999999796	0.9081493849762142	1937.5	0.12688000000000005	0.13757568220195457	25	1.4691549899298	
PA3556	PA3556	0.669831995582308	4026.0	0.32850000000000107	0.8919567085291641	3457.0	0.21350000000000013	0.19658172600727655	25	0.5849984245012895	arnT
PA4946	PA4946	0.664728367377816	4024.5	0.3285	0.7442197396773559	3880.5	0.23221999999999965	0.18270628068022185	25	0.5269660114668558	mutL
PA4669	PA4669	0.7313903149790141	4024.5	0.3285	0.6943948642569029	4277.0	0.2361799999999997	0.10355673565732004	25	0.8914919866294043	ipk
PA4890	PA4890	0.728780779282981	4023.0	0.328499999999998	0.6851435917852509	4147.0	0.2394	0.11472176486322627	25	0.7766616919311251	desT
PA3815	PA3815	0.707606120869277	4022.0	0.32800000000000296	0.6740393429707049	4775.0	0.3438399999999998	0.20464754864563264	25	-0.07740136691021583	iscR
PA5510	PA5510	0.664728367377816	4021.0	0.32800000000000107	0.928801084500292	469.0	0.12786000000000017	0.1462280268393627	25	1.3686842688499288	
PA1948	PA1948	0.6687880527515079	4020.0	0.32799999999999996	0.843945745709746	2556.5	0.14349999999999982	0.13667098570411165	25	1.3499573376856795	rbsC
PA1876	PA1876	0.743945825854869	4018.0	0.32799999999999896	0.873344575538063	2974.0	0.1560800000000001	0.10636549409152056	25	1.6163136501022872	
PA2032	PA2032	0.756703355250764	4018.0	0.32799999999999896	0.923062213842514	2434.0	0.12493999999999975	0.06719937995745681	25	3.021754071667838	
PA3813	PA3813	0.7239038358921049	4018.0	0.32799999999999896	0.8845754315083991	3818.5	0.21026000000000022	0.1705012903176983	25	0.6905519587600278	iscU
PA2667	PA2667	0.6742449969009631	4016.0	0.327999999999998	0.7987986314152441	3376.0	0.21278000000000016	0.19188348678299547	25	0.6004685548074402	mvaU
PA5348	PA5348	0.669566314119685	4015.0	0.32750000000000395	0.856715051847703	3131.0	0.24165999999999993	0.2720951013279483	25	0.31547793246209005	
PA1151	PA1151	0.8171020191552609	4014.0	0.32750000000000296	0.886959325691083	4226.5	0.24403999999999987	0.17993545833622318	25	0.4638329808461192	imm2
PA4879	PA4879	0.681233904834493	4012.5	0.32750000000000107	0.862531437140162	2926.0	0.12623999999999977	0.07730177876349288	25	2.603562339952905	
PA1939	PA1939	0.763865572632328	4012.5	0.32750000000000107	0.7811269428487241	4324.5	0.25779999999999953	0.18342033920297257	25	0.38000147804149276	
PA1771	PA1771	0.7448086694089828	4011.0	0.327499999999998	0.6740393429707049	5135.5	0.3694400000000001	0.1852450134281623	25	-0.22640285546075628	estX
PA2027	PA2027	0.7448086694089828	4010.0	0.32700000000000107	0.9222894381339921	1832.5	0.12901999999999997	0.12086316987955137	25	1.6380506997897049	
PA1481	PA1481	0.774434236467239	4009.0	0.327	0.9561576500754749	528.0	0.08592000000000005	0.08042189274901	25	2.9976911977487335	ccmG
PA1509	PA1509	0.7363237890647251	4008.0	0.3265	0.754111476622217	3674.0	0.21697999999999998	0.14084503008626148	25	0.7775922226927268	tplEi
PA4963	PA4963	0.7239038358921049	4007.0	0.32600000000000107	0.865541603392338	3508.0	0.16425999999999966	0.09382109748523165	25	1.7239192925179845	
PA5029	PA5029	0.716167406718183	4006.0	0.32550000000000295	0.9155627980264179	1045.0	0.10951999999999966	0.10059142607598301	25	2.147101481957916	
PA5222	PA5222	0.681233904834493	4005.0	0.325499999999998	0.7911489932971629	3275.0	0.15171999999999977	0.08087800483856313	25	2.1486682361523695	
PA0482	PA0482	0.695071604219338	4004.0	0.32499999999999896	0.884031835660374	2273.0	0.20172000000000004	0.16911134645552345	25	0.7289871589569642	glcB
PA1302	PA1302	0.766877005711582	4003.0	0.324500000000002	0.955306915773845	1781.0	0.10621999999999993	0.08530241301784314	25	2.558895959418444	
PA3880	PA3880	0.664728367377816	4001.0	0.3245	0.719859311371433	5297.0	0.49577999999999944	0.3253804529572524	25	-0.5263991688600352	
PA2707	PA2707	0.6706984839387801	4001.0	0.3245	0.8947454659962991	2459.0	0.15739999999999996	0.16761588031369007	25	0.9969222467899548	
PA0840	PA0840	0.6689995243013511	4001.0	0.3245	0.892036174484657	1887.0	0.09733999999999975	0.06798816073405738	25	3.3411699558774615	
PA0340	PA0340	0.7715660879346999	3999.0	0.32400000000000106	0.745838305263176	4043.0	0.21907999999999997	0.10609799715357522	25	0.9888970839678624	
PA2649	PA2649	0.753368768686369	3998.0	0.324	0.8585185589418459	4635.5	0.2565399999999999	0.16572259200241796	25	0.407065803068153	nuoN
PA1996	PA1996	0.729742285511072	3997.0	0.323500000000003	0.8784254354149901	2329.0	0.12050000000000008	0.09510936687133718	25	2.1343849368129946	ppiC1
PA5051	PA5051	0.696158244318234	3996.0	0.32350000000000106	0.8976889974606469	3548.0	0.21580000000000019	0.1567691375877281	25	0.686997464279166	argS
PA2069	PA2069	0.812274256264295	3995.0	0.323499999999998	0.581902195812177	5130.5	0.47657999999999995	0.2973281954899892	25	-0.5148519458362503	
PA3033	PA3033	0.6986586274935649	3993.0	0.32299999999999995	0.89598211527028	2122.5	0.10158000000000005	0.058597973514448655	25	3.778628964795238	
PA0097	PA0097	0.681233904834493	3993.0	0.32299999999999995	0.8531447156511159	2072.5	0.10207999999999981	0.08257643933552343	25	2.6753393798243237	
PA1673	PA1673	0.7513875716993772	3993.0	0.32299999999999995	0.6329305320152969	5463.0	0.6883999999999999	0.42833964813762804	25	-0.853061353504672	
PA1203	PA1203	0.806043468556422	3991.0	0.32299999999999895	0.713128028900348	3342.5	0.18747999999999987	0.11619250190954657	25	1.1663403212153791	
PA0333	PA0333	0.80455236027993	3990.0	0.322999999999997	0.9467619639553531	373.5	0.07484000000000013	0.0680143551024338	25	3.648641520253374	
PA4273	PA4273	0.6752595649547471	3989.0	0.322500000000002	0.6740393429707049	5026.0	0.37504000000000054	0.23337563247548615	25	-0.22513061643450435	rplA
PA3240	PA3240	0.712133061566703	3988.0	0.32249999999999895	0.964186117388649	932.5	0.07392000000000015	0.06902455480962268	25	3.601327102878241	
PA3621	PA3621	0.707606120869277	3986.5	0.32200000000000106	0.860810705231097	3764.0	0.2005800000000001	0.15926541526646654	25	0.7623751823134577	fdxA
PA4029	PA4029	0.753424477830472	3986.5	0.32200000000000106	0.789719244233335	2598.0	0.1638399999999998	0.15306478203688814	25	1.033287983658352	
PA5358	PA5358	0.763865572632328	3984.5	0.322	0.695812755855504	4259.5	0.22052000000000038	0.09157561538604739	25	1.1081552613345724	ubiA
PA1401	PA1401	0.665491815255531	3984.5	0.322	0.909946365136567	876.5	0.09594000000000032	0.11824254028619854	25	1.9118330801489536	
PA3670	PA3670	0.744467505610571	3983.0	0.32150000000000106	0.962037943467963	1190.0	0.07996000000000002	0.06791200188479232	25	3.556661463311827	
PA2580	PA2580	0.685871735110377	3982.0	0.3215	0.950871313955485	420.0	0.05635999999999991	0.04014622232124266	25	6.604357388309135	
PA1976	PA1976	0.7278896033492092	3981.0	0.32149999999999895	0.9317434513317799	373.5	0.09126000000000037	0.08123770676231562	25	2.834151888034361	ercS'
PA0366	PA0366	0.669831995582308	3980.0	0.321000000000002	0.6740393429707049	4490.0	0.29454000000000014	0.16397769919514488	25	0.16136340569404276	
PA5121	PA5121	0.764642016498573	3979.0	0.32100000000000106	0.9132901440894692	2067.0	0.14397999999999994	0.10861998741790875	25	1.6297184727054654	
PA0110	PA0110	0.753424477830472	3978.0	0.32050000000000395	0.9063215909964591	3681.5	0.20746000000000006	0.1478929736893089	25	0.7643365143057874	
PA2437	PA2437	0.7640450867728259	3976.5	0.32049999999999895	0.956655721360873	139.0	0.05807999999999976	0.04797214469529879	25	5.470257827053457	
PA5342	PA5342	0.7148759086846429	3976.5	0.32049999999999895	0.9218608916842951	1857.5	0.10067999999999926	0.06426862246332446	25	3.4203315953355338	
PA1359	PA1359	0.674302549100656	3975.0	0.320499999999997	0.9315369411306079	1204.5	0.08222000000000015	0.05796228658935623	25	4.110948929398393	
PA4848	PA4848	0.7097379390955328	3973.5	0.320000000000002	0.8297638358181291	4245.0	0.27418000000000026	0.19492770454709626	25	0.2350615070672585	accC
PA4964	PA4964	0.806793629138826	3973.5	0.320000000000002	0.845906218248538	3384.5	0.18897999999999976	0.1433353788613731	25	0.9140799783054142	parC
PA0661	PA0661	0.722560163699036	3972.0	0.32	0.9383325899623679	1842.5	0.11363999999999948	0.08857124251132488	25	2.3298758620622824	
PA0839	PA0839	0.760329625964515	3970.0	0.31999999999999895	0.9412481798591991	2066.0	0.10632000000000012	0.08057875030056029	25	2.651815760395493	
PA0485	PA0485	0.803591746112268	3970.0	0.31999999999999895	0.646353920513454	4699.0	0.2964799999999997	0.12383199976850345	25	0.18993475066193313	
PA2977	PA2977	0.6946135674366011	3970.0	0.31999999999999895	0.674831483172435	4180.0	0.22608000000000017	0.13759539720983846	25	0.6825809722164401	murB
PA5449	PA5449	0.682631579032671	3967.5	0.31950000000000106	0.9127210204586491	2128.5	0.11768000000000059	0.10163721021358274	25	1.9856900792130299	wbpX
PA5403	PA5403	0.681233904834493	3967.5	0.31950000000000106	0.777698830908245	3150.0	0.18461999999999967	0.1632668623246412	25	0.8261321255246816	
PA3396	PA3396	0.679595487776572	3965.0	0.3195	0.796049614167182	4052.0	0.21850000000000017	0.13621306838919703	25	0.7414853889893731	nosL
PA1229	PA1229	0.68748209183864	3965.0	0.3195	0.917774686013104	1473.0	0.10375999999999985	0.07738770358827479	25	2.7877813915735246	
PA4576	PA4576	0.811863963515293	3965.0	0.3195	0.963298381698713	2566.0	0.11142000000000038	0.07006346527732304	25	2.9698787974072336	
PA5352	PA5352	0.8520160207230391	3963.0	0.31949999999999895	0.7744761030763079	5187.0	0.39584	0.20410984175193533	25	-0.3740143020285166	
PA3647	PA3647	0.6755738986431421	3962.0	0.319499999999998	0.75842597447888	3339.0	0.18632000000000012	0.13114002376594763	25	1.0155557104190487	
PA4788	PA4788	0.870435320645713	3961.0	0.31850000000000106	0.89367253695385	3277.0	0.15927999999999978	0.09661339192886251	25	1.6480116971489491	
PA4335	PA4335	0.70222077913624	3960.0	0.3185	0.954760196012977	1075.5	0.07695999999999989	0.06706836064792375	25	3.601400088902837	
PA2223	PA2223	0.785704087470359	3959.0	0.31849999999999895	0.8553403326510319	4816.5	0.29501999999999995	0.2349372469405393	25	0.09994158144681757	
PA0560	PA0560	0.7448086694089828	3957.0	0.31800000000000106	0.9433918647760371	328.0	0.0541400000000003	0.03494862896690882	25	7.549938518327489	
PA5019	PA5019	0.753424477830472	3957.0	0.31800000000000106	0.828173899427508	3711.0	0.1896799999999999	0.08961246193099098	25	1.4319436966123995	
PA0831	PA0831	0.674302549100656	3957.0	0.31800000000000106	0.876173524850433	1788.5	0.11004000000000058	0.07440190969771314	25	2.795089546019979	oruR
PA2263	PA2263	0.7239038358921049	3955.0	0.31749999999999895	0.8553457707856781	2200.5	0.13924000000000006	0.13507375454419945	25	1.3197234399941689	
PA4222	PA4222	0.692489620878843	3954.0	0.317499999999998	0.9007380046916129	3011.0	0.19146000000000002	0.17993806341812926	25	0.7004632461065995	
PA2653	PA2653	0.7463012620860021	3953.0	0.317000000000003	0.7326221204893969	5164.5	0.4022599999999998	0.20475707761475173	25	-0.41639586281072327	
PA3464	PA3464	0.764642016498573	3952.0	0.317000000000002	0.918493633974923	1081.0	0.07847999999999997	0.04878620023462935	25	4.889087464341937	
PA4888	PA4888	0.8085016784896891	3951.0	0.317	0.6740393429707049	4831.0	0.31870000000000015	0.17510847828322496	25	-0.009708267793010697	desB
PA1312	PA1312	0.69705963946003	3950.0	0.31699999999999895	0.981682018744241	194.5	0.05780000000000017	0.04779077665547392	25	5.423640671684088	
PA3356	PA3356	0.782377688867984	3949.0	0.316999999999998	0.7377250842643559	4159.0	0.2665799999999998	0.1628889371115585	25	0.30953606115967724	pauA5
PA3656	PA3656	0.678566529039845	3948.0	0.316999999999997	0.6740393429707049	5166.5	0.41985999999999984	0.2776938332048443	25	-0.3704079374500437	rpsB
