	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA2417	PA2417	0.191734349233971	4176.5	0.321000000000002	0.33474565809979	3721.5	0.10762000000000023	0.21184405034521692	25	1.007250379004187	
PA3459	PA3459	0.19816559618409	4175.0	0.3205	0.0959708568890164	4588.5	0.21447999999999978	0.24037325489052785	25	0.4410640445347568	
PA2995	PA2995	0.177964972131197	4174.0	0.31999999999999895	0.300045167074963	2893.0	-0.04239999999999999	0.27100365157441425	25	1.3372513539747946	nqrE
PA3538	PA3538	0.229935979079887	4173.0	0.31899999999999895	0.289312622610921	2845.5	-0.020180000000000097	0.25405244209283534	25	1.3350786837784325	
PA2822	PA2822	0.23344567652297998	4172.0	0.31849999999999895	0.45401555188977505	3822.5	0.048519999999999675	0.22862744804594215	25	1.1808730854824896	
PA0971	PA0971	0.198657005302534	4170.5	0.318	0.163304474353505	4196.5	0.1328	0.3020741492856792	25	0.6130945015915666	tolA
PA4925	PA4925	0.363673510834448	4170.5	0.318	0.0519194920479186	5234.0	0.6118999999999998	0.426810189077065	25	-0.6885964944640369	
PA3804	PA3804	0.18183905764202396	4169.0	0.31749999999999895	0.173736463975076	3710.0	0.0636799999999998	0.380255420737167	25	0.6674987026034793	
PA2562	PA2562	0.21619327835695	4168.0	0.317000000000002	0.144290845154176	4667.5	0.28557999999999967	0.38591138555373056	25	0.0814176548715164	
PA2891	PA2891	0.216763100742258	4167.0	0.31649999999999895	0.297270156711258	3445.0	0.03907999999999974	0.17360603628138413	25	1.597985910756878	atuF
PA1738	PA1738	0.232975442811318	4166.0	0.316	0.20503864216093104	3925.0	0.14378000000000055	0.28274642939095285	25	0.6090969932705013	
PA2259	PA2259	0.26653709655357505	4164.5	0.31599999999999895	0.0528250878999672	4858.0	0.4118599999999998	0.41038870090846014	25	-0.23358342904616916	ptxS
PA4696	PA4696	0.323979045755181	4164.5	0.31599999999999895	0.270488690587029	1994.5	-0.09016000000000034	0.3347026889644001	25	1.2134948818507987	ilvI
PA1408	PA1408	0.27266987914244195	4163.0	0.3155	0.259480918383297	4072.5	0.1377399999999999	0.143163376950951	25	1.241658333198596	
PA2084	PA2084	0.197317634767767	4162.0	0.315499999999998	0.0731321376437196	4512.5	0.39019999999999994	0.5761742358002485	25	-0.12964828233989165	
PA0744	PA0744	0.20189995805409	4161.0	0.314000000000002	0.192281643370507	4097.0	0.03517999999999978	0.4894936559003263	25	0.5696090166626742	
PA5242	PA5242	0.279130984993109	4160.0	0.314	0.302423965610468	3508.5	-0.037680000000000165	0.33965092006352604	25	1.0354160086898168	ppk
PA3357	PA3357	0.31361984661256	4159.0	0.313499999999998	0.236905820779565	1665.0	-0.19308000000000003	0.24542635860884998	25	2.0640814738540922	dsdA
PA0646	PA0646	0.320094455271587	4158.0	0.31300000000000106	0.35729769431450004	4650.0	0.37134000000000017	0.5265248039424797	25	-0.11080199748077296	
PA1322	PA1322	0.250230365849249	4156.0	0.3125	0.23009406211868	1708.5	-0.13472000000000006	0.19978999808131861	25	2.2384503943884737	
PA5338	PA5338	0.200181252185415	4156.0	0.3125	0.21935847125583	2839.0	0.02259999999999992	0.3161212517900897	25	0.9170531824684125	spoT
PA2787	PA2787	0.278022414900575	4156.0	0.3125	0.0987091763872075	4414.0	0.21268000000000023	0.18142043021666548	25	0.5502136660175894	cpg2
PA1097	PA1097	0.23197378980318104	4153.5	0.31150000000000105	0.16840200585581303	3779.0	0.0002199999999997049	0.3447524800490932	25	0.9029086606010047	fleQ
PA0007	PA0007	0.21596766448333302	4153.5	0.31150000000000105	0.0918209331497413	4686.0	0.2331999999999999	0.272212769110243	25	0.2876426416583366	
PA2744	PA2744	0.24418067044173003	4152.0	0.311000000000002	0.169372577260365	2603.0	0.05268000000000002	0.2795600293318054	25	0.924023368495952	thrS
PA4298	PA4298	0.30214764614594797	4151.0	0.31100000000000105	0.0597647971830983	5057.0	0.34582	0.3977370854806807	25	-0.08754526864880513	
PA1907	PA1907	0.20257483497956	4150.0	0.31049999999999894	0.5315812720018139	3700.5	0.056079999999999915	0.18592665892765342	25	1.3683890275197024	
PA1369	PA1369	0.19875005650403899	4149.0	0.3095	0.270129080089763	3617.0	0.08441999999999973	0.15919967022578901	25	1.4138220241334345	
PA2107	PA2107	0.310928822294812	4148.0	0.309	0.2526536733251	3721.5	0.05432000000000012	0.23142087740737602	25	1.1005057229632755	
PA2199	PA2199	0.25055703269319396	4147.0	0.30849999999999894	0.0918233025178662	4833.0	0.3638799999999999	0.29492330500205194	25	-0.18777763255981306	
PA3011	PA3011	0.19045542809221103	4146.0	0.308000000000003	0.25526570400583104	2262.5	-0.13381999999999988	0.3836819396757337	25	1.1515267056182112	topA
PA1124	PA1124	0.26031933611866	4145.0	0.308000000000002	0.0614181762499481	4696.0	0.2982	0.21395944903960945	25	0.0458030717689301	dgt
PA2227	PA2227	0.20398629952525602	4144.0	0.30799999999999894	0.2715401717998	4167.5	0.1708800000000001	0.20181753722938264	25	0.6794255934465716	vqsM
PA2345	PA2345	0.251969380125055	4142.5	0.3075	0.0546252216452039	4920.0	0.38568000000000013	0.20633230075132034	25	-0.37890335015565835	
PA4398	PA4398	0.213077928905784	4142.5	0.3075	0.366898884731673	2552.0	-0.058940000000000214	0.2239233648669413	25	1.6364527221969198	
PA1009	PA1009	0.28667070564783803	4141.0	0.307	0.334623410238218	3757.0	0.11994000000000032	0.284788127385957	25	0.656839179768502	
PA2337	PA2337	0.20966951569710798	4140.0	0.30699999999999894	0.204223515890542	4229.0	0.15038000000000024	0.16218638198073224	25	0.9656791038017309	mtlR
PA1796	PA1796	0.253609859694097	4139.0	0.306500000000002	0.233763867191016	4019.0	0.10788000000000027	0.3204705940748179	25	0.6197760533174891	folD
PA4603	PA4603	0.19640872752345498	4138.0	0.306000000000002	0.32116353911471	3706.5	0.1074	0.09201924617527946	25	2.158244152768934	
PA0401	PA0401	0.31382886844594	4137.0	0.30600000000000105	0.246601574083421	2079.5	-0.1927599999999998	0.33723767953774053	25	1.4789569204830928	
PA3099	PA3099	0.21270563034652804	4136.0	0.30500000000000105	0.174333041200294	4406.0	0.1975399999999998	0.2293164625577504	25	0.46861005442615716	xcpV
PA1551	PA1551	0.40160631049004597	4135.0	0.305	0.38583566447802203	3474.0	0.12836000000000006	0.39917747514942115	25	0.4425099385527192	
PA3921	PA3921	0.23091585034327203	4133.5	0.3045	0.0708599054080214	4590.0	0.20616000000000054	0.2633545503056031	25	0.37341295180160466	
PA5030	PA5030	0.21596766448333302	4133.5	0.3045	0.226100094496078	3759.5	0.15581999999999968	0.47936161715348047	25	0.31016250504761717	
PA1755	PA1755	0.24352569669305998	4132.0	0.30399999999999894	0.18207468426155302	4159.0	0.1407399999999998	0.22332642029101712	25	0.731037553851688	
PA1568	PA1568	0.22400727094631198	4130.5	0.30350000000000105	0.415015405603801	2898.5	-0.025179999999999807	0.18069955958256584	25	1.8189308305968466	
PA2565	PA2565	0.227056438783886	4130.5	0.30350000000000105	0.0120260387750214	5374.0	0.8157999999999995	0.6124011825048461	25	-0.8365431266879444	
PA4520	PA4520	0.295674898764982	4129.0	0.30349999999999894	0.23524520606351998	4577.0	0.21639999999999968	0.1756691966927235	25	0.49581828595910626	
PA2200	PA2200	0.197489201661693	4128.0	0.303000000000002	0.283672669757201	3288.0	0.027840000000000212	0.13590880214320186	25	2.0245929304128243	
PA3416	PA3416	0.22273249688898197	4127.0	0.30299999999999894	0.016286727726888	5380.0	0.7505599999999997	0.6188004410416444	25	-0.7232703312987466	
PA2480	PA2480	0.21794379169911898	4126.0	0.302500000000002	0.57643985932813	2808.5	0.0007400000000002061	0.21487026706053744	25	1.404382300669753	
PA0605	PA0605	0.294727037032602	4125.0	0.30200000000000105	0.27364738856244003	1896.0	-0.15610000000000007	0.24186579439846384	25	1.8940255737249907	agtC
PA0035	PA0035	0.21270563034652804	4124.0	0.30150000000000104	0.20923711515779503	3333.0	0.037800000000000084	0.2770418139318806	25	0.9518418763488166	trpA
PA4448	PA4448	0.24418067044173003	4123.0	0.301	0.33191333853184196	2524.0	-0.1150800000000001	0.2166558657564267	25	1.920464966629494	hisD
PA0712	PA0712	0.258109313894876	4121.0	0.3005	0.339889758796586	3929.0	0.11583999999999982	0.18790083377498204	25	0.9827524247238685	
PA0606	PA0606	0.21612917810795002	4121.0	0.3005	0.251328320733814	1801.0	-0.1638399999999997	0.2366286524634464	25	1.962315193726294	agtD
PA3699	PA3699	0.21270563034652804	4121.0	0.3005	0.239858817769951	3481.5	0.008680000000000038	0.20646271253344176	25	1.4134271337384103	
PA1835	PA1835	0.265306668465487	4118.5	0.30049999999999893	0.0751511172379485	3024.5	0.03238000000000012	0.4357179965298654	25	0.615352136325223	
PA2050	PA2050	0.216259857399411	4118.5	0.30049999999999893	0.39590040575742497	3466.0	0.18063999999999997	0.383359940743248	25	0.31265655917939056	
PA1197	PA1197	0.23043405054636298	4117.0	0.29950000000000104	0.0754008762737724	3365.5	0.08756000000000042	0.5361617899477733	25	0.3952911303519883	
PA1075	PA1075	0.24936937336275303	4116.0	0.2995	0.17295431260857	4250.0	0.1933600000000001	0.25483191028597674	25	0.4165098471415443	
PA4922	PA4922	0.20264240337988199	4115.0	0.29900000000000104	0.305566023814727	2968.0	-0.08351999999999968	0.4573826916999232	25	0.8363237327112547	azu
PA5206	PA5206	0.203400078834746	4114.0	0.29850000000000104	0.0802754032675932	3764.5	0.09850000000000003	0.2869091392177437	25	0.6970848002447744	argE
PA2147	PA2147	0.262483461206285	4112.5	0.29700000000000104	0.4628656654177511	3457.5	0.0827399999999999	0.24194206090164097	25	0.8855839253477564	katE
PA5024	PA5024	0.21581164820386	4112.5	0.29700000000000104	0.28978333775275106	3669.0	0.057239999999999576	0.3338827488805016	25	0.7180964000203941	
PA1430	PA1430	0.34912047657873996	4110.5	0.2965	0.0341079934095896	5232.0	0.6394999999999998	0.4360384635174592	25	-0.7866278521235684	lasR
PA5369	PA5369	0.299653818660722	4110.5	0.2965	0.149396789669475	3723.0	0.22873999999999953	0.6913840304056788	25	0.09800631345251261	pstS
PA0420	PA0420	0.24015519725301102	4109.0	0.29599999999999893	0.0475742953588587	602.5	-0.4574400000000004	0.4338892504622194	25	1.7364799869952174	bioA
PA4284	PA4284	0.232425084720364	4108.0	0.295999999999998	0.382991717566291	2772.0	-0.037420000000000064	0.17812815377325025	25	1.8717984380191122	recB
PA3075	PA3075	0.269299916535724	4107.0	0.2955	0.190666544580024	2157.0	-0.11063999999999989	0.22596296341067332	25	1.7973741973894468	
PA0618	PA0618	0.303257423006097	4106.0	0.29500000000000204	0.130783907840095	4419.5	0.17108000000000004	0.4329079164980312	25	0.286250251560289	
PA2125	PA2125	0.281910472224451	4104.0	0.294	0.340571869106773	3562.0	0.08319999999999991	0.14855098731860852	25	1.4190413931607293	
PA0479	PA0479	0.21613541414425796	4104.0	0.294	0.214781373248182	2559.0	-0.054579999999999664	0.28564830065426017	25	1.2203118282223218	
PA3762	PA3762	0.21911589525548897	4104.0	0.294	0.17378982786635197	4552.5	0.22260000000000033	0.30806384619642263	25	0.23177013752686434	
PA5146	PA5146	0.226610140792635	4102.0	0.2935	0.0886277781310641	1243.0	-0.2529999999999999	0.3400772277488354	25	1.6069879292347629	
PA4316	PA4316	0.235542790742218	4101.0	0.29300000000000104	0.15392210478074697	4064.0	0.16397999999999982	0.23773394092276087	25	0.5427075305242993	sbcB
PA4486	PA4486	0.236994819034531	4100.0	0.292999999999999	0.0542850032625488	4676.0	0.2602	0.17944706740429092	25	0.18278370593876134	
PA4132	PA4132	0.396347538237348	4099.0	0.29150000000000104	0.112178323263801	4678.0	0.2655199999999997	0.596147169329856	25	0.043579842925709274	
PA0973	PA0973	0.23961558458502602	4098.0	0.291499999999999	0.23969292340291198	3310.0	0.03444000000000025	0.2953988588896938	25	0.87021324647699	oprL
PA2538	PA2538	0.269667590439837	4097.0	0.29149999999999704	0.120001265022008	1549.5	-0.26548000000000005	0.32511759026543025	25	1.713164764617231	
PA4957	PA4957	0.237447519005617	4096.0	0.29100000000000004	0.143148735426384	1524.5	-0.14673999999999998	0.2189920622610176	25	1.9988852357500326	psd
PA0853	PA0853	0.25763141541299	4095.0	0.29000000000000203	0.10922976553323	4552.5	0.19157999999999983	0.22621955043718053	25	0.4350640773964967	
PA1423	PA1423	0.21512299883970898	4093.5	0.289999999999998	0.0707275935376764	4371.0	0.17495999999999998	0.274743665380417	25	0.4187175702148063	bdlA
PA2720	PA2720	0.232267328649655	4093.5	0.289999999999998	0.24384655561242602	2464.0	-0.08822000000000063	0.1454571156733145	25	2.600216553512938	
PA0609	PA0609	0.22273249688898197	4092.0	0.2895	0.10711414956495299	4346.0	0.10971999999999961	0.30817017349726294	25	0.5833789751933833	trpE
PA2455	PA2455	0.21616193480641	4091.0	0.28900000000000103	0.600188165373683	2693.0	-0.04067999999999969	0.1702937951502246	25	1.9359483985260513	
PA0930	PA0930	0.330043486721534	4090.0	0.289	0.180051673173693	4343.0	0.17333999999999997	0.221091738123944	25	0.523131262078916	
PA1442	PA1442	0.27240227424692803	4089.0	0.288999999999998	0.0598096678389084	4788.0	0.2917000000000003	0.25227423900720974	25	-0.010702638567567528	
PA3285	PA3285	0.26904008268679197	4088.0	0.28850000000000103	0.116766352441734	4289.5	0.17863999999999958	0.25428435198939536	25	0.432036022431231	
PA0765	PA0765	0.23138021487735	4087.0	0.28750000000000103	0.11600970776384698	1960.5	-0.07687999999999966	0.3503589908936257	25	1.040018979020955	mucC
PA0591	PA0591	0.240400203333202	4086.0	0.287000000000003	0.0562335035517551	4869.0	0.3524200000000001	0.319641683504097	25	-0.20466667326621882	
PA0851	PA0851	0.250230365849249	4085.0	0.287	0.112444284555572	4216.0	0.2470799999999999	0.2476429166494906	25	0.16119984589142167	
PA3674	PA3674	0.245329485157685	4084.0	0.286999999999999	0.143564002932471	3415.5	-0.011060000000000398	0.2701168466299967	25	1.1034483917557314	
PA2884	PA2884	0.23964757429090303	4082.5	0.286499999999998	0.241445801159032	3152.0	-0.011979999999999578	0.1923225632455363	25	1.5519759874400756	
PA3259	PA3259	0.279431980889121	4082.5	0.286499999999998	0.23596734137655198	4220.0	0.17960000000000015	0.14336470102504273	25	0.7456507720218012	
PA1659	PA1659	0.244559258837962	4081.0	0.28600000000000103	0.0729548134525505	1689.5	-0.1724800000000002	0.4110930166438411	25	1.1152707086659532	hsiF2
PA3167	PA3167	0.28054717089140196	4080.0	0.28600000000000003	0.210094200443943	3335.0	-0.0018400000000000705	0.3621347792374177	25	0.7948421872269011	serC
PA4447	PA4447	0.26653709655357505	4079.0	0.285	0.22541658649002203	2751.5	-0.10546000000000003	0.2675285000394038	25	1.459508052198139	hisC1
PA4200	PA4200	0.23153166016954396	4077.5	0.284999999999999	0.13441389308497098	1441.5	-0.24471999999999988	0.3216136424345209	25	1.6470694339648464	
PA1605	PA1605	0.28110676774444504	4077.5	0.284999999999999	0.296462194449991	3407.0	0.02910000000000017	0.22382196235698845	25	1.1433194370436577	
PA1626	PA1626	0.267571039141177	4076.0	0.28450000000000103	0.43305892163937204	3241.0	0.0050599999999997635	0.1939235416343258	25	1.4409802834919887	
PA1445	PA1445	0.286891068604907	4075.0	0.2845	0.169451481146154	4327.0	0.11357999999999951	0.23156198234310113	25	0.7381177094379484	fliO
PA4711	PA4711	0.252260073323261	4074.0	0.28350000000000297	0.34976928800122703	3686.0	0.07118000000000005	0.18432138372961518	25	1.1519010746547969	
PA1928	PA1928	0.3547130268339871	4073.0	0.283499999999999	0.221978671163758	4171.5	0.10140000000000005	0.2454266268493836	25	0.7419732827593816	rimJ
PA5408	PA5408	0.232267328649655	4072.0	0.28349999999999703	0.389081579680257	2484.0	-0.07769999999999996	0.167786508694829	25	2.1527356568158256	
PA0601	PA0601	0.227075469586903	4071.0	0.282500000000002	0.189064897330656	3848.0	0.06712000000000012	0.2919462450520647	25	0.7377385517035568	agtR
PA2954	PA2954	0.25302581677555197	4070.0	0.2825	0.5956695789754339	3394.5	0.01749999999999992	0.16328126295853218	25	1.6229663783731325	
PA3152	PA3152	0.315295073665784	4069.0	0.282499999999999	0.14123233642579	2192.5	0.23915999999999996	0.6208396820704465	25	0.0698086820988373	hisH2
PA1289	PA1289	0.227633227300906	4067.5	0.282000000000001	0.0517677997037244	4544.0	0.19065999999999972	0.4423021855398562	25	0.2065103971587104	
PA2832	PA2832	0.24352569669305998	4067.5	0.282000000000001	0.14959193490605702	4222.0	0.13905999999999985	0.1315874487429049	25	1.0862738153642362	tpm
PA5080	PA5080	0.242174610501769	4066.0	0.281999999999998	0.26035941535838397	3966.5	0.06240000000000021	0.16101682106744822	25	1.3638326638432992	
PA3212	PA3212	0.237538951857538	4065.0	0.281500000000001	0.4082078311451261	3712.0	0.030319999999999733	0.1791848951967397	25	1.401792264488662	
PA1283	PA1283	0.27714441323415695	4064.0	0.2815	0.32255415520086306	3435.0	0.03743999999999986	0.19707371294349033	25	1.2384198600347212	
PA0408	PA0408	0.237709564216463	4063.0	0.281499999999999	0.0572361977646368	2125.0	-0.06308000000000037	0.6497926380777183	25	0.5302922498773923	pilG
PA4528	PA4528	0.283643884398918	4062.0	0.281499999999998	0.19179896380739103	3713.0	0.12047999999999975	0.30876516426997835	25	0.5214966538751289	pilD
PA1971	PA1971	0.322069034141565	4060.5	0.281000000000001	0.17743551409515002	1149.5	-0.14857999999999993	0.4220460253337302	25	1.0178510736129154	braZ
PA2779	PA2779	0.23483863507155198	4060.5	0.281000000000001	0.033821041827129	2996.0	-0.0671400000000002	0.6932698416441704	25	0.5021709860829177	
PA0637	PA0637	0.33348566087409304	4058.5	0.281	0.0346271413086441	4697.0	0.46820000000000017	0.8063477847678382	25	-0.23215788960578387	
PA1729	PA1729	0.435303443136588	4058.5	0.281	0.15200174610779799	4266.0	0.2298599999999999	0.3644895265985019	25	0.14030581475755996	
PA3107	PA3107	0.28054717089140196	4057.0	0.280500000000002	0.10004747902890401	2208.5	-0.23151999999999975	0.4847602818232261	25	1.0562333986486052	metZ
PA2651	PA2651	0.286805877209305	4056.0	0.280000000000002	0.176770749466382	4226.0	0.17943999999999993	0.22821870541215541	25	0.4406299642196027	
PA5243	PA5243	0.281680049775736	4055.0	0.27999999999999897	0.34191829946844804	4045.0	0.12372000000000045	0.36020853566603145	25	0.4338597909986621	hemB
PA4021	PA4021	0.247283578509043	4054.0	0.279500000000001	0.11274740923921901	3651.5	0.04569999999999977	0.24146859699210005	25	0.9682418455748526	
PA0733	PA0733	0.26681560011976996	4053.0	0.279000000000002	0.0831580956901698	1331.5	-0.19783999999999938	0.35493414060451656	25	1.3434605056246696	
PA0125	PA0125	0.2980069945376311	4052.0	0.279000000000001	0.19596408041401003	2522.0	-0.0812599999999999	0.25670147707664903	25	1.403420050802552	
PA2072	PA2072	0.23402950289459898	4051.0	0.27849999999999897	0.12081102005929	4478.5	0.23789999999999992	0.1506207986965943	25	0.2695510869105294	
PA4435	PA4435	0.262483461206285	4050.0	0.27849999999999797	0.379633795970127	2707.0	-0.0015200000000005758	0.14601223407646402	25	1.9177845046419675	
PA5501	PA5501	0.25870672044827203	4049.0	0.278000000000001	0.132072163221857	2863.5	0.019219999999999862	0.23023158992631682	25	1.123998666224826	znuB
PA4652	PA4652	0.43351888286135903	4047.0	0.278	0.21914095565175698	2557.5	-0.06030000000000025	0.19440555761946032	25	1.7401765882753544	cupE5
PA2994	PA2994	0.28114512324013596	4047.0	0.278	0.28587269110909197	2542.0	-0.0732400000000005	0.26528228361501954	25	1.324023584287761	nqrF
PA2826	PA2826	0.295584215932895	4047.0	0.278	0.157558450191127	3056.0	-0.03850000000000018	0.4089872145515879	25	0.7738628219637861	
PA3925	PA3925	0.267444664734492	4045.0	0.277000000000001	0.0698595128576278	798.5	-0.3347399999999998	0.4021567148927556	25	1.5211482920610575	
PA0300	PA0300	0.261394073554089	4044.0	0.27699999999999897	0.354187835069859	3127.5	0.08584000000000012	0.3993977163596873	25	0.4786206634888344	spuD
PA5280	PA5280	0.27963146978349107	4043.0	0.276000000000001	0.416081039011904	2588.5	-0.08469999999999986	0.26267482273716286	25	1.3731807115786039	sss
PA3944	PA3944	0.26685575296889397	4042.0	0.27549999999999897	0.189758427966933	4194.5	0.15091999999999972	0.2504714171983167	25	0.4973821020917531	
PA2778	PA2778	0.43664440925859793	4041.0	0.27549999999999797	0.25993571472477106	3619.5	-0.0033399999999999953	0.337558967688116	25	0.8260482662028674	
PA3749	PA3749	0.247714695875101	4040.0	0.275000000000001	0.29891235043598996	3559.0	0.04514000000000017	0.29325968014713505	25	0.7838104436473328	
PA4992	PA4992	0.28054717089140196	4039.0	0.275	0.255401217655229	2594.0	-0.05529999999999968	0.21873980928643666	25	1.5100132027978344	
PA3897	PA3897	0.25763141541299	4038.0	0.27450000000000196	0.459983150442364	2980.0	-0.019279999999999964	0.13968432267079964	25	2.1031708811902003	
PA5057	PA5057	0.262700650154853	4036.5	0.2745	0.04312082307828201	4903.0	0.36835999999999997	0.2807565493448012	25	-0.33431099014088933	phaD
PA1875	PA1875	0.398830124959885	4036.5	0.2745	0.0549233934971062	4853.0	0.31928000000000045	0.4695702840541195	25	-0.09536378582857553	
PA2631	PA2631	0.24089469942143202	4035.0	0.273	0.17833318671723802	3892.5	0.12951999999999966	0.39435111470194517	25	0.3638382006563975	
PA0617	PA0617	0.33607866995347807	4034.0	0.272500000000001	0.141059572068328	4447.0	0.27446000000000026	0.4823789986445655	25	-0.004063195133922983	
PA1648	PA1648	0.28110676774444504	4032.5	0.271999999999999	0.139812734809292	4067.0	0.1947000000000002	0.15595699193474233	25	0.49564946746564426	
PA3939	PA3939	0.26646523318612503	4032.5	0.271999999999999	0.226004965935832	3706.5	0.19386000000000017	0.5354323899118044	25	0.1459381267780045	
PA3849	PA3849	0.363673510834448	4031.0	0.271499999999998	0.12438804511121301	2819.0	-0.0360400000000003	0.25817040238312855	25	1.1912287278524072	
PA1024	PA1024	0.25434723078273197	4029.0	0.2705	0.21109891351029103	4134.0	0.0812399999999999	0.26850524203449	25	0.7048651958001226	
PA1198	PA1198	0.32823554319876397	4029.0	0.2705	0.0660445258727054	4792.5	0.1947000000000001	0.3864747727860128	25	0.1961318185235589	
PA2378	PA2378	0.29623803206753196	4029.0	0.2705	0.131180124647322	4378.0	0.14847999999999983	0.330291174571771	25	0.36943160881667975	
PA5042	PA5042	0.260943232106784	4026.5	0.270499999999998	0.18021248714506796	4136.5	0.15524000000000027	0.2513983857015265	25	0.45847549767817736	pilO
PA0180	PA0180	0.258109313894876	4026.5	0.270499999999998	0.0509252448099468	4839.5	0.25156	0.35197148085226077	25	0.05381117797992286	cttP
PA1319	PA1319	0.37926048286146	4025.0	0.27000000000000196	0.0652402693462356	4331.5	0.16621999999999987	0.3672196232047883	25	0.28261016961538254	cyoC
PA1479	PA1479	0.28379521565603605	4024.0	0.27	0.126881701056235	2174.0	-0.06842000000000018	0.3025631022337878	25	1.1185104776540336	ccmE
PA4698	PA4698	0.297381347067972	4023.0	0.269500000000003	0.30186122029088697	3243.0	0.012260000000000175	0.27296524198757155	25	0.9423910462992768	
PA2607	PA2607	0.247069678388655	4022.0	0.269500000000001	0.0606687191600888	5209.0	0.5281399999999998	0.38832649815157694	25	-0.6660374742159442	
PA1700	PA1700	0.303131892172063	4021.0	0.2685	0.106790911879584	4226.0	0.24697999999999967	0.5904246967226218	25	0.036448339846648255	pcr2
PA3706	PA3706	0.29604827676898	4019.5	0.268000000000001	0.209244452259272	4089.5	0.14593999999999996	0.19631354173022975	25	0.6217604701347273	wspC
PA3748	PA3748	0.27831220182981803	4019.5	0.268000000000001	0.0670519562219529	758.0	-0.30245999999999973	0.29874696372236687	25	1.9095089466085544	
PA3651	PA3651	0.255030006019271	4018.0	0.268	0.2981911608937	2065.0	-0.11405999999999983	0.30522745343978014	25	1.2517222670973742	cdsA
PA1104	PA1104	0.38328826014758505	4017.0	0.267999999999999	0.577426471189902	3399.0	0.04285999999999977	0.2225635452329661	25	1.0115762658450478	fliI
PA3695	PA3695	0.252834610289893	4016.0	0.266500000000001	0.224945351485266	2371.0	-0.0613000000000001	0.2387701998435589	25	1.3728681393857947	
PA1531	PA1531	0.331659096254232	4015.0	0.2665	0.0855294302085755	4452.0	0.18895999999999968	0.1240064615251968	25	0.625289997362315	
PA1169	PA1169	0.286709264061492	4014.0	0.265500000000001	0.21189382420039396	3806.0	0.09163999999999986	0.30317433516048137	25	0.5734654284241133	
PA5095	PA5095	0.388636865890731	4013.0	0.264999999999999	0.23980600253641396	3776.0	0.014360000000000359	0.23374717110587645	25	1.0722696613362244	
PA3881	PA3881	0.25556979611844	4012.0	0.2645	0.28184255143798104	3271.5	0.12823999999999952	0.24994799959191488	25	0.5451533927955794	
PA1637	PA1637	0.27887760097662606	4011.0	0.264499999999998	0.20634656958357003	4072.5	0.12266000000000027	0.20399334752224954	25	0.695316792056306	kdpE
PA0092	PA0092	0.260751130548592	4010.0	0.264000000000001	0.0330405218617278	382.0	-0.3849800000000002	0.3349931118694827	25	1.9372935651669505	tsi6
PA4529	PA4529	0.31056761626971197	4009.0	0.263999999999999	0.17012379875672198	4722.0	0.2731599999999994	0.21972334498940552	25	-0.04168878823705356	coaE
PA0821	PA0821	0.299089839786917	4008.0	0.263500000000001	0.0314863836700975	4799.0	0.30979999999999974	0.4182379705383051	25	-0.1107025264597736	
PA3837	PA3837	0.41461113819755196	4007.0	0.263	0.173736463975076	1685.0	-0.1918400000000001	0.3071809564409877	25	1.4806907474662385	
PA3642	PA3642	0.283392271902519	4006.0	0.262999999999999	0.0324806701397678	824.0	-0.27296000000000015	0.33376825543082045	25	1.6057848260859744	rnhB
PA3013	PA3013	0.31907197062289505	4005.0	0.262	0.220216858085621	2414.0	-0.1433799999999997	0.3779465978591862	25	1.0725853924766233	faoB
PA1454	PA1454	0.29332093270458603	4003.0	0.2615	0.111939818477519	4529.0	0.21089999999999998	0.2864831292298609	25	0.1766247113260234	fleN
PA4560	PA4560	0.41114747076290703	4003.0	0.2615	0.28520260171474704	2975.5	-0.019200000000000515	0.2595799892775509	25	1.0813622451454354	ileS
PA5149	PA5149	0.260958364088603	4003.0	0.2615	0.359635610693954	2360.0	-0.11754000000000035	0.21381796775138723	25	1.7727228632194367	
PA3351	PA3351	0.260751130548592	4001.0	0.261000000000003	0.11748041569482799	3979.0	0.12878000000000045	0.33813206492927145	25	0.391030646642931	flgM
PA2830	PA2830	0.43574699652921206	4000.0	0.260499999999998	0.236120432052945	3283.0	0.030800000000000355	0.44180790980545664	25	0.5199092069246622	htpX
PA4449	PA4449	0.26220607867787	3999.0	0.26000000000000195	0.182350796844193	1867.0	-0.24024000000000043	0.3793824785094848	25	1.3185637933658447	hisG
PA4946	PA4946	0.28475532737093895	3998.0	0.26	0.15945165218028798	4519.5	0.10857999999999965	0.276415812982301	25	0.5477978932040904	mutL
PA5068	PA5068	0.28025331711733503	3997.0	0.259500000000001	0.18609731630060602	4736.0	0.2844800000000003	0.2929969595974219	25	-0.08525685738965287	tatA
PA4538	PA4538	0.296498802268951	3996.0	0.259	0.224501369898365	4329.0	0.16534000000000013	0.2057471000200648	25	0.45521905286084713	ndh
PA0953	PA0953	0.280878723004332	3995.0	0.25850000000000195	0.0106308960728299	5183.0	0.6209999999999998	0.3255246086447741	25	-1.1135870848878673	
PA5487	PA5487	0.34759927344381	3994.0	0.258499999999998	0.52945865048842	3281.0	0.027139999999999963	0.1602608888656241	25	1.4436460551144783	
