	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
TGM5	TGM5	0.0051614398551750205	15725.0	1.7952044033251797	0.05633165283435025	9476.0	0.7187410798162605	0.6567825646970812	24	1.6389949754610211
ENC1	ENC1	2.6320577195382002e-20	15724.0	1.79496844507786	0.0009073177358006595	7658.0	0.561959769723678	0.579500874432678	25	2.1277080497268925
XAGE2	XAGE2	0.000248741455704938	15723.0	1.7948246822050198	0.001055114772915992	15373.0	1.7453518556925811	1.3019005384291684	23	0.038000465513387836
HEG1	HEG1	1.44135842982373e-13	15722.0	1.79481197263865	2.07648836980142e-07	11497.0	1.0250112487436283	0.8599447105102502	25	0.8951746716812278
TMEM207	TMEM207	0.655678398959156	15721.0	1.79452736751052	0.0731970174790654	13623.0	1.7159976869976752	1.3955274597570286	18	0.05627240077849661
RAPGEF4	RAPGEF4	3.9367399156185395e-36	15720.0	1.7939211006358	9.714411139957555e-16	14615.0	1.6276182421505934	1.3364856546436967	25	0.12443295437356754
SIM1	SIM1	0.40452972421643396	15719.0	1.7937598321329902	0.0006055298827566099	15179.0	2.0811994036026737	1.9026239801701215	23	0.1510753435599936
COX7A1	COX7A1	1.99614905392323e-19	15718.0	1.79354451996804	1.2966513346367665e-09	17231.0	3.177652965857031	2.4587910363466046	25	0.5629223571375829
CYP2J2	CYP2J2	5.8358012033149094e-05	15717.0	1.7931827384402401	0.005287433746584585	10123.0	0.820463089292434	0.8452637483523207	24	1.1507883202656406
NOX4	NOX4	4.69635583088034e-06	15716.0	1.79304603029966	0.0217954988425128	11239.0	1.1341073537868245	1.6739678250618975	24	0.3936387943946714
ZNF117	ZNF117	1.5385534955082001e-09	15715.0	1.7924021719631398	8.07696371517818e-08	11291.0	1.0020576905628296	1.0517048221159033	25	0.7514888824130638
PID1	PID1	5.72663404908802e-22	15714.0	1.7919746811419799	1.358294065095818e-13	13588.0	1.7141475053099322	2.0579919192906093	24	0.0378170463656994
GHR	GHR	6.98150385846486e-19	15713.0	1.7916257914203602	0.014540716845444515	9782.0	1.0394565016165656	1.3645536598934118	25	0.5512200156808403
TNNT1	TNNT1	0.00030217378659438303	15712.0	1.79090085946917	0.00012573036909801984	15510.0	1.7572251126997571	1.1442316272794175	24	0.02943088266969339
EFR3B	EFR3B	9.92686705674506e-16	15711.0	1.79077614919985	0.00017291303874005832	12371.0	1.0031507116157852	0.8013924840868062	24	0.9828210935638745
IL27	IL27	0.00141617383069892	15710.0	1.78996115742405	0.003085661567181895	15628.0	1.9398791870480137	1.8790872299714156	23	0.0797823683928948
CSPG4	CSPG4	2.0142081099731098e-17	15709.0	1.78970113090822	1.5056060842285902e-08	15336.0	2.0978713099317376	1.794380905679193	25	0.17174178461672374
NFKBIA	NFKBIA	2.80038468485391e-19	15708.0	1.7885973343130601	2.7721850321536498e-05	12377.0	0.9353475051962121	0.5837950875151451	25	1.4615570554877486
CALB2	CALB2	0.000104354711109411	15707.0	1.78814420010355	0.01155532034668365	9752.0	1.048485119131909	1.2869500812387398	24	0.5747379729442887
CA6	CA6	0.0760387244159948	15706.0	1.7877257266841298	0.04341009355626295	16188.0	2.3868881416632215	2.29794059762521	18	0.26073886139541286
NRARP	NRARP	5.79102984097686e-12	15705.0	1.78525982028574	2.3343515136688053e-05	11795.0	0.833013599579048	0.5653530478755824	24	1.6843390590798644
ANKRD33B	ANKRD33B	3.28023956027538e-18	15704.0	1.7852374036508	0.0009173711728988481	10706.0	0.9895778214049806	0.993390074683173	25	0.8009538272260102
GH2	GH2	0.49569512824527795	15703.0	1.7846687208521	8.79860993133658e-07	17716.0	5.034907731713096	3.8316205016102187	15	0.8482674652918002
MACC1	MACC1	3.0394770684030197e-15	15702.0	1.7837875844363702	2.289753471583e-08	14316.0	1.9361645639209561	1.7143722074665022	25	0.08888208687760316
CTNNAL1	CTNNAL1	6.30499114335525e-32	15701.0	1.7830819764957198	0.0284665268961932	7048.0	0.4619873898996191	0.5266719775331737	25	2.5083821485696722
COL3A1	COL3A1	0.000117087323415149	15700.0	1.78279145333901	0.0018048160290247248	12554.0	2.0715756341848848	3.313750196747249	24	0.0871472391399156
LY86.AS1	LY86.AS1	0.0037168861425130205	15699.0	1.78176782704954	1.43687867001619e-06	16842.0	2.447560044744243	1.4744009999190604	21	0.45156793689861363
CNNM1	CNNM1	4.714039317090771e-07	15698.0	1.7808792431999498	0.1035923556761286	7325.0	0.7608468956193749	0.9424552666414847	24	1.082313807015523
EFNA4	EFNA4	3.0853052984962295e-28	15697.0	1.78044555457998	3.61593350284266e-08	9534.0	0.6793070212402399	0.5802638286876673	24	1.8976515145362243
BTBD17	BTBD17	0.0486518870806493	15696.0	1.7802086163608402	0.0023864110753094	14190.0	1.555733020557968	1.7000414813061522	21	0.13204124621147842
NEDD9	NEDD9	7.0741354933313e-22	15695.0	1.7795643630851001	0.000472560567495612	3136.0	0.5142545480231324	0.6264385110886364	25	2.019846788894075
USP26	USP26	0.487460589033899	15694.0	1.77894684903252	2.4863650498680546e-07	17236.0	3.04576691605585	1.968064709488406	18	0.6436882186422808
ANGPT1	ANGPT1	1.15081596644334e-14	15693.0	1.7785777512740901	0.002176109384800005	11996.0	1.3274278895232625	1.6607452842586985	24	0.2716550611505761
HSF2BP	HSF2BP	9.23867048171925e-07	15692.0	1.77764769339295	0.000789782781736839	8710.0	0.6690147642355081	0.5428550432834837	24	2.0422264522989866
SNHG4	SNHG4	2.9269390203527997e-10	15691.0	1.77749271778285	0.0002471671888070313	10275.0	0.6953552108432829	0.5636223395098294	24	1.9199691550208593
FOXL2	FOXL2	0.161805356978723	15690.0	1.77426814154851	0.0002831161036609595	15220.0	1.649611327435223	1.3805566881316078	24	0.09029460013119245
THRSP	THRSP	0.016901099368021002	15689.0	1.7740492069053302	0.000386345765173539	16968.0	2.6735616212755158	2.106763806637314	21	0.42696405336767745
CCL23	CCL23	4.94338804220249e-07	15688.0	1.77357063795132	3.44001881537369e-05	15086.0	2.03011530906836	1.9032986087806982	24	0.13478950172794438
RND1	RND1	2.88386314673906e-06	15687.0	1.7733739502549397	0.00027449854401056	12274.0	1.0340235660380068	0.9213261067268296	25	0.8024850037557311
ID3	ID3	2.42413541521412e-13	15686.0	1.77283804155071	2.1457644788783198e-06	10677.0	0.8808561795255702	0.8094733134362961	25	1.1019286827858308
SLIT2.IT1	SLIT2.IT1	0.114145121433949	15685.0	1.77192611087531	0.0002374232935191137	15151.0	1.9143054575588034	1.4981713258336105	18	0.0950354236717693
GPRIN2	GPRIN2	1.1282246307360599e-10	15684.0	1.77153086026631	0.0011697613177980698	12744.0	1.595836893803765	1.3177179208011107	23	0.13333200049046254
KLF17	KLF17	8.98050742742003e-08	15683.0	1.7714052611946	9.334290412662955e-08	17556.0	3.2652443644059512	1.9926137804989092	21	0.7496882325270905
MYL3	MYL3	1.21671318593046e-20	15682.0	1.7710040303864598	1.445452130246355e-11	17742.0	6.0891002331168025	3.648489108231344	21	1.1835299694298937
RBP4	RBP4	2.7150197902146697e-10	15681.0	1.77091983499522	0.0011219769460273838	16574.0	2.325206504760247	2.065030104223326	24	0.26841578175127795
GATA5	GATA5	2.83151509580732e-06	15680.0	1.76999085084492	0.0019231047841800197	13404.0	1.4682579972020662	1.4553251771054	24	0.20733019560823637
OPRD1	OPRD1	0.000218241563652124	15679.0	1.76982902660081	0.000917535400816996	12986.0	1.1694984002363158	1.1532608381779363	24	0.5205506044174453
FEZ1	FEZ1	6.018084051586979e-27	15678.0	1.76932346885086	7.245620034067369e-24	16701.0	2.405681286598241	1.7451368198013713	24	0.36464637644847264
LMO1	LMO1	0.0533647633854821	15677.0	1.7693227535728202	1.28784697021416e-06	16204.0	2.084360660135198	1.1911583598190187	23	0.26448028842297977
SLC5A3	SLC5A3	1.96889226888335e-09	15676.0	1.76926902600301	0.00047621710948798397	7883.0	0.5507821545033244	0.40072090373557584	25	3.0407369821259187
LINC00486	LINC00486	0.31970088778941197	15675.0	1.76918908119356	0.02886803358078275	14220.5	1.3563986913368564	0.8647885255358577	19	0.47733102101571256
LY6G6C	LY6G6C	7.93575757745302e-05	15674.0	1.7685056892135	0.005240148488231048	14453.0	1.4126101979530126	0.9429044682909408	22	0.3774459695854077
LINC00514	LINC00514	0.000112287029754623	15673.0	1.7669579405932798	0.062363361844183646	9806.0	0.9506885582211712	0.9720580246149866	24	0.8397331863963751
CLEC4D	CLEC4D	2.8192057916876e-06	15672.0	1.7668928298047901	0.0007502744276520485	15410.0	1.9202030419132787	1.9650568281672887	23	0.07801820787619332
FFAR2	FFAR2	6.93968785222226e-11	15671.0	1.7662148259774801	0.0385565766074701	11842.0	1.3338696094354112	1.3388462736721165	23	0.32292371801301384
PLPPR5	PLPPR5	0.00242702432724059	15670.0	1.76585990685186	0.00437086404995275	15743.0	2.6951409891287286	2.375507704569304	20	0.391192619787926
CCSER1	CCSER1	2.5171121660835e-18	15669.0	1.7645931554912	8.08963289487211e-06	10870.0	1.000355885672463	1.0346961740842877	25	0.7386103176568634
IL3RA	IL3RA	1.90229313379093e-19	15668.0	1.7627845088252199	9.682597306746171e-13	14095.0	1.5886667927428502	1.1550935703991463	25	0.15073905746198793
UTS2R	UTS2R	0.0036716944463339204	15667.0	1.7622548740274502	5.905429320406375e-06	15034.0	1.5746099518436274	1.3338186423712801	22	0.14068248577649597
MRGPRF.AS1	MRGPRF.AS1	3.072324716954661e-08	15666.0	1.76164800217798	1.86619155893394e-11	16438.0	2.5225852339014865	1.7745726146317857	24	0.4288002786977511
KDM6B	KDM6B	5.07602047043046e-11	15665.0	1.75919050962174	4.45526102318092e-15	13631.0	1.0701608228456583	0.4613538620604062	25	1.4934950012098638
DSP	DSP	2.54801925594064e-06	15664.0	1.75882844869167	0.01373768013960705	12422.0	1.2373176427437726	1.3421434659733624	24	0.38856561848228516
SPRED3	SPRED3	3.81361448166368e-17	15663.0	1.7586157145843797	2.9743369875804497e-06	9849.0	0.6345164464107407	0.4977398770060777	24	2.258407091943556
C10orf55	C10orf55	3.2100617039067395e-07	15662.0	1.7569239740247398	0.01510898725667005	8795.0	0.908980437291401	1.3182397160176167	24	0.643239257951478
MDGA1	MDGA1	3.4070844530755603e-12	15661.0	1.75607935409667	2.1679578520171407e-13	14387.0	1.1664975070304393	0.5346674269020134	25	1.1027076223483523
IL18R1	IL18R1	4.62324617340013e-11	15660.0	1.75504976693551	9.365939717968567e-05	12702.0	1.0915980882151712	0.9177171791039563	24	0.7229369721160956
XIRP1	XIRP1	0.00478948920213046	15659.0	1.7548194396941599	2.05806200899599e-14	17727.0	4.449162141817365	2.5829048077811	19	1.043144406253918
PLCZ1	PLCZ1	0.290444280264263	15658.0	1.7547587362812	0.00221387713710114	14649.0	1.589410445507412	1.0494690975757788	22	0.1575542254228679
PDZD4	PDZD4	3.7200970506366206e-29	15657.0	1.7536103029045702	1.890640892940927e-14	15787.0	1.8399786574304777	1.0872117935683843	24	0.07944022961932215
WSCD1	WSCD1	2.32269679708425e-06	15656.0	1.75331980331232	2.0190960612729834e-09	14773.0	1.5061874030211602	1.1968443396809527	24	0.20648666839752855
FCN1	FCN1	3.35536199736497e-05	15655.0	1.7524464764527699	0.004998458835535355	15876.0	2.338502979964499	2.9541361094086085	23	0.1983850715764929
ORC6	ORC6	3.26784722846048e-12	15654.0	1.75207068279576	3.5017257125002773e-09	14268.0	1.9018071497750577	1.9389985337526892	24	0.07722361021568261
KLF6	KLF6	2.81055873157947e-21	15653.0	1.75177382759318	3.24016470825702e-15	12676.0	1.025465398892689	0.5678833022707828	25	1.2789747925255368
SLC6A19	SLC6A19	0.380855366245007	15652.0	1.75157695434297	0.00014651410680661999	16392.0	2.4344010027634306	1.7957991393115607	21	0.3802340882523358
KRT78	KRT78	0.0111658348983324	15651.0	1.75130806937767	0.001619817306768205	17139.0	2.8991683797732994	1.793112173969497	20	0.6401497502828041
CD300C	CD300C	1.0620341185389499e-08	15650.0	1.7511377673338202	0.0011651387898536044	13264.0	1.64689099141647	1.6867730506371317	24	0.06180249078438495
KIF14	KIF14	1.0345079118721e-06	15649.0	1.7507193894811601	3.4096707001995597e-12	15438.0	2.1107358951074917	1.434715581605867	24	0.2509323173470854
POLQ	POLQ	2.70738902738465e-07	15648.0	1.7506329728600902	3.388997479060135e-11	15109.0	1.822952312716974	1.3350399468142962	24	0.054170169236848593
PTPRM	PTPRM	5.11609785066824e-28	15647.0	1.7503365802106698	5.4955931594173795e-09	11645.0	0.9453076215539613	0.6523224254349596	25	1.2340967093380646
CACNA1B	CACNA1B	0.0046814863819119	15646.0	1.74793094778853	0.004624311409150749	14774.0	1.5110020721206503	1.2353274376062262	24	0.19179439268910936
GLYAT	GLYAT	0.49580887147266706	15645.0	1.74754998802793	5.78714096989598e-05	16398.0	2.1582787875147984	1.3268160204797679	20	0.30955972278534266
KIRREL3.AS3	KIRREL3.AS3	0.594064556499085	15644.0	1.74392026890991	0.00872698665864765	16094.0	1.710709814038685	0.9106241347329707	18	0.036469991958826845
NANOS1	NANOS1	6.84547427819702e-06	15643.0	1.7435788141315502	0.0021599451929391602	6128.0	0.5283672470179508	0.5565590795671953	24	2.1834367845702944
PCLAF	PCLAF	3.6715322846485293e-11	15642.0	1.7433531898606203	4.6927746851452686e-08	14381.0	1.6646629731554679	1.4160215279910733	24	0.05557134206624045
ERO1A	ERO1A	5.06744364166273e-18	15641.0	1.74303562425513	5.15693739206666e-05	10235.0	1.0125966807724776	1.3331761801793178	25	0.5478937850392775
LINC00857	LINC00857	9.07371679895069e-13	15640.0	1.74302087704881	0.000266035966784369	12617.0	1.1405234881323627	0.8981014118664882	24	0.6708567439664761
AQP9	AQP9	1.01196644730716e-14	15639.0	1.7428791523493898	0.0008873953506309405	14868.0	2.0434777238996618	2.2273028047169277	24	0.13496080142927652
DEPDC7	DEPDC7	3.40524531442255e-07	15638.0	1.74254299663976	0.0004710360930421405	9214.0	0.9385413633793305	1.0752219216962278	24	0.7477541306003772
TPPP	TPPP	8.754019729812e-10	15637.0	1.7412778442623	6.99033610018068e-10	14941.0	1.5440736465091498	0.8395800121813447	25	0.23488434085131032
SHISA9	SHISA9	0.0141093549088463	15636.0	1.7409253534476299	0.000343847502701983	13770.0	1.786787470959556	1.62642119708312	23	0.02819817990209224
ABCG2	ABCG2	2.1646625190975897e-11	15635.0	1.7401485193331798	0.01780206466195525	8341.0	0.8264910630019916	0.8896275715744539	24	1.0270111735793064
CYP2W1	CYP2W1	0.00682461608435446	15634.0	1.7399604810518199	0.0105092990991482	13250.0	1.1985807403152295	0.9574495744228426	23	0.5654394290821403
MCHR1	MCHR1	0.00419394251279595	15633.0	1.73960926907934	5.1584312951875103e-11	15387.0	2.008106202005329	1.6566802234966105	24	0.1620692570104422
TRIM15	TRIM15	0.18361722972115901	15632.0	1.7394591668934198	0.161761608019174	13373.0	1.4802722163910185	1.5722758671943238	23	0.16484826607744876
ARID5A	ARID5A	3.21678696984731e-13	15631.0	1.7369256729791498	2.8174525123149197e-08	13614.0	1.2211644164274829	0.8313303110628354	25	0.6204047292492906
WNT11	WNT11	5.60674293068262e-29	15630.0	1.73670448559266	0.01078890167992903	7734.0	0.8034972049228372	0.9689135184172573	24	0.9631481684704314
AMZ1	AMZ1	3.40077787581852e-05	15629.0	1.7366228834543702	3.108429922619405e-05	11592.0	0.7760209980321036	0.5464243375282805	24	1.7579778561245916
MPV17L	MPV17L	5.402482059865639e-07	15628.0	1.73550982234648	0.002173926778135417	13380.0	1.872269765867535	1.8547431021733574	24	0.0737352484884844
SLIT3	SLIT3	3.46246106077116e-11	15627.0	1.73507211855564	6.003560808960191e-12	15312.0	2.1254295819688123	1.7128673170894708	25	0.22789708199726377
P2RY14	P2RY14	2.97002025874469e-28	15626.0	1.73499778555554	0.012670602147217661	13125.0	1.5361699420131336	1.710977795421686	24	0.11620714428582256
LILRA2	LILRA2	1.18550562490324e-08	15625.0	1.73479636340674	3.1018022242215602e-06	15400.0	2.2012975777667636	2.430358241543924	24	0.19194751061212736
RASL12	RASL12	3.26870854305423e-12	15624.0	1.73351806362101	1.1674017523794531e-12	16007.0	2.4594483278567045	2.3852745811044547	25	0.30433823845117525
CACNA2D2	CACNA2D2	1.4067435506515498e-09	15623.0	1.7329643898207099	9.36178335248269e-09	13239.0	1.5118791901502815	1.4314129437780299	25	0.15445242453020058
UGT2B4	UGT2B4	1.28879456737804e-05	15622.0	1.73273758613276	0.0005978501358578	16991.0	2.6360111495903467	1.9960627921059042	21	0.45252762940619057
NXPE1	NXPE1	0.0741302995299309	15621.0	1.73247036271146	8.070988478877491e-08	16457.0	2.2161445374638995	1.5021691642029136	20	0.3219838259754776
LARGE2	LARGE2	2.4498462763551195e-07	15620.0	1.7319225195431798	0.07432625356551145	5831.0	0.9298218288546755	1.3803921363372746	24	0.5810672703604312
TRIM6	TRIM6	2.6133785957386e-07	15619.0	1.73185044789123	0.10737238629036165	3584.0	0.37769924440443137	0.3816545315233369	24	3.5481072321657914
SLC22A11	SLC22A11	0.0248737539585344	15618.0	1.73081820528105	0.000745015622312636	16550.0	1.965192909506976	1.2488317117192558	21	0.18767517034241907
KRT27	KRT27	0.00196662935160435	15617.0	1.7307999094215802	6.226831035422605e-06	17206.0	2.374253656560049	1.8921079511168553	19	0.3400724291437267
GAP43	GAP43	0.00750100165612185	15616.0	1.7301795947183898	8.797627552622759e-05	17115.0	2.8563590918131907	2.274572887625929	23	0.4951169088585434
SPTBN1	SPTBN1	3.6018629963037705e-17	15615.0	1.72984924709807	1.72161557327763e-09	11808.0	1.0721136970240297	1.2505540725595259	25	0.5259553061370982
HOXB2	HOXB2	1.00336159345519e-09	15614.0	1.72881686585338	0.00080085300938183	9198.0	1.078431412055828	1.2716994831509345	25	0.5114301471492849
NLRP10	NLRP10	0.5957679160691359	15613.0	1.72789071060823	0.00666929049744628	12889.0	1.6689268444894778	1.7245499861504858	20	0.0341908710053516
MAPT.AS1	MAPT.AS1	0.0924081596874646	15612.0	1.7267988709163502	2.3761147080830166e-05	14089.0	1.4108371076120956	1.0560709265936359	22	0.29918612031427805
ACE2	ACE2	2.99616501790555e-08	15611.0	1.7264112819919601	0.0168215026611579	16024.0	1.7756804481775714	1.2785304096488999	23	0.03853577968406805
SELP	SELP	6.2254370035678705e-15	15610.0	1.72578740659709	9.986751819260873e-07	15390.0	2.1704911025189215	2.291747730869094	24	0.19404565778851568
LY6E	LY6E	6.88301902590073e-07	15609.0	1.7254820360711598	0.0201609231267023	6771.0	0.4511404929245938	0.37380586787717707	25	3.409099890227731
BEND2	BEND2	0.13098750775796303	15608.0	1.72487877187368	4.21406851949332e-07	17616.0	3.3270066996133476	2.101707651526579	18	0.7622981848003261
PCSK9	PCSK9	8.783608233855559e-05	15607.0	1.7247876201480001	0.005701645187285576	11991.0	1.4133550210313726	1.4747885665408431	24	0.21117101541348482
STAM.AS1	STAM.AS1	2.38629525745628e-06	15606.0	1.72477163396453	0.017242317598936352	7919.0	0.5363803381201228	0.45843301475674364	24	2.592289947692791
ITPKA	ITPKA	9.73797320018217e-06	15605.0	1.72455024356206	0.013417140368170936	5858.0	0.5996574369971055	0.6132843919267069	24	1.8342107207896945
RRM2	RRM2	1.31318072573299e-07	15604.0	1.72454639860606	1.3192443638604551e-07	15458.0	2.142342439573116	2.1231288518617673	24	0.19678317714946567
LYZL4	LYZL4	0.304079977004578	15603.0	1.72389720252086	0.0838098049713122	12588.0	1.1871929346322165	1.1037929135572584	21	0.4862363775818918
GFRA2	GFRA2	8.674537036881609e-16	15602.0	1.7235132920991298	9.94544591563108e-08	15270.0	1.899258519358152	1.7680556021778664	24	0.0994002830242112
KLK10	KLK10	6.124354121785971e-07	15601.0	1.72297321433023	0.0754699874195859	11741.0	1.2776211429136968	1.424351587656104	24	0.31267004247834584
LINC01539	LINC01539	0.146231514807933	15600.0	1.72273102722951	0.000288217558372852	13955.0	1.1893370856267251	0.8556755091420445	20	0.6233600657071512
TBX5.AS1	TBX5.AS1	3.2042351021282004e-14	15599.0	1.72259739830649	2.4643950735270148e-05	15655.0	2.4515977733319354	2.331771053675622	24	0.3126380584733249
ADAMTS9	ADAMTS9	5.062522096783499e-07	15598.0	1.7221306120124298	4.41406700784626e-06	12104.0	1.0027510824704928	1.08272174030802	25	0.6644177379658812
SUSD4	SUSD4	5.16358723407868e-05	15597.0	1.72128619046648	1.65645870016588e-06	11618.0	1.0682071081441378	0.774722741208095	25	0.8429842672540335
HAGLROS	HAGLROS	5.1072670448756896e-11	15596.0	1.71900809044401	0.007522873186413255	11639.0	1.0838649244417293	1.0486308355855203	24	0.6056880500253818
FZD4	FZD4	1.61472264072316e-10	15595.0	1.7185285702671103	7.78401189019471e-07	9354.0	0.8700632357749878	0.7927455470542192	25	1.0702871023936416
FAM167A	FAM167A	6.90742820031321e-10	15594.0	1.71794740925472	3.6404426335052653e-08	10005.0	1.0728236792129904	1.1438916527578167	25	0.5639727578100567
SKA3	SKA3	1.24327571598361e-06	15593.0	1.71728877512217	4.380235684196615e-10	14360.0	1.603308538970612	1.361944829585279	24	0.08368931962263519
LCN10	LCN10	0.00042575485618718796	15592.0	1.7151404481556	2.589495630788525e-09	16060.0	2.2053196352874376	2.0962308630710944	24	0.23383835996656294
SPARCL1	SPARCL1	2.16817738853269e-17	15591.0	1.7133284122341201	9.69039860035126e-08	16059.0	2.731685866104206	3.1809267959399214	25	0.32014488832936966
KCNH5	KCNH5	0.00349973159938356	15590.0	1.71327454039724	0.0487041337224046	11482.0	1.0173224079640628	1.0606035619998329	23	0.6561849850107206
LDLR	LDLR	2.97052466736971e-15	15589.0	1.7132451990766	0.0184141653706422	5180.0	0.47002501768749566	0.5236373855207057	25	2.3742005742253194
FHL2	FHL2	4.175975489879699e-21	15588.0	1.7125292895194	0.00122579276528726	9561.0	0.9082171592870332	1.0475174071147813	25	0.7678269828925475
TSACC	TSACC	1.02524902033592e-05	15587.0	1.7125150616415	0.00471050297631605	11352.0	1.5213087389476465	1.5960584079696098	23	0.11979907611093774
PCP4L1	PCP4L1	1.01574602377859e-05	15586.0	1.71188346171079	0.01149031562024075	14814.0	1.5409889486189412	1.374661442488847	24	0.12431752852719981
OPN4	OPN4	0.17615224103767202	15585.0	1.7114638136979698	7.327586317632651e-07	16100.0	1.8563637035531355	1.1923183731972813	23	0.12152785121192668
PPM1F	PPM1F	7.30580352841528e-27	15584.0	1.71113579720786	2.514761645158e-05	10917.0	0.7598465371382866	0.6941423286489515	25	1.3704527455069935
COL5A2	COL5A2	3.08945777447581e-06	15583.0	1.7110383464858703	0.04686098067237382	10263.0	0.8474736232282476	1.0005013890225871	24	0.8631319583686525
GYPC	GYPC	1.26861842995534e-19	15582.0	1.7110326112353997	4.1405688731731395e-08	14747.0	1.926634758504217	1.9060900304067725	25	0.11311225798857269
FAM167B	FAM167B	2.25201454463502e-16	15581.0	1.71032526750629	2.1750307147898618e-06	12886.0	1.0911807602136376	0.7375295822067176	25	0.8394843030433405
SERTAD1	SERTAD1	6.753467253569971e-13	15580.0	1.7094176333890603	2.96751234004788e-10	11188.0	0.9204170630574561	0.7779588875495232	25	1.0141931443406489
PGM5	PGM5	1.8503255851541e-25	15579.0	1.7088555161176202	9.11265431722592e-10	14640.0	1.8761730786990554	1.5386874641517865	25	0.1087404469585838
CDHR5	CDHR5	0.00199094658933399	15578.0	1.7080227530772099	1.83811544371837e-05	15858.0	1.7350612585640983	1.1425459264815543	23	0.023665136656828286
ARAP3	ARAP3	9.095179550346641e-25	15577.0	1.7080209123406598	2.6719898035309704e-12	12578.0	1.2313771874167425	0.9961694102811481	25	0.4784765723627214
NFASC	NFASC	1.26340117280002e-22	15576.0	1.7079311702101103	7.14551501934155e-11	13803.0	1.4555011733309124	1.2268915859618972	25	0.20574759804982265
NMUR2	NMUR2	0.0125092730174058	15575.0	1.70628234665	0.00312917927678171	14612.0	1.5349622567301948	1.0272939563974233	22	0.166768322594441
DDX53	DDX53	0.42209793463859707	15574.0	1.7048341506837699	0.0085811221920715	13424.0	1.6500590166681044	1.607707202923265	20	0.03407034186079955
OTOS	OTOS	0.6752664024177529	15573.0	1.70483062654394	0.00764215023008873	16384.0	2.6531229764796413	2.1710203235854464	18	0.4367957036761378
ADGRE3	ADGRE3	7.9408226362182e-06	15572.0	1.70421293467478	7.217615546242909e-06	15847.0	2.307578624747577	2.1823952211573587	23	0.27646948830506635
MCM10	MCM10	1.4241952015456497e-08	15571.0	1.70391049610196	2.693889099602421e-10	13901.0	1.5678574955412194	1.5351070282362533	24	0.08862769699977034
PXT1	PXT1	4.79005211342695e-06	15570.0	1.7038083990691497	0.18635775377429395	8139.0	0.6538485973745823	0.7010781760813898	23	1.497635837936389
RAD54L	RAD54L	3.91705312115052e-10	15569.0	1.70331791689293	1.5183470251278664e-14	11024.0	0.8684133512915763	0.5565259956548099	24	1.5002076670632483
NFIL3	NFIL3	3.1183052747256598e-18	15568.0	1.70318015005402	0.000121422280527143	8310.0	0.5062188301404358	0.31346789214377163	25	3.8184495124132187
SLC22A12	SLC22A12	0.517627940353693	15567.0	1.7030431221425302	1.7723396110890432e-05	17498.0	2.8855547664982972	2.2511317592310904	17	0.5252965045278702
TEAD4	TEAD4	9.57212789812256e-20	15566.0	1.70122787658193	0.012444957961922146	4783.0	0.6283782676349999	0.7569315345704077	25	1.4173667761851403
ITM2A	ITM2A	1.85939891651626e-16	15565.0	1.70058834683568	4.8041491986618054e-05	11986.0	1.4907490326207846	1.7854455548084582	25	0.11752770262289336
LINC00477	LINC00477	0.359843114916205	15564.0	1.70043495136667	0.00112795561850746	12260.0	1.174270526176882	0.799884063412404	22	0.6578008604710858
TMIGD3	TMIGD3	4.4843417999084596e-08	15563.0	1.7002939715029999	1.0912036824616901e-05	13567.0	1.8269964650635506	2.347894000322321	23	0.05396431591168806
HECW2	HECW2	3.3046102582397805e-09	15562.0	1.6997880432461203	1.4701153609317101e-10	12192.0	1.1889471392608404	1.062704728431493	25	0.4806988153136943
LRTM2	LRTM2	0.252534814373975	15561.0	1.6997575543629098	8.012094255415109e-06	15544.0	2.0879649778108234	1.6801616365136867	19	0.23105361711117206
STARD13	STARD13	4.089694579897279e-41	15560.0	1.69797316281181	9.34809884040054e-09	12987.0	1.2959906206526701	1.1144149524859417	25	0.3607117270478394
LINC00671	LINC00671	1.01133971751682e-06	15559.0	1.69787067427819	6.035263391689645e-05	15161.0	1.9881026120348795	1.6153773623356484	24	0.17966819674694945
SYCP2L	SYCP2L	1.7526184976621802e-07	15558.0	1.69677921119815	0.053078327213892856	7107.0	0.5919041523251187	0.6346060192287627	24	1.7410409378338183
KCNK16	KCNK16	0.0380351082453839	15557.0	1.6964706208048201	0.031471321040994454	17010.0	2.4892903790431813	2.081349996299083	19	0.38091611677425713
LINC00334	LINC00334	0.0398175971948637	15556.0	1.6962960966212	0.0031240603690047353	13104.0	1.2273196424692352	0.9530485304324615	23	0.49208034971646086
SULT1C4	SULT1C4	2.90705606026894e-10	15555.0	1.69461413648515	0.0016746648074942548	14102.0	1.592590389689888	1.7680970231828104	25	0.057702572572406394
TMCO5A	TMCO5A	0.209095758265901	15554.0	1.69439351887423	0.00042621010703526195	16841.0	2.228603009676758	1.3628229503571914	18	0.3919874483053823
CLEC5A	CLEC5A	1.4500790122283001e-06	15553.0	1.6943118602059701	0.03952064570560705	13360.0	1.830975848842656	2.673476649081722	24	0.051118452328217184
ITGA2B	ITGA2B	0.00144436740239933	15552.0	1.6931703603683599	0.005230190319273244	15471.0	1.7923032552733922	1.3350280035396147	24	0.07425529250487418
