	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
LGI2	LGI2	0.0246816259029334	19242.0	0.82384573492043	0.3801666977236085	13913.0	0.6532362255901552	0.49067614272936927	25	0.3477028827634971
PLA2G6	PLA2G6	0.0459971988124979	19240.0	0.8237743002811422	0.2818573673151395	11818.0	0.5556360844620031	0.28127410691354676	25	0.9532986123801109
GULP1	GULP1	0.134972979540353	19239.0	0.823518202356769	0.631672146365646	2043.0	0.32139196829500394	0.3377587878725265	25	1.4866415089435732
ZNF252P.AS1	ZNF252P.AS1	0.48057516678460904	19235.0	0.8234343423212671	0.557872095629448	12359.0	0.6289244265286028	0.5136943791899324	25	0.3786491027980405
STK32B	STK32B	0.762418200650506	19234.0	0.8233128178055892	0.6061874053514975	11485.0	0.5081143227729666	0.3846913259599668	25	0.8193543076285112
REPS2	REPS2	5.85926843374839e-05	19232.0	0.8230157668906221	0.466403600899377	11779.0	0.5260376584607477	0.39491448411455277	25	0.7520061187315935
TCEAL2	TCEAL2		19224.0	0.822801469641946	0.517541896190696	14847.0	1.0494389917995017	1.1823790961791665	25	0.1916792362871859
SMAP1	SMAP1	7.586438070689301e-10	19217.0	0.8226868458510279	0.7644292604115429	4604.0	0.20731370890031064	0.1433044257569101	25	4.294167006360193
ZSCAN5A	ZSCAN5A	0.0971651277312819	19213.0	0.8221364408143801	0.811829778564231	5738.0	0.38589567698852306	0.41831194935591076	25	1.0428599147061228
CATSPERD	CATSPERD		19196.0	0.821852154720073	0.734196201473903	13273.0	0.5384251937840656	0.3756148638361468	23	0.7545680116100139
RAPGEF4.AS1	RAPGEF4.AS1		19196.0	0.821852154720073	0.6155310759057455	15042.0	0.8066791881031637	0.42712430242442967	24	0.0355235385361707
P2RY12	P2RY12		19196.0	0.821852154720073	0.433215726188104	16518.0	1.113232010266008	0.9160260943176348	25	0.3180912174374131
FANCD2OS	FANCD2OS		19196.0	0.821852154720073	0.8758032072056945	8596.0	0.41622367606699356	0.44787232774582536	25	0.9056788140822132
SIGLEC8	SIGLEC8		19196.0	0.821852154720073	0.533668167933091	15617.0	0.8267884689454094	0.42074717241870596	25	0.011732257633389373
YWHAEP7	YWHAEP7	0.442932373277003	19180.0	0.8217838055022121	0.559910851097332	13477.0	0.8184548825893139	0.9921647821010583	23	0.0033552117278832635
TMEM204	TMEM204		19161.5	0.821591118264122	0.631067153468972	7969.0	0.5634898879817191	0.7180479093179776	25	0.3594484809900148
SCN3A	SCN3A		19161.5	0.821591118264122	0.40154233191416205	13310.0	0.8672361172418303	0.7047950756721639	25	0.064763504390516
LINC00691	LINC00691		19161.5	0.821591118264122	0.7648105675097729	14877.0	0.7610281755430207	0.630458740537954	24	0.09606170686034825
SLC22A11	SLC22A11		19161.5	0.821591118264122	0.6130925822651064	14149.0	0.7530230515725497	0.6767635943420905	24	0.1013176052388429
CTDSP2	CTDSP2	7.755817240543129e-08	19145.0	0.82158285197853	0.773186191268163	3385.0	0.18853375881592843	0.12120456559074394	25	5.222980587217631
MAPT	MAPT	0.348559952711229	19143.0	0.8213693991275529	0.574512787613571	15243.0	0.7741565324503488	0.5119331288136026	25	0.09222467548958838
PLCH2	PLCH2	0.00960254344152128	19140.0	0.821007368624771	0.46630811689975105	15055.0	0.707661095492145	0.47273063760944417	25	0.23976925571358737
RASGRP3	RASGRP3	0.104576000618586	19135.0	0.820607067283975	0.5741822348672949	6744.0	0.3777476891898276	0.3526301258325225	25	1.2558750533540013
ITGB1BP2	ITGB1BP2	0.381833216914656	19134.0	0.8204919059356551	0.45937157647274607	11625.0	0.7615941057443435	0.852259425670394	25	0.0691078308051356
TSPAN17	TSPAN17	5.75515228965714e-10	19133.0	0.820388515925505	0.9035155243844656	4167.0	0.22485450682644154	0.16570748209270586	25	3.593887261927552
REEP4	REEP4	0.00115934734645521	19131.0	0.820144511320098	0.6301579666902115	5206.0	0.40260238798893455	0.37431302534988997	25	1.1154891629562316
KRT7	KRT7	0.0894524891197992	19130.0	0.8199446261777529	0.13768606386267201	17424.0	2.1019462263863358	1.7243934093868296	24	0.74345076548654
ZNF331	ZNF331	3.22015019415127e-06	19129.0	0.8198914477926059	0.8053308462358371	9086.0	0.4263723467039036	0.5174561949020196	25	0.7604877571582948
KATNA1	KATNA1	0.0005350870604609701	19121.0	0.819365554954207	0.36189529460015846	11239.0	0.4359936892216176	0.20507064477837153	25	1.869462429139556
FAM174A	FAM174A	0.00505113061683652	19119.0	0.819235623351948	0.831786767410558	1583.0	0.17563582730272642	0.14471527099772372	25	4.447352318881019
FZD8	FZD8	0.00681426234143325	19118.0	0.8191828178862021	0.607062105769696	10456.0	0.44096038845129193	0.3303604613916906	25	1.1448780154913034
NBEA	NBEA	0.0009364990303142971	19114.0	0.8189950460449371	0.5122414773585929	10119.0	0.5189307111675756	0.4380298598227405	25	0.6850316893893714
CSTF2	CSTF2	0.0520351926418776	19113.0	0.81884255604213	0.7000971271617571	10416.0	0.345344234642046	0.2017727724953282	25	2.346690861925125
GJB2	GJB2	0.0590067666681687	19111.0	0.818809568734359	0.30395801718083204	15415.0	1.0969190227764773	1.0097420936045334	25	0.2754262259675987
ITPK1	ITPK1	0.0066255060421995205	19110.0	0.8187780688779591	0.4836726780409675	8165.0	0.333655967880085	0.2084734666449811	25	2.3270208377357227
PARPBP	PARPBP	0.0641821564027689	19107.0	0.81857924551853	0.37410727287163303	14731.0	0.7188341224287889	0.46850202884768666	25	0.2129022222914834
SORD	SORD	1.4220529189821698e-05	19105.0	0.8184051733753979	0.523224799340595	10006.0	0.33797655454655895	0.17158411014266098	25	2.7999598472690383
GLA	GLA	0.0618753819940571	19102.0	0.818120824119456	0.546741473656895	8909.0	0.37510466236832696	0.23767187650829305	25	1.8639822610045784
OOEP	OOEP		19099.5	0.81797874252067	0.622937287780054	17310.0	1.8415826131739506	1.7997712510276207	24	0.5687410942189628
TUBB1	TUBB1	0.512055045958343	19097.0	0.817973784830559	0.5805891888410245	14464.0	1.0023541705401262	0.9421729539418195	24	0.19569696300256237
IQCD	IQCD	0.051873292768473	19096.0	0.8179481207208951	0.744339625641793	2220.0	0.28754124530747743	0.284782526986641	25	1.8624979594984026
MEF2A	MEF2A	1.09289337256089e-06	19095.0	0.8179463147083109	0.5318997798715925	5776.0	0.300416537779269	0.22215469948483269	25	2.329591848064306
PCAT7	PCAT7	0.0021234270632249	19094.0	0.8179460852214789	0.688014619786769	11817.0	0.8772278698392917	0.9122126695500656	25	0.06498680252605189
JADE2	JADE2	0.00954415420878547	19086.0	0.816998856736764	0.569257329661331	7312.0	0.32682149759863366	0.20629108144850786	25	2.376144211840215
RPAP3	RPAP3	0.000429865774630206	19083.0	0.816643127481865	0.88504558987233	64.0	0.10137337589767739	0.07553935571430562	25	9.46883574555998
IGF2R	IGF2R	7.08294849883698e-13	19080.0	0.8165008777470529	0.6391707687902181	6589.0	0.31969594435692417	0.38354572128401554	25	1.2952952042508767
TINAGL1	TINAGL1	6.1465102343494605e-09	19079.0	0.8162721907237349	0.07350666067043955	16227.0	0.9847702181297241	0.8671822633427874	25	0.1943052049478828
DERA	DERA	0.00268833812512432	19077.0	0.8160310544013349	0.37060207085112196	11005.0	0.4859758089329463	0.2428279671489386	25	1.359214300327891
DNAAF3	DNAAF3	4.91383580097791e-06	19076.0	0.8160230205886851	0.303773809497714	14273.0	0.8314982876913579	0.6105755457685924	25	0.025345376522069044
ATP1A1	ATP1A1	0.0017817371840184	19075.0	0.815963202483691	0.679188697510334	3382.0	0.1925503255337156	0.1546020103623936	25	4.032372383054201
ANXA10	ANXA10	0.00122579670496985	19070.0	0.815585668753426	0.3095272383322	17417.0	2.164084283880246	1.9919126417529565	24	0.6769868250547832
REL	REL	4.16952413952648e-06	19068.0	0.8154189946868811	0.6868140701825151	7118.0	0.2931251140684562	0.18800529384993556	25	2.778080712106522
GTF2H2B	GTF2H2B	0.0060847901920272705	19067.0	0.8153873251740849	0.9103044981010991	549.0	0.17668887922865686	0.24889730725732567	25	2.566112317499287
PROC	PROC	0.137746439970919	19066.0	0.8151019212153771	0.557639631159059	16423.0	1.356305333793857	1.2789065584581107	24	0.4231766652529889
VN1R1	VN1R1	0.314126011462101	19064.0	0.814700324658927	0.8543024561741746	16665.0	1.2372523280885308	1.0634666907276948	21	0.39733449774573143
TMEM179B	TMEM179B	9.315392597443089e-06	19063.0	0.8144421596310659	0.696898360726089	8362.0	0.3549900408130351	0.27595693695214435	25	1.6649413632885326
KCNH3	KCNH3	0.0451891118609556	19062.0	0.814414446722211	0.336710102421088	15288.0	0.8714197792532731	0.47682076144383606	25	0.11955295813556278
GCA	GCA	0.0218682289019225	19060.0	0.8143966081028059	0.617600840292716	3995.0	0.28919228789742013	0.25482819195738937	25	2.0610134073909956
TGFBR2	TGFBR2	4.8255252060033095e-08	19059.0	0.814139458567268	0.62653402167257	4589.0	0.4909418960689311	0.5318309219290367	25	0.6077073542960741
PNPLA7	PNPLA7	0.48961131433176897	19058.0	0.814059121801857	0.48268380328052	12424.0	0.48100699515539314	0.2701683080119568	25	1.232757939290659
PLEKHG1	PLEKHG1	0.0636416744970434	19056.0	0.813919665050313	0.663177780119227	7558.0	0.44804022627384305	0.5376052084528614	25	0.6805727195787598
DPH3P1	DPH3P1		19054.0	0.8138843890935871	0.9125032931747881	4871.0	0.209928901257976	0.16421090268339383	25	3.677925630797274
BNC1	BNC1	0.000109016711201407	19053.0	0.8138583338592121	0.123775860262103	16872.0	1.223024102990091	1.0083158929433214	24	0.40579125251760617
DHRS2	DHRS2	0.576857130255558	19052.0	0.8138260242477809	0.5047579632873365	17002.0	1.3620427141269726	0.9182300334381394	25	0.5970363306746759
CATSPERB	CATSPERB	0.528257259552158	19050.0	0.8137931557069041	0.6696298578349125	10450.0	0.5072119079025725	0.5523804973506702	25	0.5550182334002702
PRR34.AS1	PRR34.AS1	0.120397523519997	19049.0	0.813729617778673	0.7575436690067421	4287.0	0.28690152600711355	0.25907329277944685	25	2.033509846266001
CEP152	CEP152	0.00022061272198985697	19047.0	0.8135429618375981	0.8664251484999042	5064.0	0.3232766919038418	0.29897445278514423	25	1.6398266318964803
PAN2	PAN2	0.00990369469200099	19046.0	0.8133893469584659	0.6219795717119371	4091.0	0.30282349693375854	0.3622663902823486	25	1.4093657698324564
LAMC2	LAMC2	0.0192210270094499	19045.0	0.8133305293038241	0.0638240537520367	17045.0	1.7209501391275435	1.5446213046543902	24	0.5876000849456104
SRRM5	SRRM5	0.358105968998385	19044.0	0.8132812183067779	0.23102119704533047	13583.0	0.5516762879096929	0.3159200633737024	25	0.828073176497284
LAD1	LAD1	0.000539345948252833	19043.0	0.8132766866115959	0.13460590972914654	16697.0	1.3531025856193792	1.2555775099004611	24	0.4299423131994291
MLPH	MLPH	0.0056198146943926205	19041.0	0.813086976450553	0.324519017646475	15943.0	1.1581939291455432	1.1693951976693335	25	0.29511576016628654
INHBA.AS1	INHBA.AS1	0.7701569114825308	19035.0	0.812546738520177	0.5690501525863865	10715.0	0.522983947534804	0.4013988065190908	25	0.7213842848623446
TRAF3IP2	TRAF3IP2	0.0013146864655003698	19034.0	0.812491061317147	0.8237691635343575	2797.0	0.21384869662545167	0.18773711490989414	25	3.18872677349398
CBY1	CBY1	1.0218769118720099e-11	19032.0	0.812308396769508	0.7766669137700251	2321.0	0.19583504706356983	0.13667148148678737	25	4.510621696637826
IL1RAPL1	IL1RAPL1	0.000489899765005849	19029.0	0.811955160197332	0.578055776822066	14546.0	0.8869512930793993	0.7991443202449617	25	0.09384554326692672
GINS1	GINS1	0.14351823058464003	19028.0	0.811844381308526	0.8903762392025699	7722.0	0.3208974326201905	0.26986763652174856	25	1.8192138746832291
XYLT1	XYLT1	0.185305581045992	19027.0	0.8117163294480141	0.0820236134840313	11770.0	0.601536907527682	0.4113560246641685	25	0.5109428556246935
MEG3	MEG3	0.189706386216994	19026.0	0.8116136008208871	0.8278441352348008	7587.0	0.4476594188544722	0.38659571772437623	25	0.9414335577971827
TWIST2	TWIST2	0.000815100172105627	19025.0	0.811577012700727	0.38522984960085993	15870.0	1.2754657852229538	1.283564830168303	25	0.3614065776961192
PYY2	PYY2	0.63021897427327	19023.0	0.811273087097875	0.7360096851590825	11513.0	0.439644239027555	0.29921683603333377	25	1.2420051391390268
RBM17	RBM17	0.0138277143989122	19022.0	0.8112700869681271	0.7635119160868336	2800.0	0.25567600380240674	0.20795224693853795	25	2.671738783038641
SPTBN1	SPTBN1	0.00366616283895374	19021.0	0.8112615937170009	0.476055470124598	7948.0	0.3378893633491387	0.38693560195556126	25	1.223387633434227
BTK	BTK	0.39684400663796904	19018.0	0.8111011665416129	0.5455056314172135	13077.0	0.7293162064970761	0.7828077916501858	25	0.10447642565249808
SREBF2	SREBF2	0.0568412202444827	19017.0	0.810870251727219	0.511928407130651	7268.0	0.3115970109332434	0.21117261352832134	25	2.3642897270247394
ALS2CL	ALS2CL	0.0429536596633912	19015.0	0.8107643224486941	0.746278385500726	11651.0	0.5903398490716165	0.5685074000638931	25	0.38772489742843214
RORA.AS1	RORA.AS1	0.455618973959665	19012.0	0.810564418580229	0.7067329354576986	8780.0	0.496066130456153	0.43068302025548266	25	0.7302314540692004
NRIP1	NRIP1	0.0044013247498294605	19008.0	0.810158449070897	0.6442544375435761	5642.0	0.26847653060596427	0.20302969272312538	25	2.667993588522209
ELL2	ELL2	1.91137780277963e-05	19004.0	0.8095719078683191	0.675208801177422	3468.0	0.2261924808073906	0.20459974162792274	25	2.851320448497144
BFSP1	BFSP1	5.93902267259796e-06	19002.0	0.8094681846013391	0.44916983277470396	11048.0	0.5485206357980471	0.44734604570706793	25	0.5833236960680909
CHST5	CHST5	0.665397801960594	19001.0	0.8093052535730592	0.7761841830712445	8629.0	0.44488701924745927	0.39856479129531347	25	0.9143262081461356
SNTA1	SNTA1	9.505581515817859e-09	19000.0	0.809252291731524	0.7471513436070335	6923.0	0.2682637359966189	0.1499775861722052	25	3.6071293687427315
TOX2	TOX2	0.000102229167050706	18999.0	0.809242749963334	0.8436498353314841	5110.0	0.3141773005300072	0.263269550055658	25	1.8804508509573732
TMEM143	TMEM143	3.2984767687626896e-05	18998.0	0.8092204345959979	0.853601025819779	516.0	0.1925801897673138	0.21437979431366175	25	2.876391624513223
LRRN2	LRRN2	0.0374455926663362	18995.0	0.809070070659235	0.1145403755908696	15521.0	0.8709940261710151	0.4795239528731243	25	0.12913631350583304
TAB2	TAB2	1.58716756243909e-12	18994.0	0.8088805309869941	0.7493619134066194	4172.0	0.2544905219745891	0.24598997806101927	25	2.2537097380239013
LMNB1	LMNB1	0.18286580562602398	18992.0	0.808278734101235	0.796209904552616	8422.0	0.36453800008489684	0.2795419050236515	25	1.587385383163909
APC2	APC2	0.15788723029265697	18991.0	0.8082716909795911	0.205311082705681	16966.0	1.0351242273153871	0.47962661735375384	25	0.47297737057924477
MOV10	MOV10	0.0014297294213702302	18989.0	0.808149210006127	0.6785481689642644	4806.0	0.3561780800473359	0.4243975471306092	25	1.0649711173276317
GPR143	GPR143	0.0814574109432921	18987.0	0.808075178695987	0.5406652847294311	12379.0	0.6625822282813871	0.6592327757483812	25	0.22070041989255132
CAPN2	CAPN2	6.18445271602181e-10	18986.0	0.8080080187818002	0.5893800674810539	5504.0	0.24837939906566425	0.19006274733837178	25	2.944441388715802
SH3D21	SH3D21	0.0102996701255029	18984.0	0.8078471327533101	0.753636926716283	7192.0	0.354414830792605	0.25657981075312386	25	1.7672173840559455
PDE4D	PDE4D	9.233512266024499e-06	18982.0	0.807740404948392	0.418098210545435	7667.0	0.35865385665298855	0.22955901301667747	25	1.9563010939708882
CRYBB2P1	CRYBB2P1	2.37328947573568e-06	18981.0	0.807511102199355	0.598194266123475	11679.0	0.4754131040964698	0.30174618621283267	25	1.1005872262082022
ZWILCH	ZWILCH	0.0611567546588435	18980.0	0.807447318683576	0.438424737864414	11037.0	0.46371364246816943	0.2921429205474575	25	1.176594235353269
ATRX	ATRX	4.0403972384410503e-07	18978.0	0.807103583306482	0.6287021867384079	7314.0	0.2856190976684975	0.17300076061323305	25	3.0143479357517666
ATP1A1.AS1	ATP1A1.AS1	0.0231783312780273	18977.0	0.807098292708712	0.7146066223373291	2610.0	0.2025521236708469	0.15956360428111663	25	3.7887472632718
RAB11FIP3	RAB11FIP3	7.62683561064996e-08	18976.0	0.8069378472694542	0.5127289483325346	11790.0	0.4550268585435454	0.2964255759604224	25	1.1871815972212012
RDH5	RDH5	0.0260827487896969	18973.0	0.806775722811018	0.739551363827769	2233.0	0.26488149508047365	0.2750158988288083	25	1.9704105473111657
PPIL4	PPIL4	7.39071713991521e-07	18972.0	0.806774080239715	0.8461102974058144	2938.0	0.1779482669710911	0.14265971373208622	25	4.407872389605054
PTK2	PTK2	2.2090137474605897e-12	18970.0	0.80658540604846	0.782325437608864	2291.0	0.17191971397649852	0.11944244241162837	25	5.313569274519233
ZKSCAN7	ZKSCAN7	0.0959828088817591	18969.0	0.8065636986157649	0.848406530314549	2065.0	0.23488083994928735	0.18298849806035491	25	3.1241464066114144
LINC01107	LINC01107		18966.5	0.806439846754092	0.6900045207745825	12753.0	0.6087033756854718	0.48707816256215736	23	0.4059645581901579
SH3D19	SH3D19	0.00012105608319753201	18964.0	0.806252086100937	0.5441745483690594	9239.0	0.3792132825608931	0.2239578253580631	25	1.906782238384819
ORMDL2	ORMDL2	0.000316547767089358	18963.0	0.80594012829171	0.755811696275235	7582.0	0.38154229518706045	0.28979908960392076	25	1.4644553703901897
CDK19	CDK19	1.27079610334537e-05	18959.0	0.805828569773577	0.4525395351413095	7901.0	0.3551939549466059	0.2676338898830003	25	1.6837726157325292
CADM2	CADM2	0.374197190133785	18958.0	0.805730410992806	0.6920189022507555	12965.0	0.7966124034613702	0.8043435940948167	25	0.01133596089827369
TMEM242	TMEM242	3.3490308110372996e-05	18954.0	0.8056429635397551	0.8332552349360736	647.0	0.20303450655389543	0.20842946958860178	25	2.8911864439097243
CSPG5	CSPG5	0.00231361309035089	18952.0	0.805528673661353	0.34771566841811996	16495.0	0.9930404799164236	0.5580028597715481	25	0.3360409413167522
CYP2S1	CYP2S1	0.004097306237009371	18951.0	0.8054953085416441	0.34663504408928403	13429.0	0.8693569929241605	0.9004988222130463	25	0.07091812094275847
HEG1	HEG1	6.27762716818794e-08	18945.0	0.8050004732860481	0.8082688646327929	3063.0	0.21369483669982167	0.16403277357681098	25	3.604801794742183
ADGRV1	ADGRV1	0.116227748628714	18943.0	0.804906968837721	0.08978016229072855	15342.0	0.8236967814200169	0.4629946559314883	25	0.04058321698010349
HFM1	HFM1	0.46139257933542294	18942.0	0.8047018915770922	0.581154647947486	9167.0	0.6131538634693741	0.5648384944787308	25	0.3391199962114673
SNRK.AS1	SNRK.AS1		18936.0	0.804119868489784	0.7155947131682541	7003.0	0.32416187019037457	0.22989453747089564	25	2.0877311987466056
ST18	ST18		18936.0	0.804119868489784	0.409730633238706	15992.0	0.9446193910007349	0.8472528350170323	25	0.16582951004008906
PDK4	PDK4	0.5730664290460561	18933.0	0.804078992115282	0.615015044406607	10545.0	0.5335069807987112	0.4528286533117451	25	0.5975152175944537
SMG7.AS1	SMG7.AS1	0.0845935089410712	18932.0	0.8040501742278041	0.75490158776489	10428.0	0.5416456519369651	0.6681837634275166	25	0.3927131077606679
NNAT	NNAT	0.5244780292073989	18930.0	0.8039782022661871	0.6730006047826186	12598.0	0.7413239266102865	0.7233872369978745	25	0.08661235981425636
UNC5B	UNC5B	0.0731868895502783	18929.0	0.8039314324559191	0.774977716927747	7811.0	0.3996289003074663	0.39279659705034126	25	1.0292923492324375
SYNE2	SYNE2	4.22429706815905e-06	18927.0	0.8039188336978249	0.69930688629812	6777.0	0.33923782405365827	0.2422778099427327	25	1.9179676824468714
ARPIN	ARPIN	1.79508856831585e-05	18925.0	0.803841083984669	0.7520569379774771	4315.0	0.3045612148596417	0.27022878666919387	25	1.8476191055700926
LY6D	LY6D	0.0547428484188452	18924.0	0.8038155599938079	0.02641586153678595	17525.0	2.111269615369111	1.5401413284256487	23	0.8489182331804566
RNF167	RNF167	0.026525134961297	18923.0	0.803716788895571	0.70230377428163	3654.0	0.21656052416763455	0.14488353781124425	25	4.052608554416235
FSIP1	FSIP1	0.49170082840197993	18922.0	0.8036740430827158	0.7128079050347641	12949.0	0.629874516505309	0.3810475429535519	25	0.4561098209169984
ZNF23	ZNF23	6.265009406643929e-07	18919.0	0.803319693740865	0.6139562754778249	5706.0	0.28974770175601067	0.20890391227645394	25	2.4584125131424845
TBC1D4	TBC1D4	3.3251480566548805e-05	18918.0	0.803258738449287	0.7267940699256985	1050.0	0.17357042678277879	0.17128956256735905	25	3.6761627633842857
PERM1	PERM1	0.315917427705183	18917.0	0.803149199956321	0.297818673944491	16873.0	1.5139478246811848	1.1684660882083366	25	0.6083177183299897
B3GAT3	B3GAT3	0.00034442689924055	18914.0	0.8029227141166271	0.79530468842781	1493.0	0.16453069538310647	0.11484720359051509	25	5.558620486831284
MARCKSL1	MARCKSL1	2.41390434173933e-05	18913.0	0.802840919754535	0.450913246509062	6674.0	0.3732451131235438	0.255966760362653	25	1.6783265374861214
FSTL4	FSTL4	0.24432726938364102	18912.0	0.8028259104011579	0.4964935431138625	7704.0	0.5526351516853374	0.5815306643319541	25	0.43022797259235257
KRBOX1	KRBOX1	0.0169275001533292	18911.0	0.802734627454708	0.37719213169474	14536.0	0.7075774554978842	0.42120560921818495	25	0.22591620309484603
NAPRT	NAPRT	7.0461461232626e-07	18910.0	0.8026859367408459	0.7841682761458655	5275.0	0.34600202079610043	0.32680494541795085	25	1.3974204562929498
CYLD	CYLD	0.00233488129160352	18909.0	0.802667482129698	0.45401565330128346	7403.0	0.3345325636180274	0.2605920966793247	25	1.7964279211726848
TAC3	TAC3	0.4582338936251721	18908.0	0.8025802087917491	0.6594227641019411	15476.0	0.924820018171462	0.7970763888075425	25	0.15336021878980563
RBP3	RBP3		18907.0	0.8025018705004059	0.7695116318097879	17396.0	1.671873058594533	1.1298646403019776	20	0.769447203748027
SPATA17	SPATA17	0.0960068193714775	18905.0	0.802382522586918	0.76133508092331	5319.0	0.4022518077551369	0.3412638783344394	25	1.1724965348944785
ACTN3	ACTN3	0.775804765923138	18902.0	0.801806689034448	0.548142774014947	16932.0	1.5157357123733624	1.2167855978204134	24	0.5867336239167781
SERPINB2	SERPINB2	0.0336206715453816	18901.0	0.8017164079826858	0.724655216759253	14421.0	1.1199939664383074	0.9797462186949834	25	0.324857144005685
RNF182	RNF182	0.000185157739794189	18899.0	0.8014224446810171	0.64310379076992	11215.0	0.5530511190671894	0.5116191202634168	25	0.48546138284657736
ICAM3	ICAM3	0.23795347010408902	18897.0	0.801321730695655	0.6286393016223271	9075.0	0.4125921465060479	0.39452910147648557	25	0.9853001533596017
SPATS2L	SPATS2L	0.0259449156726644	18896.0	0.8011038245339909	0.419414175482342	6641.0	0.33553022154632633	0.24425562727494754	25	1.9060916146819795
MYBBP1A	MYBBP1A	0.0248338560278177	18892.0	0.8009799475969399	0.8187404249935051	2366.0	0.23148792911702062	0.3629503704359417	25	1.5690630589408112
CTSB	CTSB	0.00278419361452462	18891.0	0.800961269145743	0.822247913952814	2256.0	0.17179547801315898	0.22415638893193118	25	2.8068162327670287
PUF60	PUF60	0.0016359488214033801	18890.0	0.8008202497982441	0.7201089275542891	3990.0	0.24202745201148904	0.18224037052030526	25	3.0662404613828103
OCRL	OCRL	0.00170523499502765	18889.0	0.8006912375128579	0.5949138099116225	5140.0	0.2614257608803865	0.2010577914452755	25	2.682141650696736
DDHD1	DDHD1	0.0248674022628176	18887.0	0.8004102137831209	0.548434052083262	8427.0	0.37108609719153146	0.33122776110833957	25	1.2961598241494139
KCTD12	KCTD12	0.0096655678218306	18886.0	0.8003953833685641	0.6797678772370075	6592.0	0.3005527769440677	0.24329646431451893	25	2.054458982101483
GPRC5D	GPRC5D	0.262346788005313	18884.0	0.800370562917882	0.5318231696793034	14628.0	1.0811314710990478	1.0518695793728121	24	0.2669160832168684
DAGLA	DAGLA	0.0159224686910514	18881.0	0.8000553366965251	0.19747133335825498	13801.0	0.61996934017901	0.3344837954352323	25	0.5383997639801538
CCDC40	CCDC40	0.0571629541411315	18876.0	0.7994626775168521	0.419696372061178	10605.0	0.45614843775827835	0.2321913242606795	25	1.4785834089698258
CRYBB2	CRYBB2		18875.0	0.7993298134113149	0.33847445394524606	17112.0	1.5412067003603491	1.2717794965899594	23	0.5833376689420134
RHBDL1	RHBDL1	0.407109530949466	18873.0	0.798937401391038	0.737191651738313	10843.0	0.4863855198816765	0.33562293568817386	25	0.9312590060881667
KIFAP3	KIFAP3	5.21168847358229e-12	18872.0	0.7988011475414291	0.7298144643121209	7831.0	0.33580788310242254	0.26488068899571043	25	1.7479313656062876
SUV39H2	SUV39H2	0.0935389826059704	18871.0	0.7987811540045979	0.866941327698792	3110.0	0.2921582589902092	0.3476352192040752	25	1.4573405311876115
FAM225A	FAM225A	0.0136944388403596	18870.0	0.7987345277973922	0.637518564701006	11673.0	0.6340516815050886	0.5425860511888022	25	0.30351470689577187
BNIP3L	BNIP3L	0.0116101905831276	18869.0	0.7987082112143772	0.7870697740560796	4197.0	0.23353421405671732	0.16111114126608567	25	3.507975877498365
PSMG3.AS1	PSMG3.AS1	0.000869717590482179	18868.0	0.798653819628639	0.7499193582208249	7738.0	0.3200623416444472	0.30427945994086675	25	1.5728681721638411
DGKQ	DGKQ	0.000287730214271535	18865.0	0.7983448002508359	0.833739337165592	4359.0	0.25677733202565145	0.17505924361202246	25	3.0936239472474876
MAMDC4	MAMDC4	0.0986104284836407	18863.0	0.797977726634165	0.589402646834462	8703.0	0.33836208396235334	0.2012947739298045	25	2.283296449773151
MACROD2	MACROD2	0.102504491892929	18862.0	0.7979541403224241	0.696989854319347	7713.0	0.4254613724806637	0.37031660674458283	25	1.0058764880038948
NQO1	NQO1	0.0397755470863473	18859.0	0.7976665966070581	0.312859330807057	16152.0	1.014219800343906	0.6760362593002023	25	0.32032779419407564
TSSK3	TSSK3	0.725043047385972	18856.0	0.7974000114424029	0.483277443990755	12778.0	0.5276287490679826	0.30749686977194574	25	0.8773138489978628
ELL3	ELL3	0.14593527396321498	18855.0	0.7973899017599828	0.539940311329547	7491.0	0.35321647338282774	0.26440069335493943	25	1.6799253539811385
CADPS2	CADPS2	0.0852195215525981	18851.0	0.797124536803014	0.6419771868064265	3581.0	0.29785556415717607	0.30439063107457176	25	1.6402245065273493
CLEC7A	CLEC7A	0.49406313204059005	18848.0	0.7970801198838492	0.683566494264403	6357.0	0.6075669077448472	0.8265314267294006	25	0.22928736404967573
GLIPR2	GLIPR2	7.059505246294559e-05	18845.0	0.796884524869085	0.683821602102489	6690.0	0.35492808773857926	0.29214262070346114	25	1.5128105446110613
S100A3	S100A3	0.0800500188296814	18843.0	0.796815133920081	0.03995845429924265	17412.0	1.854731375784371	1.2696997853815193	25	0.8332018749978818
KDSR	KDSR	6.831672932492011e-10	18842.0	0.796719616468001	0.6874655843630385	10272.0	0.39552208269398276	0.20649881715063054	25	1.9428563287186522
PLXDC1	PLXDC1	0.36304597083390205	18840.0	0.7967026444003209	0.288593045611097	12639.0	0.6025744003414718	0.3633176026554268	25	0.5343210530951396
TSFM	TSFM	0.0014294013188587199	18838.0	0.7965950136468969	0.8398287247097671	3710.0	0.1679097752096698	0.10269272619503077	25	6.122003590042474
TRIM6	TRIM6	0.00569427837968754	18836.0	0.796540323169111	0.205419793166367	14252.0	0.7573237223351633	0.4905088091129646	25	0.07995085940427242
